CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	ENGLISH	DUTCH_VALENCE_MEAN	DUTCH_AROUSAL_MEAN	DUTCH_DOMINANCE_MEAN	DUTCH_AOA_MEAN	DUTCH_VALENCE_MALE_MEAN	DUTCH_AROUSAL_MALE_MEAN	DUTCH_DOMINANCE_MALE_MEAN	DUTCH_AOA_MALE_MEAN	DUTCH_VALENCE_FEMALE_MEAN	DUTCH_AROUSAL_FEMALE_MEAN	DUTCH_DOMINANCE_FEMALE_MEAN	DUTCH_AOA_FEMALE_MEAN	DUTCH_POS	LINE_IN_SOURCE
672	EARLY	pril	early	4.40625	3.546875	2.93650793650794	9.19354838709677	4.21875	3.8125	2.90322580645161	8.875	4.59375	3.28125	2.96875	9.75	A	2684
673	SCHOOL	school	school	4.5625	4.328125	4.296875	3.54838709677419	4.53125	4.28125	3.71875	3.9375	4.59375	4.375	4.875	3.4375	N	3033
674	MOUTH	mond	mouth	4.4375	4.171875	4.0625	3.58064516129032	4.4375	4.09375	3.90625	4.25	4.4375	4.25	4.21875	3.25	N	2165
677	AXE	bijl	ax	3.015625	4.578125	5.28125	6.2258064516129	3.03125	4.875	5.03125	6.1875	3.0	4.28125	5.53125	6.6875	N	282
683	PERSON	persoon	person	4.546875	4.34375	4.4375	5.64516129032258	4.40625	4.3125	4.21875	5.875	4.6875	4.375	4.65625	5.8125	N	2526
686	EASY	eenvoudig	simple	4.84375	2.8125	3.78125	7.32258064516129	4.9375	2.90625	3.71875	8.0	4.75	2.71875	3.84375	7.0	A	764
69	SOBER	sober	sober	3.3125	2.859375	3.171875	9.16129032258065	3.09375	3.15625	3.125	9.0	3.53125	2.5625	3.21875	9.6875	A	3242
696	STIR	roeren	to stir	4.109375	4.6031746031746	3.84375	5.45161290322581	4.125	4.51612903225806	3.625	6.4375	4.09375	4.6875	4.0625	4.875	V	2859
698	WISE	wijs	wise	5.6875	3.85714285714286	5.21875	6.45161290322581	5.59375	3.80645161290323	4.9375	6.375	5.78125	3.90625	5.5	6.9375	A	4109
699	SAD	droevig	sad	2.25	3.17460317460317	3.140625	6.0	2.34375	3.0	3.21875	6.625	2.15625	3.34375	3.0625	5.75	A	703
700	CARRY	dragen	to wear	4.203125	4.734375	4.0625	5.06451612903226	4.25	4.90625	3.65625	5.9375	4.15625	4.5625	4.46875	4.5625	V	688
701	SLOW	traag	slow	2.96875	2.375	2.9375	5.35483870967742	2.96875	2.59375	3.15625	5.3125	2.96875	2.15625	2.71875	5.875	A	3661
704	CLEAN	proper	tidy	5.22222222222222	3.609375	4.2741935483871	8.03225806451613	5.21875	3.59375	3.9375	8.4375	5.2258064516129	3.625	4.63333333333333	8.125	A	2699
706	DARK	donker	dark	3.34375	3.5	4.328125	4.09677419354839	3.125	3.5	4.3125	4.625	3.5625	3.5	4.34375	3.9375	A	645
710	WHEEL	wiel	wheel	4.203125	4.375	4.140625	4.64516129032258	4.21875	4.53125	3.90625	5.0625	4.1875	4.21875	4.375	4.6875	N	4100
712	RICH	rijk	rich	5.578125	4.17460317460317	5.375	5.29032258064516	5.4375	4.29032258064516	5.28125	5.6875	5.71875	4.0625	5.46875	5.25	A	2826
713	STEAL	stelen	to steal	1.859375	5.71875	4.125	6.0	1.9375	5.65625	4.3125	6.3125	1.78125	5.78125	3.9375	5.9375	V	3380
715	SHOUT	schreeuwen	to shout	2.671875	6.0625	4.9375	5.38709677419355	2.8125	5.875	4.78125	5.875	2.53125	6.25	5.09375	5.3125	V	3055
717	SWEET	zoet	sweet	5.578125	3.65625	3.8125	5.12903225806452	5.5	4.0	3.53125	5.4375	5.65625	3.3125	4.09375	5.25	A	4238
721	LOW	laag	low	3.265625	2.93650793650794	2.765625	4.74193548387097	3.375	3.25806451612903	2.75	5.0	3.15625	2.625	2.78125	4.875	A	1806
724	READ	lezen	to read	4.8125	3.6875	4.125	4.80645161290323	4.59375	3.65625	4.03125	5.375	5.03125	3.71875	4.21875	4.6875	V	1892
730	SNAKE	slang	snake	3.21875	4.57142857142857	4.734375	4.58064516129032	3.3125	4.70967741935484	4.6875	5.1875	3.125	4.4375	4.78125	4.375	N	3146
734	MAKE	maken	to make	4.671875	4.9375	4.265625	5.0	4.65625	4.875	3.8125	6.0625	4.6875	5.0	4.71875	4.375	V	2012
735	OWL	uil	owl	4.359375	3.359375	3.75	5.90322580645161	4.1875	3.3125	3.53125	6.125	4.53125	3.40625	3.96875	6.0	N	3736
744	EGG	ei	egg	4.4375	2.96875	3.171875	4.12903225806452	4.5	3.15625	3.0625	4.1875	4.375	2.78125	3.28125	4.125	N	778
757	BUTTON	knoop	node	3.78125	3.25	4.0	5.16129032258065	3.84375	3.40625	4.15625	5.75	3.71875	3.09375	3.84375	5.0	N	1638
763	SKIN	huid	skin	4.390625	3.578125	3.8125	6.19354838709677	4.3125	3.9375	3.8125	6.8125	4.46875	3.21875	3.8125	5.9375	N	1333
769	ROOF	dak	roof	4.328125	3.140625	4.28125	4.61290322580645	4.28125	3.46875	3.9375	5.4375	4.375	2.8125	4.625	4.3125	N	552
771	HAT	hoed	hat	4.328125	3.125	3.609375	4.61290322580645	4.34375	3.3125	3.21875	5.1875	4.3125	2.9375	4.0	4.4375	N	1292
772	BELT	riem	belt	4.109375	3.296875	4.125	5.7741935483871	4.09375	3.5625	4.0	6.5625	4.125	3.03125	4.25	5.25	N	2821
774	CABBAGE	kool	cabbage	4.0	3.25396825396825	3.53125	6.61290322580645	3.875	3.64516129032258	3.28125	7.1875	4.125	2.875	3.78125	6.375	N	1676
777	FLUTE	fluit	flute	4.40625	3.75	3.859375	5.12903225806452	4.5	3.84375	3.6875	5.5	4.3125	3.65625	4.03125	5.0	N	898
778	SMOKE (EXHAUST)	rook	smoke	3.0	3.953125	4.1875	5.16129032258065	3.1875	4.09375	4.21875	5.625	2.8125	3.8125	4.15625	5.125	N	2883
784	SNOW	sneeuw	snow	4.90625	3.390625	3.765625	3.83870967741935	5.0625	3.65625	3.6875	4.1875	4.75	3.125	3.84375	3.75	N	3218
785	STRONG	sterk	strong	5.578125	5.0	5.953125	4.58064516129032	5.34375	5.0625	5.8125	5.375	5.8125	4.9375	6.09375	4.25	A	3392
787	SAIL	zeilen	to sail	4.890625	4.96875	4.078125	6.67741935483871	4.8125	5.0	3.78125	7.0	4.96875	4.9375	4.375	6.6875	V	4195
788	SOAP	zeep	soap	4.546875	3.203125	3.6875	4.2258064516129	4.3125	3.5	3.65625	4.6875	4.78125	2.90625	3.71875	4.1875	N	4188
794	PEN	pen	pen	4.3125	3.3125	3.734375	4.90322580645161	4.1875	3.5	3.46875	5.1875	4.4375	3.125	4.0	4.8125	N	2513
806	BLANKET	deken	blanket	4.671875	2.765625	3.5	4.90322580645161	4.40625	2.84375	3.25	6.1875	4.9375	2.6875	3.75	4.125	N	581
809	TROUSERS	broek	pants	4.359375	3.171875	3.9375	3.7741935483871	4.1875	3.3125	3.84375	4.3125	4.53125	3.03125	4.03125	3.75	N	426
816	HALF	half	half	3.703125	3.390625	3.328125	5.09677419354839	3.71875	3.3125	3.28125	5.375	3.6875	3.46875	3.375	5.125	A	1193
819	STOMACH	maag	stomach	3.921875	4.1875	3.90625	5.41935483870968	3.96875	4.25	3.65625	5.25	3.875	4.125	4.15625	5.9375	N	1989
820	LAMB	lam	lamb	3.734375	3.15625	2.53968253968254	6.03225806451613	3.9375	3.25	2.3125	6.1875	3.53125	3.0625	2.7741935483871	6.25	N	1823
825	AWAKE	wakker	awake	4.890625	4.6875	4.390625	4.54838709677419	4.96875	4.53125	4.0625	5.25	4.8125	4.84375	4.71875	4.125	A	4028
837	BLUE	blauw	blue	4.453125	3.375	4.0	3.83870967741935	4.40625	3.71875	3.8125	3.8125	4.5	3.03125	4.1875	4.0625	A	303
846	TIGER	tijger	tiger	4.484375	5.296875	5.640625	5.2258064516129	4.625	5.28125	5.5	5.625	4.34375	5.3125	5.78125	5.0	N	3608
847	THIRSTY	dorst	thirst	3.203125	4.20634920634921	4.234375	3.80645161290323	3.15625	4.35483870967742	4.15625	4.375	3.25	4.0625	4.3125	3.5625	N	676
850	SQUARE	vierkant	square	4.09375	3.34375	3.96875	5.90322580645161	4.09375	3.5625	3.84375	6.5	4.09375	3.125	4.09375	5.5625	N	3880
857	STONE	steen	stone	3.78125	2.625	4.875	4.32258064516129	4.0	2.96875	4.8125	4.875	3.5625	2.28125	4.9375	4.1875	N	3374
871	RATTLESNAKE	ratelslang	rattlesnake	2.84375	4.84375	5.171875	7.64516129032258	2.90625	4.90625	5.09375	7.9375	2.78125	4.78125	5.25	7.625	N	2761
887	BITTER	bitter	bitter	2.796875	3.890625	4.671875	7.25806451612903	2.90625	4.1875	4.46875	7.5	2.6875	3.59375	4.875	7.375	A	292
900	TRAIN	trein	train	4.25	4.640625	4.53125	4.58064516129032	4.125	4.4375	4.4375	4.9375	4.375	4.84375	4.625	4.3125	N	3677
905	BORING	saai	dull	2.421875	2.15625	2.828125	5.70967741935484	2.40625	2.1875	3.125	6.375	2.4375	2.125	2.53125	5.4375	A	2930
906	TREE	boom	tree	4.78125	2.96825396825397	4.453125	3.64516129032258	4.875	3.12903225806452	4.125	3.875	4.6875	2.8125	4.78125	3.6875	N	374
919	CHILI PEPPER	chili	chili	4.5	4.3968253968254	4.88888888888889	9.54838709677419	4.53125	4.41935483870968	4.58064516129032	9.0	4.46875	4.375	5.1875	10.3125	N	494
920	GRAPE	druif	grape	4.828125	3.234375	3.296875	5.09677419354839	4.84375	3.375	3.1875	5.5625	4.8125	3.09375	3.40625	5.0	N	711
922	PEAR	peer	pear	4.421875	3.1875	3.34375	4.74193548387097	4.46875	3.375	3.28125	5.25	4.375	3.0	3.40625	4.5625	N	2505
926	RICE	rijst	rice	4.5	3.0625	3.546875	5.35483870967742	4.4375	3.25	3.40625	5.625	4.5625	2.875	3.6875	5.4375	N	2832
93	DRAW MILK	melken	to milk	4.3125	4.578125	3.78125	5.64516129032258	4.3125	4.59375	3.53125	6.1875	4.3125	4.5625	4.03125	5.5625	V	2071
937	BIRD	vogel	bird	4.65625	4.40625	3.546875	3.64516129032258	4.5625	4.34375	3.53125	4.375	4.75	4.46875	3.5625	3.1875	N	3943
944	SALMON	zalm	salmon	4.484375	4.109375	3.609375	6.61290322580645	4.53125	4.21875	3.375	6.375	4.4375	4.0	3.84375	7.125	N	4179
946	BLOOD	bloed	blood	2.828125	4.41269841269841	4.421875	4.32258064516129	3.0625	4.61290322580645	4.25	4.75	2.59375	4.21875	4.59375	4.375	N	317
948	WATER	water	water	4.953125	3.78125	4.234375	3.41935483870968	4.875	3.71875	4.1875	3.6875	5.03125	3.84375	4.28125	3.5625	N	4050
96	CRAWL	kruipen	to crawl	3.640625	4.1875	2.828125	4.19354838709677	3.5625	4.09375	2.71875	4.5625	3.71875	4.28125	2.9375	4.3125	V	1760
962	WOMAN	vrouw	woman	5.15625	4.640625	4.046875	4.35483870967742	5.0625	4.6875	3.625	4.625	5.25	4.59375	4.46875	4.4375	N	3998
963	BOOK	boek	book	4.890625	3.109375	4.015625	3.93548387096774	4.875	3.40625	3.8125	4.625	4.90625	2.8125	4.21875	3.5625	N	348
964	WOOL	wol	wool	4.421875	2.65625	3.25	5.2258064516129	4.40625	2.84375	3.25	5.375	4.4375	2.46875	3.25	5.5	N	4134
969	CIGARETTE	sigaret	cigarette	2.703125	3.265625	3.765625	6.12903225806452	2.9375	3.4375	3.53125	6.625	2.46875	3.09375	4.0	6.125	N	3120
971	MUST	moeten	to should	3.0625	4.859375	4.53125	4.29032258064516	3.15625	4.78125	4.125	4.5	2.96875	4.9375	4.9375	4.5625	V	2154
972	BE ABLE	kunnen	to can	5.078125	4.6875	4.796875	4.67741935483871	4.96875	4.59375	4.5625	4.625	5.1875	4.78125	5.03125	5.25	V	1779
975	SPINACH	spinazie	spinach	4.359375	3.546875	4.046875	5.38709677419355	4.59375	3.6875	3.9375	5.9375	4.125	3.40625	4.15625	5.1875	N	3295
977	ARROW	pijl	arrow	3.609375	4.625	4.765625	5.12903225806452	3.75	4.5625	4.625	5.125	3.46875	4.6875	4.90625	5.5625	N	2545
978	WAVE	golven	to wave	4.6875	4.88888888888889	4.71875	5.87096774193548	4.65625	4.70967741935484	4.46875	6.1875	4.71875	5.0625	4.96875	5.9375	V	1106
985	VINEGAR	azijn	vinegar	3.203125	3.671875	4.359375	6.80645161290323	3.15625	4.0	4.125	7.0	3.25	3.34375	4.59375	7.0625	N	123
986	TOMATO	tomaat	tomato	4.53125	3.23809523809524	3.296875	4.64516129032258	4.46875	3.48387096774194	3.1875	5.0	4.59375	3.0	3.40625	4.4375	N	3640
991	FRY	bakken	to bake	4.78125	4.55555555555556	3.96875	5.58064516129032	4.6875	4.54838709677419	3.84375	6.4375	4.875	4.5625	4.09375	4.9375	V	135
996	DEAF	doof	deaf	2.359375	2.78125	3.140625	5.7741935483871	2.28125	2.8125	3.09375	6.25	2.4375	2.75	3.1875	5.5625	A	659
