CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_HAPPINESS_MEAN_FEMALE	CHINESE_HAPPINESS_MEAN_MALE	CHINESE_ANGER_MEAN_FEMALE	CHINESE_ANGER_MEAN_MALE	CHINESE_SADNESS_MEAN_FEMALE	CHINESE_SADNESS_MEAN_MALE	CHINESE_FEAR_MEAN_FEMALE	CHINESE_FEAR_MEAN_MALE	CHINESE_DISGUST_MEAN_FEMALE	CHINESE_DISGUST_MEAN_MALE	CHINESE_ANXIETY_MEAN_FEMALE	CHINESE_ANXIETY_MEAN_MALE	CHINESE_SURPRISE_MEAN_FEMALE	CHINESE_SURPRISE_MEAN_MALE	CHINESE_CONTENTMENT_MEAN_FEMALE	CHINESE_CONTENTMENT_MEAN_MALE	CHINESE_AMUSEMENT_MEAN_FEMALE	CHINESE_AMUSEMENT_MEAN_MALE	CHINESE_SERENITY_MEAN_FEMALE	CHINESE_SERENITY_MEAN_MALE	LINE_IN_SOURCE
1369	GOLD	黄金	4.647058823529412	4.333333333333333	1	1	1	1	1	1.5	1	1	1.125	1	2.1176470588235294	1.25	4.473684210526316	5	1.875	2.4	3.230769230769231	4	1178
1371	KNEE	膝盖	1	1	1	1	1.2307692307692308	1.2	1	1	1.1176470588235294	1	1	1	1.2105263157894737	1.25	1.3157894736842106	2.25	1	1.2	3.4375	4	2924
1375	WINDOW	窗户	1.588235294117647	1.3333333333333333	1	1	1.0625	1	1.0769230769230769	1	1	1	1	1	1	1	2.2	2	1.0454545454545454		4.5	5	386
1376	NOW	现在	2.0555555555555554	1.6666666666666667	1.0909090909090908	1	1.0588235294117647	1	1	1	1	1	1.2857142857142858	1	1	1	2	2.2	1.1363636363636365		4.473684210526316	5	2976
1378	SPOON	勺子	1.0588235294117647	1	1	1	1	1	1	1	1	1	1	1	1	1	1.875	2	1.0909090909090908		4.684210526315789	5	2362
1379	TELEPHONE	电话	1.9411764705882353	1.6666666666666667	1	1	1.1428571428571428	1.4	1.1333333333333333	1	1	1	1.0588235294117647	1	1	1	1.6842105263157894	2.5	1.2105263157894737	1.4285714285714286	3.25	4	576
138	BATHE	洗澡	2.7222222222222223	2.2	1.0666666666666667	1.3333333333333333	1	1	1	1	1.2352941176470589	1	1	1	1.2352941176470589	1.3333333333333333	2	3.4	1.45	1.2	3.5	4	2929
1380	TOOTH	牙齿	1	1	1.1363636363636365	1	1.0625	1	1.1666666666666667	1.3333333333333333	1.25	1	1.25	1	1	1	1.6842105263157894	1.8	1.1818181818181819		3.85	4	3169
1383	GRANDFATHER	祖父	2.6818181818181817	5	1.0625	1.2	2.142857142857143	1.3333333333333333	1.0588235294117647	1	1.125	1.25	1.1428571428571428	1	1.0588235294117647	1	2.142857142857143	2.5	1.2173913043478262	1.25	3.6923076923076925	3	3750
1386	LION	狮子	1.0588235294117647	1	1.1818181818181819	2	1.1875	1.4	2.769230769230769	1.3333333333333333	1.2666666666666666	1	2	2	1.625	1.75	1.8974358974358974	2.4	1		3.35	1	2437
1387	ARRIVE	到达	1.588235294117647	1.3333333333333333	1	1	1.0625	1.4	1	1	1	1	1.1304347826086956	1.3333333333333333	1	1	2.525	3	1		4.473684210526316	5	521
1388	SHADE	影子	2	1.6666666666666667	1.125	1.25	1.6153846153846154	2	1.8666666666666667	1	1.5555555555555556	1.3333333333333333	1.375	1	1.3888888888888888	1	2	2.3333333333333335	1.380952380952381	1.6	3.2	3.1666666666666665	3327
1391	TOWN	城镇	1.6	1	1.2	1.25	1	1	1	1	1.0625	1.6666666666666667	1.1538461538461537	1	1.1428571428571428	2	1.55	3.3333333333333335	1	1	3.923076923076923	3.875	322
1394	BONE	骨头	1.3157894736842106	1	1	1	1.0714285714285714	1.6	1.8333333333333333		2.0625	1.6666666666666667	1	1.3333333333333333	1.3125	1	1.3157894736842106	1.75	1.0476190476190477	1	3.5714285714285716	2.75	966
1396	SHARP	锋利	1.6470588235294117	1.25	1.7333333333333334	2.4	1.2142857142857142	1.4285714285714286	2.5294117647058822	1	2.3529411764705883	1.8333333333333333	1.9333333333333333	2	2.388888888888889	3.5	1.4736842105263157	1.75	1.0666666666666667	1	1.8461538461538463	1	801
1404	STRAIGHT	笔直	1.6470588235294117	1.6666666666666667	1.1538461538461537	1.1428571428571428	1	1	1	1	1.1176470588235294	1	1	1	1.1764705882352942	1.3333333333333333	2	2	1.1363636363636365	1.3333333333333333	4.285714285714286	4	121
1405	NAME	名字	1.6666666666666667	2	1.1333333333333333	1	1	1	1	1	1.2941176470588236	1	1.1111111111111112	1	1	1	2	2.6	1.1904761904761905	1.4	3.5833333333333335	3.8	1885
1407	BREATHE	呼吸	2.0555555555555554	1.6666666666666667	1.0909090909090908	1	1	1	1	1.2	1	1	1.4782608695652173	1	1	1	2.475	2.4	1.0909090909090908		4.25	5	1124
1408	HEAR	听见	1.6470588235294117	1.6666666666666667	1	1	1.1333333333333333	1.4	1.0714285714285714	1	1	1	1	1	1.1	2	1.8421052631578947	2.25	1.2105263157894737	1.5714285714285714	3.9166666666666665	4.166666666666667	2707
1409	SEE	看见	1.6470588235294117	1.3333333333333333	1	1	1	1	1	1	1	1	1.2173913043478262	1	1.1764705882352942	1.25	2.1	2.2	1.0909090909090908		4.526315789473684	5	1567
1410	KNOW (SOMETHING)	知道	2.2857142857142856	2.5	1	1	1	1	1	1	1.0625	1	1.125	1	1.2105263157894737	1	2.0526315789473686	3.5	1.2857142857142858	1.1666666666666667	4.0625	4	3574
1415	THINK (REFLECT)	思考	2.388888888888889	2	1.0625	1.25	1	1	1.1428571428571428	1.5	1.0769230769230769	1	1.4		1.368421052631579	1	2.380952380952381	3.5	1.2380952380952381	1.5714285714285714	4.125	3.6	2590
1419	FEAR (BE AFRAID)	害怕	1	1	2.5625	3	3.4	3	3.9375	3	3.4	2.3333333333333335	3.6	3.3333333333333335	2.8333333333333335	3	1.0588235294117647	1.5	1	1	2	1.2	1058
1423	FIGHT	打架	1	1	3.869565217391304	4	3	2.4	2.8461538461538463	2.3333333333333335	3.5	2.6666666666666665	3.090909090909091	2	2.7058823529411766	2.75	1.1794871794871795	1	1.1818181818181819		2.65	1	435
1424	YELLOW	黄色	1.5	1.5	1.2666666666666666	1.5	1	1	1.4705882352941178	1.6666666666666667	2.2777777777777777	1.25	1.25	1	1.7	2.25	1.8421052631578947	2.25	1.8095238095238095	1.5	3.6875	2.5	1179
1427	BEAUTIFUL	美丽	4.473684210526316	4.5	1	1	1.5	1.25	1	1	1.0666666666666667	1.2	1.1428571428571428	1	1.1176470588235294	1.75	3.8947368421052633	4.25	1.7142857142857142	2	3.8461538461538463	3.5	1837
1430	STAR	星星	4.052631578947368	3.6666666666666665	1	1	1	1	1.0769230769230769	1	1	1	1		1.3125	1	3.9047619047619047	4	1.95	1.8333333333333333	4.384615384615385	4.5	3076
1435	HUNT	打猎	1.411764705882353	1.3333333333333333	1.826086956521739	4	1.3125	1.4	1.75	1.3333333333333333	1.375	1	1.608695652173913	1.3333333333333333	1.7647058823529411	2.25	1.6666666666666667	1.8	1.2727272727272727		3.5	4	437
1439	SWIM	游泳	2	1.5	1.2	2	1.0769230769230769	1	1.4	1.5	1.125	1.5	1.9285714285714286	1	1.1904761904761905	1.5	2.3157894736842106	2.75	1.2692307692307692	1.5	3.2142857142857144	1.6666666666666667	3361
144	MACHINE	机器	1.0588235294117647	1.3333333333333333	1.1818181818181819	2	1	1	1.5384615384615385	1.4	1.2	1.5	1.2857142857142858	1.6666666666666667	1	1	1.7179487179487178	1.6	1		4.578947368421052	5	1232
1443	WALK	步行	1.2352941176470589	1	1.1818181818181819	3	1.2352941176470589	1	1	1	1.1333333333333333	1	1.2857142857142858	1	1.2352941176470589	1	1.9743589743589745	1.8	1.1363636363636365		4.684210526315789	5	212
1444	TURN AROUND	转弯	1	1	1.2173913043478262	2	1.1333333333333333	1.2	1.2307692307692308	1.2	1.2	1	1.5416666666666667	1.3333333333333333	1.1875	1.3333333333333333	1.5897435897435896	2	1		3.6	4	3692
1445	TURN (SOMETHING)	转动	1.1176470588235294	1.3333333333333333	1	1	1	1	1	1	1.2	1	1.1363636363636365	1.3333333333333333	1.1764705882352942	1.25	1.825	2	1.1363636363636365		4	5	3688
1448	HOLD	保持	1.7894736842105263	2	1	1	1	1	1.125	1	1.3888888888888888	1	1		1.2352941176470589	1	1.8421052631578947	3	1.3157894736842106	1.3333333333333333	3.7142857142857144	3.4	52
1450	ROOM	房间	2.736842105263158	1	1	1	1	1	1	1	1	1.2	1		1	1	2.1578947368421053	2.5	1.1666666666666667	1	4	4.2	735
1451	SMILE	微笑	3.8333333333333335	4.333333333333333	1	1	1.0588235294117647	1	1	1	1	1	1.2352941176470589	1	1.25	1	3.5	3.3333333333333335	2.28	3	4.4	5	2837
1465	BOX	箱子	1.4736842105263157	1.3333333333333333	1	1	1	1	1	1	1.1176470588235294	1	1.0666666666666667	1	1.5	1	1.631578947368421	2.25	1.12	1.3333333333333333	3.375	4	3001
1468	LOOK FOR	寻找	1.6842105263157894	3	1.125	1	1.0714285714285714	1.5	1.2222222222222223		1.2	1	1.5333333333333334	1.6666666666666667	1.25	1	1.736842105263158	2	1	1	3.2857142857142856	2.75	3158
1469	WEEK	星期	1.3888888888888888	1	1.0625	1.2	1	1	1	1	1.2777777777777777	1	1	1	1	1	1.6	2.3333333333333335	1	1	3.6666666666666665	3.8333333333333335	3075
1472	KEY	钥匙	1.7058823529411764	2.6666666666666665	1	1	1	1	1.25	1.25	1.0625	1	1	1	1	1	1.7619047619047619	2.5	1.1363636363636365	1.3333333333333333	3.7857142857142856	2.25	3226
1473	FIST	拳头	1.4444444444444444	1.6666666666666667	2.4615384615384617	1.5714285714285714	1.4285714285714286	1.6	2.1176470588235294	1.75	2.2777777777777777	1.6666666666666667	1.5333333333333334	3	1.6470588235294117	2	1.2857142857142858	3	1.6521739130434783	1.8571428571428572	3.642857142857143	2	2230
1476	CHAIR	椅子	1	1	1	1	1	1	1	1	1	1	1.0454545454545454	1.3333333333333333	1	1	1.675	1.8	1.0454545454545454		4.631578947368421	5	3282
1480	BODY	身体	2.6666666666666665	1.25	1.0625	1	1.0909090909090908	1.1666666666666667	1.2142857142857142	1	1.0833333333333333	1.125	1.2666666666666666		1.1111111111111112	1	1.7	3.5	1.0909090909090908	1.1428571428571428	3.176470588235294	3.6	2378
1482	SHOULDER	肩膀	1.6	1	1	1	1.1333333333333333	1	1.1176470588235294	1	1.3125	1.4	1.125	1	1.1666666666666667	2.5	1.4761904761904763	2.5	1	1.1666666666666667	3.4	4	1308
1485	BELOW OR UNDER	下面	1.1176470588235294	1	1.2857142857142858	1.3333333333333333	1	1	1	1	1.2352941176470589	1.2	1	1	1.25	1.3333333333333333	1.2222222222222223	2.4	1.1904761904761905	1.1666666666666667	3.3333333333333335	3.2	2951
1489	CLOUD	云彩	3	3.6666666666666665	1	1	1	1	1	1	1	1	1	1	1	1	3.325	3	1.2272727272727273		4.631578947368421	5	3426
1495	HAPPY	高兴	4.666666666666667	4.333333333333333	1	1	1	1	1	1	1	1	1.1764705882352942	1	1.5294117647058822	1.5	4.4	4	2.8	3.25	3.5625	4.666666666666667	885
1496	GRANDMOTHER	祖母	2.4444444444444446	3	1	1	1.7647058823529411	2.6	1	1	1	1	1.0476190476190477	1	1	1	3.05	3.6	1.0909090909090908		4.6	3	3752
150	WORRY	担心	1.2105263157894737	1	1.9333333333333333	1.6666666666666667	2.6153846153846154	2.2	2.5294117647058822	2.3333333333333335	1.8235294117647058	1.5	2.9375	1	2.3	2.25	1.5789473684210527	2.5	1.0476190476190477	1	2.3125	1.75	487
1504	FLY (INSECT)	苍蝇	1.0555555555555556	1	2.75	2.8333333333333335	2	2.3333333333333335	2.8823529411764706	4.5	3.8125	3.25	2.2941176470588234	2	1.7647058823529411	3	1.0526315789473684	1	1.173913043478261	1.5	2	2	240
1507	FRUIT	水果	2.5555555555555554	4	1	1	1	1	1	1	1	1	1.2380952380952381	1	1	1	3.45	3.2	1.1363636363636365		4.631578947368421	5	2568
1508	KING	国王	1.4705882352941178	1	1.3181818181818181	2	1.1176470588235294	1.4	1.4615384615384615	1.4	1.3125	1	1.5454545454545454	1.6666666666666667	1.5	1	2.35	1.6	1.5		4.315789473684211	5	1033
1509	MOSQUITO	蚊子	1	1	3.260869565217391	4	2.4705882352941178	3.6	1.8461538461538463	1.6	3.875	5	2.409090909090909	3.3333333333333335	1	1	1.0769230769230769	1	1.1818181818181819		3.1	1	2872
1522	SOCK	袜子	1.588235294117647	1.3333333333333333	1.1538461538461537	1.1428571428571428	1	1	1.0588235294117647	1	1.7777777777777777	1	1	1	1.2352941176470589	1.3333333333333333	1.380952380952381	2	1.3636363636363635	2.2857142857142856	3.5	4.25	2783
1523	FORGET	忘记	1	1	2.6315789473684212	4	3.0555555555555554	3.6666666666666665	2.5	2.75	2.764705882352941	2.75	2.2222222222222223	3	2.2777777777777777	2.5	1.25	2.3333333333333335	1.1666666666666667	1.75	2.8125	4	2827
1528	FORGIVE	原谅	1.5294117647058822	2.6666666666666665	1.826086956521739	1	2.6470588235294117	2.2	1.5	1.8333333333333333	1.9375	1	2.375	3.3333333333333335	1.625	1.5	2.5	2.2	1.0909090909090908		3.7	3	3406
1533	BE HUNGRY	饥饿	1.1666666666666667	1.3333333333333333	2.9411764705882355	2.6	3.4615384615384617	4	3.2666666666666666	2.6666666666666665	2.8421052631578947	2	2.411764705882353	3	2.65	3.5	1.105263157894737	1.6666666666666667	1.15	1.6	2	1.3333333333333333	1224
1534	FEVER	发烧	1	1	2.0588235294117645	1.75	2.2777777777777777	3.2	2.8823529411764706	4	3.1666666666666665	4	2.8421052631578947		2.411764705882353	3	1	1	1.1111111111111112	1.5	2.0714285714285716	1	680
1536	UNDERSTAND	明白	2.611111111111111	2.5	1.0666666666666667	1	1	1	1	1	1	1	1.1333333333333333	1	1	1.5	2.210526315789474	2.75	1.3529411764705883	1.4	4.25	3.75	1886
1539	BASKET	篮子	1.9473684210526316	1.3333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1.4	2.6666666666666665	1.0869565217391304	1.6	3.5714285714285716	4	1663
1541	CULTIVATE	培育	1.8888888888888888	3	1.0454545454545454	1	1	1	1	1	1	1	1.1363636363636365	1	1	1	2.625	2.8	1		4.631578947368421	5	2008
1545	HOST	主人	1.4705882352941178	1	1.5909090909090908	1	1.1176470588235294	1	1.3333333333333333	1.5	1.4	1.6666666666666667	1.4285714285714286	1.6666666666666667	1.75	2	2.15	2.6	1.7826086956521738		4.2631578947368425	4	3659
1550	PREVENT	阻止	1	1	3.0434782608695654	3	2.6470588235294117	2.8	1.6666666666666667	1.8	2.2	1.3333333333333333	2.4347826086956523	3	2.0588235294117645	2	1.45	1.2	1.0454545454545454		3.2	2	3747
1554	MAN	男人	1.3888888888888888	1	1.4615384615384615	1.6	1.8	1.125	1.6923076923076923	1.4	3.0588235294117645	1	2.2	1	1.368421052631579	1	1.2222222222222223	2	1.5	1.1666666666666667	2.769230769230769	3.75	1918
1558	SIMILAR	类似	1.1764705882352942	1	1	1	1.125	1	1	1	1	1	1	1	1	1	1.925	2.2	1.0909090909090908		4.666666666666667	5	1683
1560	FACE	面孔	1.1111111111111112	1	1	1	1	1	1.0666666666666667	1	1.4705882352941178	1.1666666666666667	1.125	1	1.1875	1.25	1.631578947368421	2	1.173913043478261	1	3.5384615384615383	3.6	1864
1561	ARMY	军队	2.263157894736842	2.3333333333333335	1.2142857142857142	1	1.6428571428571428	1.75	1.6470588235294117	2.5	1.6470588235294117	1.5	2	3	1.8333333333333333	1.75	1.35	2.5	1.0454545454545454	1.1666666666666667	3.2142857142857144	2.8333333333333335	1533
1562	MIND	头脑	2.1	3	1	1	1	1	1	1	1.2941176470588236	1	1.0625	1	1.3	2.6666666666666665	2.4210526315789473	2.5	1.3636363636363635	1.4	3.8666666666666667	3.3333333333333335	2747
1565	HEAVEN	天堂	2.7777777777777777	3.5	1	1	1.9285714285714286	2.1666666666666665	1.75	1	1.1428571428571428	1.3333333333333333	1.0714285714285714	1	2.2222222222222223	1	2.888888888888889	3.8	1.4444444444444444	2.4285714285714284	3.6153846153846154	2.6	2687
1568	ARRANGE	安排	1.2352941176470589	1.6666666666666667	1.2608695652173914	1	1	1	1	1	1	1	1.7391304347826086	2	1	1	1.9487179487179487	2.4	1.0909090909090908		4.631578947368421	5	8
1573	SWELL	膨胀	1.0555555555555556	1.6666666666666667	2.347826086956522	2	2.0588235294117645	1.6	2	1.6666666666666667	2.5625	2.6666666666666665	2.0833333333333335	2.3333333333333335	1.9411764705882353	2.5	1.75	1.6	1.4782608695652173		3.25	2	2013
1583	BRAIN	脑子	1.9	1	1.2	2.3333333333333335	1.0588235294117647	1	1	1	1.25	1	1.25	1.5	1.7777777777777777	1	1.7777777777777777	2.2	1.5909090909090908	2.7142857142857144	3.357142857142857	3	1934
1585	SLEEP	睡觉	3.0555555555555554	3.3333333333333335	1	1	1	1	1	1	1	1	1.1304347826086956	1	1	1	3.525	3	1.4545454545454546		4.473684210526316	5	2574
1590	WAIT (FOR)	等待	1.5	1	2.1176470588235294	1.4	1.3076923076923077	1.3333333333333333	1.6666666666666667	1.5	1.7058823529411764	2.25	1.9375	2.5	1.1764705882352942	2	1.4761904761904763	2.5	1.0869565217391304	1	3.923076923076923	3.25	553
1594	FLOUR	面粉	1.1764705882352942	1.3333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1.9487179487179487	2.6	1.0909090909090908		4.888888888888889	5	1862
1597	AIRPLANE	飞机	1.6666666666666667	2.3333333333333335	1	1	1	1	1.125	1	1.1875	1	1.6	1	1.3529411764705883	1	1.8421052631578947	2.5	1.0416666666666667	2	3.3125	4	750
1600	SKIRT	裙子	1.8333333333333333	2.6666666666666665	1	1	1	1	1	1	1	1	1.173913043478261	1	1	1.25	2.8	3.4	1.0952380952380953		4.526315789473684	5	2238
1601	WEAK	衰弱	1	1	2.142857142857143	2	3.5714285714285716	2.75	2.823529411764706	3.5	3.0588235294117645	3.3333333333333335	3.0625	1.5	2.3333333333333335	3.5	1.1578947368421053	1.3333333333333333	1.1333333333333333	1.3	1.9230769230769231	1.25	2562
1606	INSIDE	里面	1.4210526315789473	1	1	1	1	1	1.1764705882352942	1	1.0625	1	1.1875	1	1.1111111111111112	1	1.2777777777777777	2.2	1	1	3.5	3	1695
1607	HATE	讨厌	1	1	4.5	3	3.8823529411764706	3.8	2.5384615384615383	2.8	3.5	4	3.391304347826087	3.3333333333333335	2.2941176470588234	3.5	1.1025641025641026	1	1.0476190476190477		2.5	1	2647
1609	IDEA	主意	2.0555555555555554	2.3333333333333335	1.1363636363636365	1	1	1	1	1	1	1	1.1428571428571428	1.3333333333333333	1.0625	1	2.675	2.4	1.4545454545454546		4.5	5	3665
1613	COLOR	颜色	1.7777777777777777	1	1	1	1	1	1	1	1	1	1.1304347826086956	1	1	1	2.45	2.6	1.3043478260869565		4.578947368421052	5	3189
1615	ESCAPE	逃走	1.1666666666666667	1.3333333333333333	3	3.75	2.9285714285714284	2.25	2.611111111111111	2.5	2.8823529411764706	2	3.111111111111111	4	2.7222222222222223	3.25	1.105263157894737	2	1.4782608695652173	1	2.2857142857142856	1.8333333333333333	2643
1620	SON	儿子	1.7222222222222223	2.75	1.5714285714285714	1.8	1.5384615384615385	1.25	1.2941176470588236	1	2	1.6666666666666667	1.2666666666666666	1	1.2222222222222223	2	1.1578947368421053	2.3333333333333335	2.2941176470588234	2.4	2.5384615384615383	3.25	665
1622	SHIRT	衬衫	2.473684210526316	1	1	1	1	1	1	1	1.0588235294117647	1	1		1.0625	1	1.736842105263158	3	1.2777777777777777	1.1666666666666667	3.5714285714285716	4	299
1629	EVENING	傍晚	1.7647058823529411	2.6666666666666665	1	1	1.3333333333333333	1.8	1	1	1.0666666666666667	1	1.2727272727272727	1	1	1	2.925	3.2	1.0454545454545454		4.631578947368421	5	39
1632	FLOOR	地板	1.2857142857142858	1	1	1	1	1	1	1	1	1	1	1	1.105263157894737	1.25	1.1578947368421053	2.25	1.1	1.2	3.5625	3.75	532
1635	OBEY	服从	1.3157894736842106	2	2.933333333333333	2.8	2	2.25	2.9375	3.3333333333333335	3.5	2	3	1.6666666666666667	2.1666666666666665	3.25	1.4736842105263157	3.25	1.2857142857142858	1.3333333333333333	2.5384615384615383	3	809
1637	AUTHORITY	权威	2.7	1	1.8	2.6666666666666665	1.2222222222222223	1.5	2.0588235294117645	2	1.8823529411764706	1.6666666666666667	2.411764705882353	2.5	2.0526315789473686	2	2	2.8	1.4285714285714286	1.6666666666666667	3.0714285714285716	2.5	2223
1638	TRUTH	真理	2.8333333333333335	2	1	1	1	1	1	1	1.125	1	1.2272727272727273	1.6666666666666667	1.6875	1.75	2.75	3	1.2380952380952381		4.4	2	3516
1639	BEER	啤酒	2.0454545454545454	1	1.6470588235294117	1.4	1	1	1.5294117647058822	1	2.1666666666666665	1.5	1.2	1.5	1.1764705882352942	1.3333333333333333	1.8095238095238095	2	1.4166666666666667	1.3333333333333333	2.769230769230769	3.5	2021
1644	RELATIVES	亲戚	1.6666666666666667	2.25	1.0769230769230769	1	1.0769230769230769	1.4	1.4666666666666666	1	2.111111111111111	2	1.2857142857142858	1	1.3181818181818181	2	1.5263157894736843	2	1.24	1.6	2.5	3.6666666666666665	2161
1646	GIRL	姑娘	2.111111111111111	3.3333333333333335	1.1363636363636365	1	1	1	1.0769230769230769	1.2	1	1	1.0454545454545454	1	1	1	2.75	3.4	1.0909090909090908		4.631578947368421	5	956
1650	WATCH	观看	1.5714285714285714	1	1	1	1	1	1	1	1.0588235294117647	1	1	1	1.1578947368421053	1	1.6842105263157894	3	1.2380952380952381	1.3333333333333333	4	4	992
1651	TEAR (OF EYE)	眼泪	1.6842105263157894	1	1.8571428571428572	2	3.3636363636363638	2.875	2.357142857142857	1.6	1.8235294117647058	1.8	2.466666666666667	1.75	2.2857142857142856	1	1.8333333333333333	1.8	1	1	2.3846153846153846	2.5	3196
1654	LIGHTNING	闪电	1.1176470588235294	1	1.2272727272727273	2	1.375	1.8	2.1538461538461537	2.8	1.5625	1.6666666666666667	1.8695652173913044	2	1.8125	1.25	1.6923076923076923	2.4	1.2608695652173914		3.7	1	2330
1657	TRUE	真实	2.4444444444444446	2.6666666666666665	1.0454545454545454	1	1.1875	1.6	1.0769230769230769	1	1	1	1.1904761904761905	1.3333333333333333	1.2941176470588236	1	2.75	3	1.0476190476190477		4.45	5	3517
1660	LOSE	丧失	1	1	2.764705882352941	2.75	2.888888888888889	3	3	4	3.111111111111111	2.8	2.8947368421052633		2.4705882352941178	2	1.0526315789473684	1.75	1	1	2	1.4	2307
1668	GRIEF	悲痛	1.0526315789473684	1	3.1666666666666665	3.1666666666666665	4.4375	3.8	3.411764705882353	3	2.588235294117647	3	2.875	4	2.8947368421052633	4	1	1	1.15	1.1666666666666667	1.3571428571428572	1	90
1669	ANCESTORS	祖先	1.2352941176470589	1.3333333333333333	1	1	1.375	1.8	1.1818181818181819	1.2	1.1875	1	1.391304347826087	1.3333333333333333	1.2352941176470589	1.5	1.9487179487179487	2.6	1.1363636363636365		4.25	5	3753
1673	ARM	胳膊	1.0588235294117647	1	1	1	1	1	1	1	1	1	1.173913043478261	1	1	1	1.7	2.2	1.0454545454545454		4.578947368421052	5	895
1674	POOR	贫穷	1	1	3.782608695652174	5	4.117647058823529	3.4	3.076923076923077	2.6666666666666665	3.9375	4	3.8333333333333335	3.3333333333333335	2	2.5	1	1	1		2.55	1	2032
1675	PROMISE	答应	2.2777777777777777	2.6666666666666665	1	1	1	1	1	1	1	1	1.3	1.6666666666666667	1.2352941176470589	1	2.65	2.6	1.1304347826086956		4.526315789473684	5	430
168	REST	休息	4.052631578947368	4	1	1	1	1	1	1	1	1	1.2352941176470589	1	1.2777777777777777	1	3.4444444444444446	4	1.2272727272727273	1.8333333333333333	4.6923076923076925	4.75	3113
1685	AFTER	之后	1.2222222222222223	1.3333333333333333	1.1428571428571428	1	1.125	1.25	1.0833333333333333	1	1	1	1.2	1.3333333333333333	1	1	1.775	1.8	1.0454545454545454		4.421052631578948	5	3561
1686	BEHIND	后面	1.3157894736842106	1	1	1	1.2	1	1.3529411764705883	1	1.25	1.2	1.1875	1.5	1.1111111111111112	2	1.15	1	1.0952380952380953	1.2	3.3333333333333335	2.6	1115
1687	PRAISE	赞叹	2.6666666666666665	4.333333333333333	1	1	1	1	1	1	1	1	1.2	1	1.6875	2	3.975	4	1.2272727272727273		3.7	4	3448
1688	FATE	命运	2.473684210526316	2	1.6428571428571428	1.5	2	2	2.5	1.8	1.375	1.4	1.7142857142857142	1.5	2.2857142857142856	1	2.7222222222222223	2.6	1.15	1.5	3.4615384615384617	2.25	1895
1690	FENCE	篱笆	2.3333333333333335	1.25	1.0666666666666667	1.2	1.0909090909090908	1.5	1.2142857142857142	1.5	1.1538461538461537	1.25	1.0666666666666667		1.1578947368421053	1	1.3	3	1.0454545454545454	1.1666666666666667	3.764705882352941	4.2	1690
1698	CURVED	弯曲	1.125	1.5	1.375	1.5	1.3333333333333333	1	1.5333333333333334	1	1.2666666666666666	1.6666666666666667	1.2142857142857142	1.3333333333333333	1.2941176470588236	1	1.5555555555555556	2	1.1666666666666667	1.1428571428571428	3.1538461538461537	3	2798
1702	HOLY	神圣	2.8947368421052633	4.333333333333333	1.1428571428571428	1.2	1.0714285714285714	1	1.0588235294117647	1	1	1	1.1875	1	2.388888888888889	1	3.4210526315789473	3	1.4615384615384615	2	3.625	4.333333333333333	2399
1711	TELL	告诉	1.8888888888888888	2.3333333333333335	1	1	1	1	1	1	1	1	1.3888888888888888	1	1.3125	1	1.55	3	1.173913043478261	1.25	3.5625	4.666666666666667	893
1720	SIGN	标志	1.5	1	1	1	1	1	1	1	1	1	1.15	1	1.1764705882352942	1.3333333333333333	2.15	2.2	1.2380952380952381		4.578947368421052	4	151
1725	CORRECT (RIGHT)	正确	2.888888888888889	3	1.0909090909090908	1	1	1	1.0769230769230769	1	1	1	1.3333333333333333	1	1	1	3.525	3.4	1.1363636363636365		4.777777777777778	5	3548
1732	SKY	天空	3.35	5	1	1	1.0588235294117647	1	1	1	1	1	1.0625	1	1.2777777777777777	1	3.2222222222222223	3.6	1.4090909090909092	1.4285714285714286	3.7142857142857144	4.25	2682
174	PROUD	骄傲	2.388888888888889	2.6666666666666665	1.1818181818181819	1	1.1176470588235294	1	1	1	1.375	1.6666666666666667	1.9565217391304348	2	1.3125	1.5	3.25	2.6	1.3636363636363635		3.55	2	1360
1741	ABOVE	上面	1.5555555555555556	1	1.0714285714285714	1.4	1.2142857142857142	1	1	1	1.25	1.3333333333333333	1.25	1	1.2352941176470589	1.5	1.4736842105263157	1.75	1.125	1.2222222222222223	3.1538461538461537	3.75	2353
1747	CUSTOM	传统	2.1	2	1.2727272727272727	1	1.2666666666666666	1.4	1.411764705882353	1	1.8235294117647058	1.4	1.5	1	1.0555555555555556	1	2	3	1.2380952380952381	1	3.8666666666666667	4	384
1750	CHOOSE	挑选	2.0476190476190474	2	1	1	1	1.4	1	1	1.5294117647058822	1.25	1.2666666666666666	1	1.4736842105263157	1.5	1.2777777777777777	2.25	1.0952380952380953	1.3333333333333333	3.75	2.5	2696
1752	LEAVE	离开	1	1	1.6666666666666667	1.75	2.857142857142857	4.25	2.4	2	2.2777777777777777	2	1.5625	4	1.8421052631578947	2	1.3157894736842106	1.3333333333333333	1.0909090909090908	1.25	2.933333333333333	1.6666666666666667	1688
1758	OLDER SISTER	姐姐	4.166666666666667	3.3333333333333335	1.0625	1	1	1	1.0588235294117647	1	1.125	1.25	1.0625	1	1.3125	1	3.4	3	1.5833333333333333	1	3.769230769230769	4.142857142857143	1414
