ID	RANK	LINKS	WEIGHTS	URLS	DIRECTIONS	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2590-946	946	2343 247	1 1	shift1201 shift4066	→ —	2	1
Zalizniak-2020-2590-947	947	809 2406	1 1	shift1251 shift1549	→ →	2	1
Zalizniak-2020-2590-948	948	544 1020	1 1	shift1596 shift4047	— —	2	1
Zalizniak-2020-2590-949	949	1629 1373	1 2	shift642 shift1528	— —	2	2
Zalizniak-2020-2590-950	950	1009 893	1 1	shift2325 shift4062	— —	2	1
Zalizniak-2020-2590-951	951	196 1618	1 1	shift2226 shift3860	— —	2	1
Zalizniak-2020-2590-952	952	82 97	2 1	shift2964 shift2992	— —	2	1
Zalizniak-2020-2590-953	953	824 674	1 0	shift623 shift2266	— —	2	0
Zalizniak-2020-2590-954	954	997 1500	2 1	shift1952 shift3768	→ —	2	1
Zalizniak-2020-2590-955	955	246 350	2 1	shift418 shift3350	— →	2	1
Zalizniak-2020-2590-956	956	634 10	4 1	shift554 shift2969	↔ —	2	1
Zalizniak-2020-2590-957	957	2470 2489	1 2	shift1395 shift1539	→ →	2	2
Zalizniak-2020-2590-958	958	231 119	6 1	shift1333 shift2132	↔ —	2	1
Zalizniak-2020-2590-959	959	1513 1789	2 5	shift4207 shift4208	→ →	2	5
Zalizniak-2020-2590-960	960	425 1424	1 4	shift1032 shift3301	— →	2	4
Zalizniak-2020-2590-961	961	1720 1776	1 1	shift1842 shift3455	— →	2	1
Zalizniak-2020-2590-962	962	1060 997	2 1	shift2540 shift2614	→ →	2	1
Zalizniak-2020-2590-963	963	557 558	1 2	shift225 shift1612	— —	2	2
Zalizniak-2020-2590-964	964	40 2497	1 6	shift1283 shift1527	— →	2	6
Zalizniak-2020-2590-965	965	2551 2193	5 6	shift1119 shift1129	→ →	2	6
Zalizniak-2020-2590-966	966	44 2412	3 1	shift3191 shift3296	— →	2	1
Zalizniak-2020-2590-967	967	907 630	1 4	shift3405 shift3898	→ —	2	4
Zalizniak-2020-2590-968	968	911 433	1 11	shift596 shift1118	— —	2	11
Zalizniak-2020-2590-969	969	428 1945	1 1	shift267 shift2840	— →	2	1
Zalizniak-2020-2590-970	970	2366 2081	2 1	shift2791 shift3298	→ →	2	1
Zalizniak-2020-2590-971	971	844 683	1 2	shift607 shift3692	— —	2	2
Zalizniak-2020-2590-972	972	1953 1828	5 1	shift2648 shift4084	→ —	2	1
Zalizniak-2020-2590-973	973	342 1411	2 2	shift724 shift2335	— —	2	2
Zalizniak-2020-2590-974	974	1682 420	3 1	shift2504 shift4205	— —	2	1
Zalizniak-2020-2590-975	975	1872 1475	10 23	shift628 shift878	→ ↔	2	23
Zalizniak-2020-2590-976	976	5 7	1 1	shift2229 shift2949	— —	2	1
Zalizniak-2020-2590-977	977	1471 316	11 4	shift944 shift4180	→ —	2	4
Zalizniak-2020-2590-978	978	1496 1538	3 1	shift1009 shift3146	— —	2	1
Zalizniak-2020-2590-979	979	711 2171	2 1	shift826 shift4296	— →	2	1
Zalizniak-2020-2590-980	980	423 2485	1 1	shift3006 shift3174	— →	2	1
Zalizniak-2020-2590-981	981	2419 2494	1 1	shift209 shift1915	→ →	2	1
Zalizniak-2020-2590-982	982	874 147	1 1	shift609 shift2009	— —	2	1
Zalizniak-2020-2590-983	983	621 16	9 1	shift2081 shift3784	— —	2	1
Zalizniak-2020-2590-984	984	650 796	1 2	shift2775 shift2961	— —	2	2
Zalizniak-2020-2590-985	985	154 2579	7 1	shift728 shift2640	↔ →	2	1
Zalizniak-2020-2590-986	986	197 1902	1 1	shift2565 shift3285	— —	2	1
Zalizniak-2020-2590-987	987	67 239	1 2	shift1774 shift3479	— →	2	2
Zalizniak-2020-2590-988	988	1036 891	1 1	shift1618 shift4151	— —	2	1
Zalizniak-2020-2590-989	989	2503 312	1 1	shift3480 shift3600	→ —	2	1
Zalizniak-2020-2590-990	990	1489 1624	1 3	shift588 shift703	— —	2	3
Zalizniak-2020-2590-991	991	475 473	9 1	shift710 shift1579	— —	2	1
Zalizniak-2020-2590-992	992	682 2355	3 2	shift858 shift2735	— →	2	2
Zalizniak-2020-2590-993	993	1632 5	1 1	shift236 shift1288	— →	2	1
Zalizniak-2020-2590-994	994	191 16	1 1	shift1508 shift3800	→ →	2	1
Zalizniak-2020-2590-995	995	1824 855	3 1	shift1554 shift4256	↔ →	2	1
Zalizniak-2020-2590-996	996	321 136	2 2	shift2663 shift2665	— ↔	2	2
Zalizniak-2020-2590-997	997	41 353	1 3	shift1893 shift3674	— —	2	3
Zalizniak-2020-2590-998	998	1762 63	1 1	shift1956 shift3028	— —	2	1
Zalizniak-2020-2590-999	999	1535 1555	1 1	shift4117 shift4118	— —	2	1
Zalizniak-2020-2590-1000	1000	1405 291	2 10	shift1037 shift2010	→ —	2	10
Zalizniak-2020-2590-1001	1001	421 1741	4 1	shift2426 shift2433	— —	2	1
Zalizniak-2020-2590-1002	1002	1440 446	1 1	shift619 shift3286	— →	2	1
Zalizniak-2020-2590-1003	1003	474 1581	1 1	shift2423 shift2443	— →	2	1
Zalizniak-2020-2590-1004	1004	858 684	6 3	shift1156 shift2592	— ↔	2	3
Zalizniak-2020-2590-1005	1005	575 646	4 9	shift393 shift2411	→ →	2	9
Zalizniak-2020-2590-1006	1006	522 622	1 1	shift799 shift2839	→ —	2	1
Zalizniak-2020-2590-1007	1007	80 566	2 2	shift965 shift4075	→ —	2	2
Zalizniak-2020-2590-1008	1008	1037 183	1 1	shift1364 shift3023	— —	2	1
Zalizniak-2020-2590-1009	1009	471 950	13 1	shift886 shift2325	— —	2	1
Zalizniak-2020-2590-1010	1010	76 451	1 4	shift3995 shift4092	— —	2	4
Zalizniak-2020-2590-1011	1011	10 1015	5 3	shift1640 shift1722	— →	2	3
Zalizniak-2020-2590-1012	1012	2239 1046	13 11	shift4068 shift4069	→ —	2	11
Zalizniak-2020-2590-1013	1013	1691 236	3 5	shift2061 shift2062	→ —	2	5
Zalizniak-2020-2590-1014	1014	52 440	1 3	shift3847 shift3960	— —	2	3
Zalizniak-2020-2590-1015	1015	102 2339	1 1	shift3156 shift3157	→ →	2	1
Zalizniak-2020-2590-1016	1016	33 920	1 1	shift202 shift2292	— →	2	1
Zalizniak-2020-2590-1017	1017	408 178	6 1	shift74 shift2428	— —	2	1
Zalizniak-2020-2590-1018	1018	1894 679	7 1	shift129 shift3964	— →	2	1
Zalizniak-2020-2590-1019	1019	2196 10	1 1	shift1594 shift3441	→ →	2	1
Zalizniak-2020-2590-1020	1020	948 302	1 1	shift4047 shift4293	— —	2	1
Zalizniak-2020-2590-1021	1021	1026 409	12 5	shift1732 shift2467	→ →	2	5
Zalizniak-2020-2590-1022	1022	1874 670	19 1	shift4086 shift4239	— —	2	1
Zalizniak-2020-2590-1023	1023	485 671	1 2	shift3870 shift4238	— —	2	2
Zalizniak-2020-2590-1024	1024	979 655	5 3	shift1530 shift2399	→ →	2	3
Zalizniak-2020-2590-1025	1025	1753 669	6 4	shift3070 shift3071	— →	2	4
Zalizniak-2020-2590-1026	1026	63 803	3 1	shift3787 shift4082	— →	2	1
Zalizniak-2020-2590-1027	1027	667 325	3 5	shift1189 shift3933	→ →	2	5
Zalizniak-2020-2590-1028	1028	2562 2335	4 14	shift3193 shift3195	→ →	2	14
Zalizniak-2020-2590-1029	1029	2505 2310	8 5	shift2512 shift2521	→ →	2	5
Zalizniak-2020-2590-1030	1030	2590 2393	3 1	shift2488 shift3119	→ →	2	1
Zalizniak-2020-2590-1031	1031	2263	2	shift3277	→	1	2
Zalizniak-2020-2590-1032	1032	411	3	shift2204	→	1	3
Zalizniak-2020-2590-1033	1033	1936	13	shift3287	→	1	13
Zalizniak-2020-2590-1034	1034	349	1	shift2434	—	1	1
Zalizniak-2020-2590-1035	1035	1463	1	shift1891	→	1	1
Zalizniak-2020-2590-1036	1036	988	1	shift1618	—	1	1
Zalizniak-2020-2590-1037	1037	1008	1	shift1364	—	1	1
Zalizniak-2020-2590-1038	1038	136	2	shift1706	—	1	2
Zalizniak-2020-2590-1039	1039	2314	4	shift1425	→	1	4
Zalizniak-2020-2590-1040	1040	1674	1	shift3912	—	1	1
Zalizniak-2020-2590-1041	1041	1349	3	shift976	—	1	3
Zalizniak-2020-2590-1042	1042	189	9	shift630	—	1	9
Zalizniak-2020-2590-1043	1043	635	1	shift2451	—	1	1
Zalizniak-2020-2590-1044	1044	1646	7	shift1982	↔	1	7
Zalizniak-2020-2590-1045	1045	1783	2	shift1428	—	1	2
Zalizniak-2020-2590-1046	1046	1012	11	shift4069	—	1	11
Zalizniak-2020-2590-1047	1047	66	11	shift2670	—	1	11
Zalizniak-2020-2590-1048	1048	2345	1	shift3236	→	1	1
Zalizniak-2020-2590-1049	1049	677	3	shift4225	—	1	3
Zalizniak-2020-2590-1050	1050	830	3	shift3430	—	1	3
Zalizniak-2020-2590-1051	1051	19	1	shift2843	→	1	1
Zalizniak-2020-2590-1052	1052	462	3	shift3821	—	1	3
Zalizniak-2020-2590-1053	1053	450	1	shift2841	—	1	1
Zalizniak-2020-2590-1054	1054	1698	7	shift1843	—	1	7
Zalizniak-2020-2590-1055	1055	78	1	shift2919	—	1	1
Zalizniak-2020-2590-1056	1056	249	1	shift1507	—	1	1
Zalizniak-2020-2590-1057	1057	1703	1	shift399	—	1	1
Zalizniak-2020-2590-1058	1058	901	1	shift4285	—	1	1
Zalizniak-2020-2590-1059	1059	255	1	shift734	—	1	1
Zalizniak-2020-2590-1060	1060	927	1	shift1578	—	1	1
Zalizniak-2020-2590-1061	1061	120	1	shift3757	—	1	1
Zalizniak-2020-2590-1062	1062	439	3	shift2796	—	1	3
Zalizniak-2020-2590-1063	1063	173	2	shift679	—	1	2
Zalizniak-2020-2590-1064	1064	1736	1	shift4038	—	1	1
Zalizniak-2020-2590-1065	1065	464	1	shift2577	→	1	1
Zalizniak-2020-2590-1066	1066	2467	2	shift3126	→	1	2
Zalizniak-2020-2590-1067	1067	1633	1	shift4190	—	1	1
Zalizniak-2020-2590-1068	1068	456	1	shift3914	—	1	1
Zalizniak-2020-2590-1069	1069	36	2	shift1532	↔	1	2
Zalizniak-2020-2590-1070	1070	2295	1	shift3515	→	1	1
Zalizniak-2020-2590-1071	1071	10	2	shift420	—	1	2
Zalizniak-2020-2590-1072	1072	22	1	shift3765	—	1	1
Zalizniak-2020-2590-1073	1073	835	1	shift1597	—	1	1
Zalizniak-2020-2590-1074	1074	919	1	shift3625	—	1	1
Zalizniak-2020-2590-1075	1075	1092	1	shift1971	—	1	1
Zalizniak-2020-2590-1076	1076	1704	1	shift3920	—	1	1
Zalizniak-2020-2590-1077	1077	2072	1	shift2536	→	1	1
Zalizniak-2020-2590-1078	1078	122	5	shift4120	→	1	5
Zalizniak-2020-2590-1079	1079	2077	2	shift1243	→	1	2
Zalizniak-2020-2590-1080	1080	855	4	shift4260	—	1	4
Zalizniak-2020-2590-1081	1081	1509	1	shift1615	—	1	1
Zalizniak-2020-2590-1082	1082	1086	1	shift1563	—	1	1
Zalizniak-2020-2590-1083	1083	855	3	shift4246	→	1	3
Zalizniak-2020-2590-1084	1084	1457	7	shift1432	→	1	7
Zalizniak-2020-2590-1085	1085	2301	2	shift1675	→	1	2
Zalizniak-2020-2590-1086	1086	1082	1	shift1563	—	1	1
Zalizniak-2020-2590-1087	1087	297	1	shift3969	—	1	1
Zalizniak-2020-2590-1088	1088	146	2	shift1813	→	1	2
Zalizniak-2020-2590-1089	1089	1494	2	shift416	—	1	2
Zalizniak-2020-2590-1090	1090	1477	2	shift2469	→	1	2
Zalizniak-2020-2590-1091	1091	1406	0	shift4104	—	1	0
Zalizniak-2020-2590-1092	1092	1075	1	shift1971	—	1	1
Zalizniak-2020-2590-1093	1093	461	1	shift3775	—	1	1
Zalizniak-2020-2590-1094	1094	311	23	shift68	—	1	23
Zalizniak-2020-2590-1095	1095	431	2	shift3931	—	1	2
Zalizniak-2020-2590-1096	1096	1576	1	shift4241	—	1	1
Zalizniak-2020-2590-1097	1097	238	7	shift3602	—	1	7
Zalizniak-2020-2590-1098	1098	1177	12	shift344	→	1	12
Zalizniak-2020-2590-1099	1099	111	1	shift3752	—	1	1
Zalizniak-2020-2590-1100	1100	487	8	shift994	→	1	8
Zalizniak-2020-2590-1101	1101	1102	3	shift1198	—	1	3
Zalizniak-2020-2590-1102	1102	1101	3	shift1198	—	1	3
Zalizniak-2020-2590-1103	1103	107	1	shift4215	—	1	1
Zalizniak-2020-2590-1104	1104	1228	1	shift4056	—	1	1
Zalizniak-2020-2590-1105	1105	360	1	shift198	→	1	1
Zalizniak-2020-2590-1106	1106	502	1	shift3896	—	1	1
Zalizniak-2020-2590-1107	1107	1981	1	shift3128	→	1	1
Zalizniak-2020-2590-1108	1108	1224	1	shift726	—	1	1
Zalizniak-2020-2590-1109	1109	360	2	shift655	→	1	2
Zalizniak-2020-2590-1110	1110	64	1	shift3611	—	1	1
Zalizniak-2020-2590-1111	1111	132	1	shift950	→	1	1
Zalizniak-2020-2590-1112	1112	776	7	shift140	→	1	7
Zalizniak-2020-2590-1113	1113	706	1	shift1654	—	1	1
Zalizniak-2020-2590-1114	1114	90	1	shift3976	—	1	1
Zalizniak-2020-2590-1115	1115	792	4	shift680	→	1	4
Zalizniak-2020-2590-1116	1116	487	1	shift2681	→	1	1
Zalizniak-2020-2590-1117	1117	360	9	shift2500	→	1	9
Zalizniak-2020-2590-1118	1118	2234	1	shift3325	→	1	1
Zalizniak-2020-2590-1119	1119	490	1	shift4202	→	1	1
Zalizniak-2020-2590-1120	1120	1321	2	shift688	—	1	2
Zalizniak-2020-2590-1121	1121	1339	1	shift378	—	1	1
Zalizniak-2020-2590-1122	1122	2290	2	shift1344	→	1	2
Zalizniak-2020-2590-1123	1123	2124	1	shift3411	→	1	1
Zalizniak-2020-2590-1124	1124	771	1	shift3961	—	1	1
Zalizniak-2020-2590-1125	1125	767	1	shift1041	—	1	1
Zalizniak-2020-2590-1126	1126	168	3	shift3956	—	1	3
Zalizniak-2020-2590-1127	1127	166	4	shift260	—	1	4
Zalizniak-2020-2590-1128	1128	721	1	shift3772	—	1	1
Zalizniak-2020-2590-1129	1129	1196	5	shift42	→	1	5
Zalizniak-2020-2590-1130	1130	517	4	shift983	—	1	4
Zalizniak-2020-2590-1131	1131	204	2	shift4240	—	1	2
Zalizniak-2020-2590-1132	1132	1192	2	shift1817	—	1	2
Zalizniak-2020-2590-1133	1133	394	1	shift401	—	1	1
Zalizniak-2020-2590-1134	1134	64	1	shift2570	→	1	1
Zalizniak-2020-2590-1135	1135	490	1	shift120	→	1	1
Zalizniak-2020-2590-1136	1136	725	1	shift2797	—	1	1
Zalizniak-2020-2590-1137	1137	57	2	shift1327	↔	1	2
Zalizniak-2020-2590-1138	1138	528	8	shift3975	—	1	8
Zalizniak-2020-2590-1139	1139	364	1	shift283	—	1	1
Zalizniak-2020-2590-1140	1140	1284	1	shift3751	—	1	1
Zalizniak-2020-2590-1141	1141	360	2	shift866	—	1	2
Zalizniak-2020-2590-1142	1142	776	1	shift309	→	1	1
Zalizniak-2020-2590-1143	1143	1870	2	shift2936	—	1	2
Zalizniak-2020-2590-1144	1144	360	2	shift2774	—	1	2
Zalizniak-2020-2590-1145	1145	533	5	shift1798	→	1	5
Zalizniak-2020-2590-1146	1146	49	4	shift3719	—	1	4
Zalizniak-2020-2590-1147	1147	541	10	shift163	→	1	10
Zalizniak-2020-2590-1148	1148	464	1	shift1814	→	1	1
Zalizniak-2020-2590-1149	1149	6	1	shift3727	—	1	1
Zalizniak-2020-2590-1150	1150	1333	7	shift19	→	1	7
Zalizniak-2020-2590-1151	1151	358	1	shift4162	—	1	1
Zalizniak-2020-2590-1152	1152	54	1	shift121	—	1	1
Zalizniak-2020-2590-1153	1153	2004	2	shift3470	→	1	2
Zalizniak-2020-2590-1154	1154	1227	1	shift1755	→	1	1
Zalizniak-2020-2590-1155	1155	1159	1	shift4044	—	1	1
Zalizniak-2020-2590-1156	1156	164	1	shift3738	—	1	1
Zalizniak-2020-2590-1157	1157	283	2	shift2496	→	1	2
Zalizniak-2020-2590-1158	1158	397	11	shift368	→	1	11
Zalizniak-2020-2590-1159	1159	1155	1	shift4044	—	1	1
Zalizniak-2020-2590-1160	1160	1	1	shift4041	—	1	1
Zalizniak-2020-2590-1161	1161	766	3	shift2767	→	1	3
Zalizniak-2020-2590-1162	1162	2075	1	shift2395	→	1	1
Zalizniak-2020-2590-1163	1163	72	1	shift3102	—	1	1
Zalizniak-2020-2590-1164	1164	751	16	shift1875	→	1	16
Zalizniak-2020-2590-1165	1165	6	2	shift3722	—	1	2
Zalizniak-2020-2590-1166	1166	541	2	shift2633	→	1	2
Zalizniak-2020-2590-1167	1167	1303	2	shift2100	—	1	2
Zalizniak-2020-2590-1168	1168	169	1	shift2099	—	1	1
Zalizniak-2020-2590-1169	1169	743	1	shift3059	—	1	1
Zalizniak-2020-2590-1170	1170	784	4	shift964	—	1	4
Zalizniak-2020-2590-1171	1171	2016	1	shift3387	→	1	1
Zalizniak-2020-2590-1172	1172	205	1	shift3255	—	1	1
Zalizniak-2020-2590-1173	1173	373	3	shift4242	—	1	3
Zalizniak-2020-2590-1174	1174	1309	2	shift3184	—	1	2
Zalizniak-2020-2590-1175	1175	727	18	shift545	—	1	18
Zalizniak-2020-2590-1176	1176	210	8	shift1490	—	1	8
Zalizniak-2020-2590-1177	1177	394	1	shift2220	—	1	1
Zalizniak-2020-2590-1178	1178	750	1	shift3178	—	1	1
Zalizniak-2020-2590-1179	1179	2038	8	shift1109	→	1	8
Zalizniak-2020-2590-1180	1180	360	2	shift1499	—	1	2
Zalizniak-2020-2590-1181	1181	1978	5	shift2783	→	1	5
Zalizniak-2020-2590-1182	1182	391	3	shift2901	—	1	3
Zalizniak-2020-2590-1183	1183	747	1	shift4166	—	1	1
Zalizniak-2020-2590-1184	1184	287	1	shift3766	—	1	1
Zalizniak-2020-2590-1185	1185	35	1	shift2811	—	1	1
Zalizniak-2020-2590-1186	1186	754	4	shift2604	→	1	4
Zalizniak-2020-2590-1187	1187	132	1	shift4110	→	1	1
Zalizniak-2020-2590-1188	1188	744	2	shift1820	→	1	2
Zalizniak-2020-2590-1189	1189	524	1	shift1439	→	1	1
Zalizniak-2020-2590-1190	1190	742	1	shift1555	—	1	1
Zalizniak-2020-2590-1191	1191	2044	3	shift2613	→	1	3
Zalizniak-2020-2590-1192	1192	1132	2	shift1817	—	1	2
Zalizniak-2020-2590-1193	1193	2118	2	shift2854	→	1	2
Zalizniak-2020-2590-1194	1194	2099	2	shift1363	→	1	2
Zalizniak-2020-2590-1195	1195	257	3	shift49	—	1	3
Zalizniak-2020-2590-1196	1196	266	1	shift3927	—	1	1
Zalizniak-2020-2590-1197	1197	367	2	shift1318	→	1	2
Zalizniak-2020-2590-1198	1198	1388	3	shift2703	→	1	3
Zalizniak-2020-2590-1199	1199	379	1	shift3526	—	1	1
Zalizniak-2020-2590-1200	1200	1270	1	shift2725	→	1	1
Zalizniak-2020-2590-1201	1201	697	1	shift3122	→	1	1
Zalizniak-2020-2590-1202	1202	29	1	shift3744	—	1	1
Zalizniak-2020-2590-1203	1203	281	2	shift1876	→	1	2
Zalizniak-2020-2590-1204	1204	163	2	shift20	—	1	2
Zalizniak-2020-2590-1205	1205	6	1	shift3725	—	1	1
Zalizniak-2020-2590-1206	1206	2044	3	shift1115	→	1	3
Zalizniak-2020-2590-1207	1207	1	2	shift2893	—	1	2
Zalizniak-2020-2590-1208	1208	74	1	shift1220	→	1	1
Zalizniak-2020-2590-1209	1209	2057	3	shift780	→	1	3
Zalizniak-2020-2590-1210	1210	212	1	shift2142	—	1	1
Zalizniak-2020-2590-1211	1211	1484	2	shift3433	→	1	2
Zalizniak-2020-2590-1212	1212	792	1	shift219	→	1	1
Zalizniak-2020-2590-1213	1213	74	8	shift269	—	1	8
Zalizniak-2020-2590-1214	1214	776	1	shift4244	—	1	1
Zalizniak-2020-2590-1215	1215	741	1	shift4147	—	1	1
Zalizniak-2020-2590-1216	1216	20	12	shift2134	—	1	12
Zalizniak-2020-2590-1217	1217	511	6	shift1695	—	1	6
Zalizniak-2020-2590-1218	1218	6	2	shift3714	—	1	2
Zalizniak-2020-2590-1219	1219	6	1	shift3715	—	1	1
Zalizniak-2020-2590-1220	1220	2073	1	shift173	→	1	1
Zalizniak-2020-2590-1221	1221	284	3	shift622	—	1	3
Zalizniak-2020-2590-1222	1222	1308	1	shift3951	—	1	1
Zalizniak-2020-2590-1223	1223	1	1	shift989	—	1	1
Zalizniak-2020-2590-1224	1224	1108	1	shift726	—	1	1
Zalizniak-2020-2590-1225	1225	168	2	shift3957	—	1	2
Zalizniak-2020-2590-1226	1226	94	1	shift1688	—	1	1
Zalizniak-2020-2590-1227	1227	193	2	shift1756	→	1	2
Zalizniak-2020-2590-1228	1228	1104	1	shift4056	—	1	1
Zalizniak-2020-2590-1229	1229	171	9	shift920	—	1	9
Zalizniak-2020-2590-1230	1230	490	1	shift3681	→	1	1
Zalizniak-2020-2590-1231	1231	531	2	shift1241	—	1	2
Zalizniak-2020-2590-1232	1232	792	1	shift3899	—	1	1
Zalizniak-2020-2590-1233	1233	776	1	shift3952	—	1	1
Zalizniak-2020-2590-1234	1234	380	4	shift2397	→	1	4
Zalizniak-2020-2590-1235	1235	718	2	shift1135	—	1	2
Zalizniak-2020-2590-1236	1236	385	2	shift4188	—	1	2
Zalizniak-2020-2590-1237	1237	1299	2	shift1910	→	1	2
Zalizniak-2020-2590-1238	1238	1266	2	shift3699	—	1	2
Zalizniak-2020-2590-1239	1239	2122	1	shift1290	→	1	1
Zalizniak-2020-2590-1240	1240	792	1	shift3332	→	1	1
Zalizniak-2020-2590-1241	1241	11	8	shift1590	—	1	8
Zalizniak-2020-2590-1242	1242	285	1	shift3905	—	1	1
Zalizniak-2020-2590-1243	1243	2003	1	shift3370	→	1	1
Zalizniak-2020-2590-1244	1244	487	1	shift1217	→	1	1
Zalizniak-2020-2590-1245	1245	30	1	shift3104	—	1	1
Zalizniak-2020-2590-1246	1246	134	1	shift2001	—	1	1
Zalizniak-2020-2590-1247	1247	2098	2	shift3938	→	1	2
Zalizniak-2020-2590-1248	1248	210	3	shift350	→	1	3
Zalizniak-2020-2590-1249	1249	69	5	shift1211	—	1	5
Zalizniak-2020-2590-1250	1250	134	5	shift1999	—	1	5
Zalizniak-2020-2590-1251	1251	772	1	shift3098	—	1	1
Zalizniak-2020-2590-1252	1252	73	2	shift2650	—	1	2
Zalizniak-2020-2590-1253	1253	35	9	shift1328	→	1	9
Zalizniak-2020-2590-1254	1254	1128	15	shift412	→	1	15
Zalizniak-2020-2590-1255	1255	6	1	shift3724	—	1	1
Zalizniak-2020-2590-1256	1256	2123	1	shift215	→	1	1
Zalizniak-2020-2590-1257	1257	270	1	shift4201	—	1	1
Zalizniak-2020-2590-1258	1258	426	2	shift2499	→	1	2
Zalizniak-2020-2590-1259	1259	266	1	shift435	—	1	1
Zalizniak-2020-2590-1260	1260	696	7	shift914	—	1	7
Zalizniak-2020-2590-1261	1261	518	1	shift3540	→	1	1
Zalizniak-2020-2590-1262	1262	6	1	shift3723	—	1	1
Zalizniak-2020-2590-1263	1263	528	2	shift3061	—	1	2
Zalizniak-2020-2590-1264	1264	1993	6	shift1183	→	1	6
Zalizniak-2020-2590-1265	1265	752	2	shift1873	→	1	2
Zalizniak-2020-2590-1266	1266	1238	2	shift3699	—	1	2
Zalizniak-2020-2590-1267	1267	1272	1	shift1444	—	1	1
Zalizniak-2020-2590-1268	1268	6	4	shift3711	—	1	4
Zalizniak-2020-2590-1269	1269	547	1	shift249	—	1	1
Zalizniak-2020-2590-1270	1270	283	1	shift3446	→	1	1
Zalizniak-2020-2590-1271	1271	265	2	shift3739	—	1	2
Zalizniak-2020-2590-1272	1272	1267	1	shift1444	—	1	1
Zalizniak-2020-2590-1273	1273	2	0	shift3736	—	1	0
Zalizniak-2020-2590-1274	1274	495	1	shift3854	→	1	1
Zalizniak-2020-2590-1275	1275	746	1	shift2254	—	1	1
Zalizniak-2020-2590-1276	1276	1983	1	shift2907	→	1	1
Zalizniak-2020-2590-1277	1277	164	1	shift3735	—	1	1
Zalizniak-2020-2590-1278	1278	28	3	shift3777	—	1	3
Zalizniak-2020-2590-1279	1279	69	1	shift616	—	1	1
Zalizniak-2020-2590-1280	1280	371	4	shift1648	—	1	4
Zalizniak-2020-2590-1281	1281	536	1	shift2728	—	1	1
Zalizniak-2020-2590-1282	1282	284	2	shift3767	—	1	2
Zalizniak-2020-2590-1283	1283	2015	3	shift2385	→	1	3
Zalizniak-2020-2590-1284	1284	1140	1	shift3751	—	1	1
Zalizniak-2020-2590-1285	1285	1823	5	shift1906	→	1	5
Zalizniak-2020-2590-1286	1286	1287	1	shift4299	—	1	1
Zalizniak-2020-2590-1287	1287	1286	1	shift4299	—	1	1
Zalizniak-2020-2590-1288	1288	509	2	shift1783	→	1	2
Zalizniak-2020-2590-1289	1289	28	1	shift3778	—	1	1
Zalizniak-2020-2590-1290	1290	109	1	shift2566	—	1	1
Zalizniak-2020-2590-1291	1291	530	1	shift4289	—	1	1
Zalizniak-2020-2590-1292	1292	2002	1	shift3177	→	1	1
Zalizniak-2020-2590-1293	1293	286	1	shift3087	→	1	1
Zalizniak-2020-2590-1294	1294	286	6	shift1361	↔	1	6
Zalizniak-2020-2590-1295	1295	431	3	shift3508	→	1	3
Zalizniak-2020-2590-1296	1296	6	1	shift3713	—	1	1
Zalizniak-2020-2590-1297	1297	1220	4	shift415	→	1	4
Zalizniak-2020-2590-1298	1298	168	1	shift363	→	1	1
Zalizniak-2020-2590-1299	1299	31	2	shift2257	—	1	2
Zalizniak-2020-2590-1300	1300	1175	2	shift3086	→	1	2
Zalizniak-2020-2590-1301	1301	55	2	shift1942	→	1	2
Zalizniak-2020-2590-1302	1302	402	1	shift3623	—	1	1
Zalizniak-2020-2590-1303	1303	1167	2	shift2100	—	1	2
Zalizniak-2020-2590-1304	1304	2001	1	shift3581	→	1	1
Zalizniak-2020-2590-1305	1305	1987	12	shift1138	→	1	12
Zalizniak-2020-2590-1306	1306	2133	1	shift3882	→	1	1
Zalizniak-2020-2590-1307	1307	31	3	shift2097	—	1	3
Zalizniak-2020-2590-1308	1308	1222	1	shift3951	—	1	1
Zalizniak-2020-2590-1309	1309	1174	2	shift3184	—	1	2
Zalizniak-2020-2590-1310	1310	205	2	shift144	→	1	2
Zalizniak-2020-2590-1311	1311	10	1	shift4243	—	1	1
Zalizniak-2020-2590-1312	1312	267	3	shift1161	—	1	3
