CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AUDITORY_MEAN	ENGLISH_GUSTATORY_MEAN	ENGLISH_HAPTIC_MEAN	ENGLISH_INTEROCEPTIVE_MEAN	ENGLISH_OLFACTORY_MEAN	ENGLISH_VISUAL_MEAN	ENGLISH_FOOT_ACTION_MEAN	ENGLISH_HAND_ACTION_MEAN	ENGLISH_HEAD_ACTION_MEAN	ENGLISH_MOUTH_ACTION_MEAN	ENGLISH_TORSO_ACTION_MEAN	ENGLISH_PERCEPTUAL_STRENGTH_MAX	ENGLISH_PERCEPTUAL_STRENGTH_AGGREGATED	ENGLISH_PERCEPTUAL_EXCLUSIVITY	ENGLISH_PERCEPTUAL_DOMINANT	ENGLISH_ACTION_STRENGTH_MAX	ENGLISH_ACTION_STRENGTH_AGGREGATED	ENGLISH_ACTION_EXCLUSIVITY	ENGLISH_ACTION_DOMINANT	ENGLISH_SENSORIMOTOR_STRENGTH_MAX	ENGLISH_SENSORIMOTOR_STRENGTH_AGGREGATED	ENGLISH_SENSORIMOTOR_EXCLUSIVITY	ENGLISH_SENSORIMOTOR_DOMINANT	ENGLISH_PERCEPTUAL_KNOWN_PERCENTAGE	ENGLISH_ACTION_KNOWN_PERCENTAGE	ENGLISH_PERCEPTUAL_AOA_MEAN	ENGLISH_ACTION_AOA_MEAN	LINE_IN_SOURCE
1858	FISHERMAN	FISHERMAN	1.315789474	0.315789474	0.736842105	0.368421053	1.631578947	3.894736842	0.476190476	2.19047619	2.761904762	0.523809524	0.80952381	3.894736842	4.044953253	0.433121019	Visual	2.761904762	3.186684651	0.338028169	Head	3.894736842	4.618931881	0.238198499	Visual	1	1	38.94736842	36.85714286	12907
1859	THIRD	THIRD	1	0	0.6875	0.25	0	3.0625	0.05	0.4	1.75	0.55	0.05	3.0625	3.109422478	0.6125	Visual	1.75	1.774750345	0.607142857	Head	3.0625	3.291298673	0.392628205	Visual	1	1	35.6875	35.85	34593
186	SHIN	SHIN	0.055555556	0	2.722222222	1.444444444	0	2.611111111	3.55	1	1	0.45	0.15	2.722222222	3.447914374	0.398373984	Haptic	3.55	3.604556345	0.552845528	Foot_leg	3.55	4.444968813	0.273427471	Foot_leg	1	1	33.72222222	38.15	30601
1860	BEAD	BEAD	0.611111111	0.444444444	2.888888889	0.277777778	0.333333333	3.777777778	0.523809524	2.428571429	1.761904762	0.714285714	0.761904762	3.777777778	4.279934945	0.42	Visual	2.428571429	2.747647496	0.307692308	Hand_arm	3.777777778	4.628287026	0.240983607	Visual	1	1	32.66666667	36.19047619	2588
1861	ACTIVE	ACTIVE	1.333333333	0.111111111	0.777777778	2.666666667	0.277777778	3.722222222	3.454545455	2.954545455	2.318181818	2.090909091	2.090909091	3.722222222	4.18691706	0.40625	Visual	3.454545455	4.606633482	0.105633803	Foot_leg	3.722222222	5.552181121	0.165662651	Visual	1	1	38.88888889	36	312
1862	DONKEY	DONKEY	3.6	0.25	2.25	0.05	2.5	4.5	0.714285714	1.380952381	1.80952381	0.571428571	0.619047619	4.5	5.482726801	0.338403042	Visual	1.80952381	2.106467649	0.242990654	Head	4.5	5.584472353	0.243899256	Visual	1	1	37.4	36.04761905	10140
1863	AMAZING	AMAZING	3.277777778	2.277777778	2.388888889	3	2.111111111	3.555555556	0.526315789	0.631578947	3.368421053	1	0.578947368	3.555555556	5.217403717	0.086956522	Visual	3.368421053	3.41455009	0.465517241	Head	3.555555556	5.665340922	0.133350496	Visual	1	1	39.05555556	38.57894737	962
1864	HUNGER	HUNGER	1.176470588	1.647058824	0.705882353	4.470588235	1.117647059	1.588235294	0.333333333	0.666666667	3.047619048	2.476190476	4	4.470588235	4.660088913	0.351648352	Interoceptive	4	4.759590939	0.34841629	Torso	4.470588235	5.934688517	0.194880591	Interoceptive	1	1	37.52941176	36	16588
1865	BUZZARD	BUZZARD	2	0.411764706	1.235294118	0.294117647	0.647058824	3.941176471	0.210526316	0.736842105	2.684210526	0.526315789	0.263157895	3.941176471	4.149914546	0.427586207	Visual	2.684210526	2.710480839	0.55952381	Head	3.941176471	4.504227579	0.288070763	Visual	0.894736842	1	39.05882353	37.73684211	4368
1866	STUTTER	STUTTER	4.222222222	0	0.111111111	0.555555556	0	0.722222222	0.263157895	0.210526316	2	4.368421053	0.263157895	4.222222222	4.232472913	0.752475248	Auditory	4.368421053	4.504666861	0.585185185	Mouth	4.368421053	5.509389947	0.343527248	Mouth	1	1	35.44444444	40.63157895	33118
1867	COIN	COIN	0.764705882	0	3.588235294	0	0.117647059	4.529411765	0.315789474	2.894736842	2.263157895	0.421052632	0.315789474	4.529411765	5.18720175	0.503267974	Visual	2.894736842	3.301490365	0.415254237	Hand_arm	4.529411765	5.599384193	0.297781396	Visual	1	0.95	35.94117647	34.68421053	5999
1868	VISIBLE	VISIBLE	0.117647059	0	0.352941176	0.294117647	0	4.941176471	0.636363636	0.818181818	3.636363636	1.045454545	0.727272727	4.941176471	4.942146113	0.865979381	Visual	3.636363636	3.694241976	0.437086093	Head	4.941176471	5.551882128	0.393107849	Visual	1	1	38.29411765	35.68181818	38236
1869	BUY	BUY	1.888888889	0.833333333	1.388888889	1.166666667	0.722222222	3.555555556	1	2.555555556	2.777777778	1.777777778	0.777777778	3.555555556	3.846501115	0.296511628	Visual	2.777777778	3.562486481	0.225	Head	3.555555556	4.674218268	0.153614458	Visual	1	1	34.72222222	39.88888889	4361
187	LOIN	LOIN	0.266666667	0.533333333	1.533333333	1.2	0.8	3.4	1.210526316	1.684210526	1.736842105	0.842105263	1.578947368	3.4	3.565296783	0.405172414	Visual	1.736842105	2.536750216	0.126865672	Head	3.4	3.95030066	0.211912672	Visual	0.882352941	1	39.06666667	40.57894737	20244
1870	ANCHOR	ANCHOR	0.894736842	0	2.736842105	0.526315789	0.105263158	3.526315789	1.095238095	1.952380952	1.571428571	0.333333333	1.047619048	3.526315789	4.02510094	0.452702703	Visual	1.952380952	2.399949608	0.26984127	Hand_arm	3.526315789	4.291483973	0.255725191	Visual	1	1	32.73684211	38.04761905	1103
1871	CAMEL	CAMEL	1.210526316	0.315789474	1.578947368	0.263157895	1.263157895	4.157894737	1.315789474	1.947368421	2.157894737	0.473684211	0.736842105	4.157894737	4.302712013	0.443113772	Visual	2.157894737	2.724223022	0.253968254	Head	4.157894737	4.639654878	0.252559727	Visual	1	0.95	35.52631579	37.52631579	4487
1873	ANTHILL	ANTHILL	0.388888889	0.055555556	1.666666667	0.277777778	0.277777778	3.388888889	1.15	0.75	1.65	0.5	0.45	3.388888889	3.521000438	0.550458716	Visual	1.65	1.880596612	0.266666667	Head	3.388888889	3.691443731	0.315789474	Visual	1	0.952380952	37.66666667	39.7	1229
1874	SAUSAGE	SAUSAGE	0.85	4.3	2.65	0.8	3.55	3.8	0.352941176	2.058823529	1.941176471	3.764705882	1.058823529	4.3	5.836840657	0.219435737	Gustatory	3.764705882	4.133607523	0.371794872	Mouth	4.3	6.459179149	0.157087674	Gustatory	1	1	38.95	38	29604
1875	REGRET	REGRET	2.1875	0.0625	0.1875	2.9375	0.125	1.75	0.176470588	0.294117647	4	1.882352941	0.352941176	2.9375	3.453342849	0.396551724	Interoceptive	4	4.135845819	0.570175439	Head	4	4.81924652	0.282139094	Head	1	1	39.0625	39.17647059	28046
1876	REINDEER	CARIBOU	1.6875	0.0625	1.4375	0.25	1	3.875	0.066666667	1.133333333	2.266666667	0.6	0.2	3.875	4.061089254	0.458646617	Visual	2.266666667	2.370805427	0.515625	Head	3.875	4.314301123	0.30308049	Visual	0.941176471	0.789473684	34	37.06666667	4693
1877	EAST	EAST	0.368421053	0.052631579	0.105263158	0	0	2.210526316	1.473684211	0.947368421	2.684210526	0.578947368	0.684210526	2.210526316	2.214021602	0.807692308	Visual	2.684210526	2.880680002	0.330578512	Head	2.684210526	3.263500156	0.294797688	Head	1	1	38.42105263	40.84210526	10689
1878	COCK	COCK	2.0625	1.3125	2.875	0.9375	1.0625	4.5	0.631578947	2.263157895	3	1	1.473684211	4.5	5.038985599	0.279411765	Visual	3	3.504593418	0.283018868	Head	4.5	5.550399637	0.18317757	Visual	0.941176471	1	36.125	38.52631579	5900
1879	DANCE	DANCE	1.473684211	0	1.842105263	2.526315789	0.052631579	4.473684211	4.55	3.65	2.55	0.8	3.4	4.473684211	4.864505457	0.431472081	Visual	4.55	5.840431676	0.25083612	Foot_leg	4.55	6.799276728	0.179711049	Foot_leg	1	1	32.36842105	37.9	8134
1880	PASSIONATE	PASSIONATE	2.047619048	0.523809524	2.428571429	4.333333333	0.380952381	2.476190476	1	2.05	3	2.85	1.6	4.333333333	4.927774296	0.32421875	Interoceptive	3	3.99708642	0.19047619	Head	4.333333333	5.682796119	0.174186779	Interoceptive	1	1	35.85714286	37.35	24586
1881	ENOUGH	ENOUGH	1.5	0.888888889	1	2.111111111	0.722222222	2.444444444	0.8	1.4	2.6	2.3	1.3	2.444444444	3.08879534	0.198717949	Visual	2.6	3.277160938	0.214285714	Head	2.6	4.013809267	0.110026042	Head	1	1	37.72222222	34.55	11298
1882	BEFORE	BEFORE	1.058823529	0.294117647	0.411764706	0.588235294	0.294117647	1.588235294	0.619047619	0.666666667	1.952380952	0.666666667	0.523809524	1.588235294	1.767055693	0.305555556	Visual	1.952380952	2.034051448	0.322580645	Head	1.952380952	2.406304041	0.191399935	Head	1	1	32.4375	37.95238095	2712
1884	HARD	HARD	1.15	0.2	4.55	1.5	0.05	2.9	1.714285714	3.142857143	2.571428571	1.095238095	1.238095238	4.55	4.979776647	0.434782609	Haptic	3.142857143	3.832595602	0.209756098	Hand_arm	4.55	5.643973142	0.223748076	Haptic	1	1	37.65	38.61904762	15514
1885	ARMADILLO	ARMADILLO	1	0.133333333	1.666666667	0	0.4	4.066666667	0.571428571	1.523809524	2.095238095	0.476190476	0.80952381	4.066666667	4.17837772	0.559633028	Visual	2.095238095	2.384711522	0.295652174	Head	4.066666667	4.422732285	0.319133034	Visual	0.9375	1	38.26666667	34.66666667	1587
1886	ARMPIT	ARMPIT	0.526315789	0.210526316	2.631578947	0.631578947	3.368421053	3.578947368	0.05	4.4	1.75	0.15	1.5	3.578947368	4.682879021	0.307692308	Visual	4.4	4.545575944	0.554140127	Hand_arm	4.4	5.814848949	0.231415372	Hand_arm	1	1	38	41.1	1605
1887	CHEAP	CHEAP	1.0625	0.5	1.1875	0.3125	0.4375	2.8125	0.421052632	0.842105263	3.105263158	0.736842105	0.578947368	2.8125	2.938009192	0.396039604	Visual	3.105263158	3.148421905	0.472222222	Head	3.105263158	3.83878828	0.232794077	Head	1	1	37.8125	36.68421053	5182
1888	PAIR	PAIR	0.657894737	0	1.105263158	0.131578947	0	3.789473684	1.052631579	1.789473684	1.842105263	0.052631579	0.157894737	3.789473684	3.827102874	0.666666667	Visual	1.842105263	2.360440979	0.365591398	Head	3.789473684	4.105645921	0.358208955	Visual	1	1	36.36842105	35.68421053	24319
1889	ARSON	ARSON	1.157894737	0.210526316	0.947368421	0.736842105	1.684210526	3.052631579	1.526315789	2.157894737	2.526315789	0.894736842	1.157894737	3.052631579	3.3030145	0.364864865	Visual	2.526315789	3.174681561	0.197452229	Head	3.052631579	4.082293838	0.17704918	Visual	1	0.95	35.52631579	34.47368421	1648
1890	BELIEVE	BELIEVE	1.5	0.277777778	0.333333333	2.277777778	0.222222222	1.944444444	0.1	0.15	3.6	1.1	0.65	2.277777778	2.827861912	0.313559322	Interoceptive	3.6	3.640942074	0.625	Head	3.6	4.138480749	0.287934186	Head	1	1	39.72222222	35.75	2759
1891	PUMA	PUMA	2	0.153846154	1.076923077	0.153846154	0.692307692	3.692307692	0.705882353	1.058823529	2.294117647	0.529411765	0.705882353	3.692307692	3.913253352	0.455445545	Visual	2.294117647	2.416595745	0.333333333	Head	3.692307692	4.19906574	0.270869415	Visual	0.8125	1	34.38461538	35.52941176	26948
1892	TOUCH	TOUCH	0.5625	0	4.875	1.3125	0	2.625	1.85	4.9	1.9	1.3	1.45	4.875	5.147402182	0.52	Haptic	4.9	5.143637475	0.315789474	Hand_arm	4.9	6.482949612	0.235860409	Hand_arm	1	1	37.66666667	36.25	35067
1893	QUAIL	QUAIL	2.060606061	1.939393939	1.454545455	0.333333333	1.151515152	3.575757576	0.052631579	0.421052632	1.789473684	1.263157895	0.105263158	3.575757576	4.049493028	0.308357349	Visual	1.789473684	1.985029397	0.47826087	Head	3.575757576	4.202622614	0.249041714	Visual	0.804878049	0.904761905	34.41935484	37.89473684	27099
1894	ASHAMED	ASHAMED	0.882352941	0	0.235294118	3.647058824	0.117647059	1.823529412	0.238095238	0.428571429	3.285714286	1.333333333	0.761904762	3.647058824	3.80927983	0.543859649	Interoceptive	3.285714286	3.373062023	0.503937008	Head	3.647058824	4.541220567	0.285965298	Interoceptive	1	1	34.94117647	36.28571429	1713
1895	CLOTHES	CLOTHING	0.263157895	0	3.894736842	0.526315789	1.105263158	4.052631579	4.052631579	4.105263158	2.263157895	0.578947368	4.368421053	4.052631579	5.028544513	0.411764706	Visual	4.368421053	6.134864176	0.246575342	Torso	4.368421053	7.100907493	0.173277662	Torso	1	1	34.89473684	41.15789474	5798
1896	FINGERNAIL OR TOENAIL	NAIL	1.571428571	0.071428571	4.571428571	0.214285714	0	4.428571429	1.157894737	4.368421053	1.842105263	0.157894737	0.578947368	4.571428571	5.711114312	0.421052632	Haptic	4.368421053	4.50393629	0.519480519	Hand_arm	4.571428571	6.523722112	0.241078509	Haptic	1	1	37.71428571	35.15789474	22401
1897	HELP	HELP	2.923076923	0.538461538	1.423076923	1.423076923	0.346153846	3.153846154	2.19047619	2.952380952	3.380952381	2.666666667	2.047619048	3.153846154	3.964431809	0.28627451	Visual	3.380952381	4.679039379	0.100719424	Head	3.380952381	5.482012734	0.131685608	Head	1	1	37.38461538	36.04761905	15870
1898	SPECTACLES	GLASSES	0.2	0.05	2.45	0.15	0.05	4.55	0.05	1.15	4.15	0.35	0.05	4.55	4.775601379	0.604026846	Visual	4.15	4.180052329	0.713043478	Head	4.55	5.666547671	0.340909091	Visual	1	1	40.2	36.1	14508
1899	MAD	CRAZY	3.052631579	0.315789474	0.736842105	2.263157895	0.263157895	3.421052632	0.095238095	0.285714286	3.571428571	1.333333333	0.047619048	3.421052632	4.318295402	0.314136126	Visual	3.571428571	3.632943542	0.660714286	Head	3.571428571	5.045907499	0.229027529	Head	1	1	37.78947368	36.33333333	7576
19	FISHING LINE	FISHING LINE	0.5625	0	2.9375	0.0625	0.125	4	0.571428571	2.761904762	1.571428571	0.238095238	0.619047619	4	4.473549988	0.520325203	Visual	2.761904762	2.93898678	0.438016529	Hand_arm	4	4.861724669	0.297410932	Visual	1	1	36.9375	29.38095238	12919
190	MOW	MOW	3.032258065	0.096774194	2.064516129	0.225806452	1.451612903	3.516129032	3.235294118	3.352941176	1.882352941	0.235294118	1.117647059	3.516129032	4.365947713	0.329192547	Visual	3.352941176	4.3023512	0.317365269	Hand_arm	3.516129032	5.460980049	0.169185992	Visual	0.939393939	1	35.51612903	31.76470588	22155
1901	SHOVEL	SHOVEL	1	0	3.444444444	0.166666667	0.333333333	4	2.1	4.55	1.45	0.25	2.2	4	4.73124253	0.447204969	Visual	4.55	4.893335727	0.407582938	Hand_arm	4.55	6.064823618	0.233399829	Hand_arm	0.947368421	1	32.52941176	36	30737
1902	BETRAY	BETRAY	2.95	0	0.35	2.05	0	3.45	1.142857143	1.238095238	2.380952381	2.571428571	1.142857143	3.45	4.224535154	0.392045455	Visual	2.571428571	3.282974816	0.168539326	Mouth	3.45	4.802684434	0.199696803	Visual	1	1	38.85	35.9047619	2860
1903	SWELLING	SWELLING	0.294117647	0	2.941176471	2.235294118	0	4.117647059	1.75	1.95	2.3	1.5	1.8	4.117647059	4.739335763	0.429447853	Visual	2.3	3.244313528	0.086021505	Head	4.117647059	5.199900255	0.218000623	Visual	1	1	39	39.15	33752
1904	DROWN	DROWN	1.529411765	0.470588235	1.235294118	3.058823529	0.058823529	3.588235294	2.19047619	2.285714286	3.095238095	3.476190476	2.952380952	3.588235294	4.315797767	0.355029586	Visual	3.476190476	4.930319474	0.091836735	Mouth	3.588235294	5.850305372	0.147420147	Visual	1	1	37.52941176	36.52380952	10445
1905	EAGLE	EAGLE	2.090909091	0.227272727	1.545454545	0.318181818	0.454545455	4.136363636	0.454545455	0.954545455	2.636363636	0.590909091	0.409090909	4.136363636	4.375021236	0.445595855	Visual	2.636363636	2.694468107	0.441441441	Head	4.136363636	4.692151062	0.282894737	Visual	1	1	35.04545455	37.09090909	10631
1906	SOUR	SOUR	0.4375	4.125	0.0625	1.5	2	1.1875	0.222222222	0.777777778	1.166666667	4.611111111	0.666666667	4.125	4.367721742	0.436241611	Gustatory	4.611111111	4.647904851	0.589552239	Mouth	4.611111111	5.684968884	0.271446332	Mouth	1	1	32.875	36.72222222	31870
1907	MOLE	MOLE	0.617647059	0.088235294	1.5	0.147058824	0.088235294	4.058823529	1.421052632	1.631578947	2.052631579	0.210526316	1.315789474	4.058823529	4.13069242	0.610859729	Visual	2.052631579	2.627938827	0.277777778	Head	4.058823529	4.458535053	0.302369445	Visual	0.971428571	1	36.47058824	40.05263158	21850
1908	ATTENTIVE	ATTENTIVE	3.625	0.125	0.25	2.25	0.125	4.5	0.476190476	0.380952381	3.619047619	0.666666667	0.571428571	4.5	5.31529841	0.402298851	Visual	3.619047619	3.635418077	0.566666667	Head	4.5	5.830600939	0.263724435	Visual	0.941176471	1	37.875	34.33333333	1921
1909	SHAKE	SHAKE	1	0.333333333	2.833333333	2.888888889	0.333333333	2.888888889	2.4	4.05	2.85	1.5	2.1	2.888888889	4.160917173	0.248648649	Visual	4.05	4.877548963	0.197674419	Hand_arm	4.05	5.729448226	0.160354746	Hand_arm	1	1	35.44444444	33.25	30452
191	NUT	NUT	0.736842105	3.789473684	2.894736842	0.842105263	2.105263158	3.736842105	0.2	2	1.7	3.1	0.9	3.789473684	5.207078271	0.21641791	Gustatory	3.1	3.515334081	0.367088608	Mouth	3.789473684	5.694156022	0.163118871	Gustatory	1	1	38.21052632	38.25	23306
1910	STINGRAY	STINGRAY	1.0625	0.0625	2.5	0.625	0.375	4.625	1	1.833333333	1.944444444	0.333333333	0.555555556	4.625	4.877744729	0.493243243	Visual	1.944444444	2.450893592	0.284313725	Head	4.625	5.075849485	0.305865922	Visual	0.888888889	0.947368421	37.4375	39.5	32776
1913	PRESS	PRESS	1.473684211	0.263157895	3.789473684	1.894736842	0.315789474	2.263157895	2.3	4.1	1.45	1.3	1.3	3.789473684	4.236960884	0.352631579	Haptic	4.1	4.456882419	0.267942584	Hand_arm	4.1	5.480280439	0.187620641	Hand_arm	1	1	37.10526316	35.95	26329
1914	DEBT	DEBT	1.105263158	0.052631579	0.052631579	0.789473684	0.105263158	2.578947368	0.35	0.5	2.1	0.35	0.5	2.578947368	2.668224182	0.539325843	Visual	2.1	2.125077275	0.460526316	Head	2.578947368	3.057874817	0.297766749	Visual	1	1	31.66666667	33.7	8328
1915	FIR	FIR	0.769230769	0.153846154	1.307692308	0.230769231	1.076923077	2.538461538	0.555555556	1.388888889	1.722222222	0.222222222	0.5	2.538461538	2.728531883	0.392405063	Visual	1.722222222	2.007870791	0.341772152	Head	2.538461538	3.05128249	0.227848101	Visual	0.764705882	0.857142857	35.84615385	36.66666667	12824
1916	GILL	GILL	0.1875	0	1.5	0.1875	0.125	3.8125	0.266666667	0.933333333	1.733333333	0.333333333	0.2	3.8125	3.888712044	0.655913978	Visual	1.733333333	1.825635307	0.442307692	Head	3.8125	4.018459693	0.410866637	Visual	0.888888889	0.789473684	40.125	39.13333333	14440
1917	TIE	TIE	0.647058824	0	3.588235294	0.058823529	0	4.411764706	0.105263158	3.105263158	1.473684211	0.157894737	0.736842105	4.411764706	5.096015362	0.506756757	Visual	3.105263158	3.225211724	0.537735849	Hand_arm	4.411764706	5.494638785	0.308842653	Visual	1	0.95	36.23529412	37.68421053	34759
1918	MANE	MANE	0	0	2.411764706	0.117647059	0.117647059	3.705882353	0.1	1.6	2.55	0.15	0.2	3.705882353	4.019210126	0.583333333	Visual	2.55	2.745270106	0.532608696	Head	3.705882353	4.407430137	0.338345865	Visual	1	0.952380952	35.70588235	41.95	20714
1919	TORCH	TORCH	0.235294118	0	1.705882353	0.117647059	0.882352941	4.117647059	0.15	2.35	0.95	0.2	0.45	4.117647059	4.226151301	0.583333333	Visual	2.35	2.406564781	0.536585366	Hand_arm	4.117647059	4.471729129	0.36900369	Visual	1	1	35.17647059	33.65	35022
192	CORNER	CORNER	0.648648649	0.108108108	2.378378378	0.135135135	0.162162162	3.972972973	1.368421053	1.421052632	2.210526316	0.578947368	0.947368421	3.972972973	4.244095034	0.52189781	Visual	2.210526316	2.585223322	0.25	Head	3.972972973	4.542383472	0.277414744	Visual	1	1	39.63888889	41.94736842	7180
1921	PLOUGH	PLOUGH	0.9375	0	1.875	0.1875	0.3125	2.8125	2	2.6875	1.125	0.125	1.8125	2.8125	3.096847135	0.459183673	Visual	2.6875	3.264542816	0.330645161	Hand_arm	2.8125	4.010207491	0.202702703	Visual	0.8	0.8	38.125	44.3125	25614
1923	ROUGH	ROUGH	0.529411765	0.294117647	3.470588235	0.823529412	0.117647059	2.411764706	1.95	3.7	2.25	1.7	1.35	3.470588235	3.838695996	0.438461538	Haptic	3.7	4.251222255	0.214611872	Hand_arm	3.7	5.109546564	0.192630081	Hand_arm	1	1	31.94117647	37.2	29184
1924	VEIN	VEIN	0.294117647	0.235294118	2.117647059	2.058823529	0.117647059	3.705882353	1.789473684	2.736842105	2.105263158	0.736842105	1.105263158	3.705882353	4.104701238	0.420689655	Visual	2.736842105	3.341535744	0.236024845	Hand_arm	3.705882353	4.739600212	0.211034232	Visual	0.944444444	1	38.88235294	37.94736842	38006
1925	ARTERY	ARTERY	0.588235294	0	1.647058824	2.176470588	0	2.588235294	2.411764706	2.647058824	2	1.117647059	2.235294118	2.588235294	3.185355314	0.369747899	Visual	2.647058824	3.759610332	0.146892655	Hand_arm	2.647058824	4.404764498	0.152027027	Hand_arm	1	0.894736842	35.58823529	36.88235294	1657
1926	OINTMENT	OINTMENT	0.052631579	0.368421053	3.842105263	0.736842105	2.736842105	3.578947368	1.285714286	2.857142857	1.714285714	0.19047619	1	3.842105263	4.980034098	0.334883721	Haptic	2.857142857	3.157972287	0.378378378	Hand_arm	3.842105263	5.371712157	0.206360038	Haptic	1	1	40.94736842	33.85714286	23550
1927	BAMBOO	BAMBOO	0.5	0.588235294	3.382352941	0.088235294	1	4.088235294	0.516129032	2.419354839	2.612903226	0.419354839	0.161290323	4.088235294	4.767397787	0.414634146	Visual	2.612903226	3.181915189	0.4	Head	4.088235294	5.199523806	0.253548232	Visual	1	0.861111111	37.35294118	39.03225806	2328
1928	CEASE	CEASE	1.789473684	0.210526316	1	0.736842105	0	2.105263158	1.736842105	2.105263158	2.684210526	2.157894737	1.368421053	2.105263158	2.544302375	0.36036036	Visual	2.684210526	3.596514884	0.130890052	Head	2.684210526	3.978869964	0.168874172	Head	1	0.95	37.84210526	42.05263158	4922
1929	STUDY	STUDY	1.68627451	0	0.529411765	0.980392157	0.019607843	3.176470588	0.228571429	1.971428571	4.457142857	1.314285714	0.314285714	3.176470588	3.360091298	0.496932515	Visual	4.457142857	4.618597928	0.510344828	Head	4.457142857	5.14832351	0.303664122	Head	1	0.921052632	33.94117647	40.11428571	33079
193	SHALLOW	SHALLOW	1.722222222	0	2.5	0.611111111	0	3.388888889	0.944444444	1.166666667	2.444444444	1.166666667	0.333333333	3.388888889	3.912285264	0.412162162	Visual	2.444444444	2.652469235	0.348623853	Head	3.388888889	4.28255122	0.237354086	Visual	1	0.947368421	33.5	36.33333333	30468
1930	RAVINE	RAVINE	1.433333333	0.5	1.1	0.733333333	0.466666667	4.233333333	1.842105263	1.368421053	2.210526316	0.789473684	0.894736842	4.233333333	4.322520048	0.44488189	Visual	2.210526316	2.751164151	0.2	Head	4.233333333	4.665999362	0.241888238	Visual	0.909090909	0.95	36.33333333	40.26315789	27484
1931	BEESWAX	WAX	0.3	1.2	3.25	0.5	2.4	3.6	1.9	2.9	1.8	0.4	1.1	3.6	4.589771302	0.293333333	Visual	2.9	3.375925672	0.308641975	Hand_arm	3.6	5.131993229	0.170542636	Visual	1	1	36.75	33.75	38638
1932	GUESS	GUESS	2.058823529	0.058823529	0.176470588	1	0	1.235294118	0.35	0.35	3.9	2.8	0.35	2.058823529	2.264843119	0.454545455	Auditory	3.9	4.333852584	0.458064516	Head	3.9	4.530933706	0.31760479	Head	1	1	32.41176471	35.75	15167
1933	LOOSEN	LOOSEN	0.444444444	0	3.611111111	0.944444444	0	3.222222222	1.095238095	3.904761905	1.285714286	0.666666667	1.047619048	3.611111111	4.33518926	0.439189189	Haptic	3.904761905	4.008767616	0.404761905	Hand_arm	3.904761905	5.264395676	0.240704501	Hand_arm	1	1	36.72222222	39.14285714	20321
1934	BEGGAR	BEGGAR	3.058823529	0	0.411764706	0.058823529	0.941176471	4.176470588	1	2.210526316	2.421052632	2.210526316	0.789473684	4.176470588	4.678018553	0.482993197	Visual	2.421052632	3.340791323	0.18902439	Head	4.176470588	5.188278394	0.241712955	Visual	1	1	37.94117647	39.84210526	2722
1935	ANUS	ANUS	0.5	0.375	1.875	0.9375	1.875	2.5625	0.35	0.7	0.4	0.1	2.95	2.5625	3.141776442	0.269230769	Visual	2.95	2.967169815	0.633333333	Torso	2.95	3.851536324	0.225742574	Torso	1	1	34.6875	38	1332
