ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	GLOSS_IN_SOURCE	LINKED_CONCEPTS	TARGET_CONCEPTS	SHIFTS	DOMAIN	ALIAS	DEFINITION
Zalizniak-2024-4583-2441	2441	1923	ROUGH	rough, uneven	rough, uneven	"[{""ID"": ""Zalizniak-2024-4583-793"", ""NAME"": ""difficult"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1476"", ""NAME"": ""impolite"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1476"", ""NAME"": ""impolite"", ""Polysemy"": 10, ""PolysemyByFamily"": 5, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-20"", ""NAME"": ""acid"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Other physical		
Zalizniak-2024-4583-2442	2442	1395	ROUND	round (adj.)	round (adj.)	"[{""ID"": ""Zalizniak-2024-4583-928"", ""NAME"": ""entire"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-928"", ""NAME"": ""entire"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 3, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-257"", ""NAME"": ""beloved"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Other physical		
Zalizniak-2024-4583-2445	2445	4064	RUBBER	rubber	rubber	[]	[]		N/a		
Zalizniak-2024-4583-2447	2447	108	RUDDER	rudder (of a boat)	rudder (of a boat)	"[{""ID"": ""Zalizniak-2024-4583-2951"", ""NAME"": ""tail"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Artifacts		
Zalizniak-2024-4583-2453	2453	63	RUMOUR	rumour	rumour	"[{""ID"": ""Zalizniak-2024-4583-3596"", ""NAME"": ""to hear"", ""Polysemy"": 3, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4031"", ""NAME"": ""to speak"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-1939"", ""NAME"": ""noise"", ""Polysemy"": 10, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Abstract entities		statement or claim of questionable accuracy, from no known reliable source, usually spread by word of mouth
Zalizniak-2024-4583-2459	2459	3064	RUST	rust (n.)	rust (n.)	"[{""ID"": ""Zalizniak-2024-4583-766"", ""NAME"": ""defect"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1871"", ""NAME"": ""mold"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Natural objects		deteriorated state of iron or steel as a result of moisture and oxidation
Zalizniak-2024-4583-2463	2463	23	RYE	rye	rye	"[{""ID"": ""Zalizniak-2024-4583-4462"", ""NAME"": ""wheat"", ""Polysemy"": 3, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-664"", ""NAME"": ""cornflower (Centaurea)"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 2}]"		N/a		grain used extensively in Europe for making bread, beer, and (now generally) for animal fodder. The grass Secale cereale from which the grain is obtained.
Zalizniak-2024-4583-2474	2474	1702	HOLY	sacred, holy	sacred, holy	[]	"[{""ID"": ""Zalizniak-2024-4583-2510"", ""NAME"": ""Saturday"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-2900"", ""NAME"": ""Sunday"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 5, ""DerivationByFamily"": 5}, {""ID"": ""Zalizniak-2024-4583-2561"", ""NAME"": ""September"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		N/a		None
Zalizniak-2024-4583-2475	2475	1103	SACRIFICE	sacrifice	sacrifice	[]	"[{""ID"": ""Zalizniak-2024-4583-2013"", ""NAME"": ""November"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		N/a		offering of anything to a god; a consecratory rite
Zalizniak-2024-4583-2477	2477	699	SAD	sad	sad	"[{""ID"": ""Zalizniak-2024-4583-2244"", ""NAME"": ""poison"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2763"", ""NAME"": ""spicy"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1629"", ""NAME"": ""lazy"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4437"", ""NAME"": ""weak"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-293"", ""NAME"": ""black"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1113"", ""NAME"": ""fool"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-571"", ""NAME"": ""cloudy"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-333"", ""NAME"": ""boring"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1951"", ""NAME"": ""narrow"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-20"", ""NAME"": ""acid"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4385"", ""NAME"": ""very"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2842"", ""NAME"": ""stomach"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-290"", ""NAME"": ""bitter"", ""Polysemy"": 7, ""PolysemyByFamily"": 3, ""Derivation"": 2, ""DerivationByFamily"": 2}]"	[]		Non-physical		
Zalizniak-2024-4583-2478	2478	3065	SADDLE	saddle	saddle	[]	"[{""ID"": ""Zalizniak-2024-4583-4476"", ""NAME"": ""whore"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Artifacts		seat for a rider placed on the back of a horse or other animal
Zalizniak-2024-4583-2480	2480	3854	SADNESS	sadness	sadness	"[{""ID"": ""Zalizniak-2024-4583-1720"", ""NAME"": ""love"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1720"", ""NAME"": ""love"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		N/a		
Zalizniak-2024-4583-2481	2481	4085	SAFETY	safety	safety	"[{""ID"": ""Zalizniak-2024-4583-2677"", ""NAME"": ""sleeping"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-2485	2485	786	SAILCLOTH	sail (n.)	sail (n.)	"[{""ID"": ""Zalizniak-2024-4583-2897"", ""NAME"": ""sun"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4497"", ""NAME"": ""wind"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 2, ""DerivationByFamily"": 2}, {""ID"": ""Zalizniak-2024-4583-4501"", ""NAME"": ""wing"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3000"", ""NAME"": ""textile, cloth"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4435"", ""NAME"": ""wave"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3945"", ""NAME"": ""to sail"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 8, ""DerivationByFamily"": 3}]"		Artifacts		piece of fabric attached to a boat and arranged such that it causes the wind to drive the boat along
Zalizniak-2024-4583-2490	2490	2404	SANTA CLAUS	Saint Nicholas	Saint Nicholas	[]	"[{""ID"": ""Zalizniak-2024-4583-761"", ""NAME"": ""December"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		N/a		a 4th-century Greek bishop from Myra, Anatolia, patron saint of children, mariners and the unwed among others, functioning in multiple countries as a gift-giving figure around his feast day of December 6.
Zalizniak-2024-4583-2492	2492	4041	SALAD	salad	salad	"[{""ID"": ""Zalizniak-2024-4583-1659"", ""NAME"": ""lettuce"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1659"", ""NAME"": ""lettuce"", ""Polysemy"": 18, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		N/a		food made primarily of a mixture of raw or cold ingredients, typically vegetables, usually served with a dressing such as vinegar or mayonnaise
Zalizniak-2024-4583-2493	2493	1122	WAGES	salary	salary	[]	[]		N/a		
Zalizniak-2024-4583-2495	2495	1274	SALT	salt	salt	"[{""ID"": ""Zalizniak-2024-4583-1793"", ""NAME"": ""meaning, sense"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2535"", ""NAME"": ""sea"", ""Polysemy"": 8, ""PolysemyByFamily"": 5, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2892"", ""NAME"": ""sugar"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 5, ""DerivationByFamily"": 4}, {""ID"": ""Zalizniak-2024-4583-1240"", ""NAME"": ""good"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2535"", ""NAME"": ""sea"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 2, ""DerivationByFamily"": 1}]"		Natural objects		common substance, chemically consisting mainly of sodium chloride (NaCl), used extensively as a condiment and preservative
Zalizniak-2024-4583-2496	2496	1091	SALTY	salty	salty	"[{""ID"": ""Zalizniak-2024-4583-290"", ""NAME"": ""bitter"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2245"", ""NAME"": ""poisonous"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1178"", ""NAME"": ""funny"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-20"", ""NAME"": ""acid"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-20"", ""NAME"": ""acid"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Taste		
Zalizniak-2024-4583-2499	2499	671	SAND	sand	sand	"[{""ID"": ""Zalizniak-2024-4583-581"", ""NAME"": ""coast"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1184"", ""NAME"": ""(gun)powder"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1762"", ""NAME"": ""many, much"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1762"", ""NAME"": ""many, much"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-2892"", ""NAME"": ""sugar"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Natural objects		rock that is ground more finely than gravel, but is not as fine as silt, forming beaches and deserts and also used in construction
Zalizniak-2024-4583-2500	2500	345	SAP	sap (of a plant)	sap (of a plant)	"[{""ID"": ""Zalizniak-2024-4583-313"", ""NAME"": ""blood"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4425"", ""NAME"": ""water"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-107"", ""NAME"": ""April"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 2}, {""ID"": ""Zalizniak-2024-4583-1767"", ""NAME"": ""March"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Natural objects		
Zalizniak-2024-4583-2510	2510	1700	SATURDAY	Saturday	Saturday	[]	"[{""ID"": ""Zalizniak-2024-4583-4450"", ""NAME"": ""week"", ""Polysemy"": 3, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Time		
Zalizniak-2024-4583-2512	2512	1874	SAUSAGE	sausage	sausage	"[{""ID"": ""Zalizniak-2024-4583-346"", ""NAME"": ""bowel"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 2, ""DerivationByFamily"": 1}]"	[]		Artifacts		
Zalizniak-2024-4583-2513	2513	1948	SAW	saw	saw	[]	"[{""ID"": ""Zalizniak-2024-4583-1759"", ""NAME"": ""manner, way"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1909"", ""NAME"": ""mountain ridge, edge"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Artifacts		
Zalizniak-2024-4583-2516	2516	266	SCALE	scale, squama	scale, squama	"[{""ID"": ""Zalizniak-2024-4583-1737"", ""NAME"": ""money"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		rigid plates which grows out of the skin of various animals (Wikipedia)
Zalizniak-2024-4583-2517	2517	2783	SCALES (MEASURE INSTRUMENT)	scales,  weighing machine	scales,  weighing machine	[]	"[{""ID"": ""Zalizniak-2024-4583-2999"", ""NAME"": ""testicle"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		N/a		
Zalizniak-2024-4583-2519	2519	542	SCANTY	scanty, not numerous	scanty, not numerous	"[{""ID"": ""Zalizniak-2024-4583-2837"", ""NAME"": ""stingy"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2971"", ""NAME"": ""tasteless"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2877"", ""NAME"": ""stupid"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Quantity		
Zalizniak-2024-4583-2521	2521	497	SCAR	scar	scar	[]	[]		Physiology		
Zalizniak-2024-4583-2522	2522	3066	SCARF OR TURBAN	scarf	scarf	[]	[]		Artifacts		
Zalizniak-2024-4583-2526	2526	356	SHEARS	scissors	scissors	[]	"[{""ID"": ""Zalizniak-2024-4583-558"", ""NAME"": ""claw (of a crustacean)"", ""Polysemy"": 6, ""PolysemyByFamily"": 2, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		N/a		
Zalizniak-2024-4583-2527	2527	1538	SCORPION	scorpion	scorpion	"[{""ID"": ""Zalizniak-2024-4583-2244"", ""NAME"": ""poison"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2764"", ""NAME"": ""spider"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1974"", ""NAME"": ""nettle (Urtica)"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Animals		
Zalizniak-2024-4583-2532	2532	1802	SCREW	screw, screw-bolt	screw, screw-bolt	"[{""ID"": ""Zalizniak-2024-4583-1822"", ""NAME"": ""metal spike"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1578"", ""NAME"": ""key (of a door)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1564"", ""NAME"": ""joint, articulation"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Artifacts		
Zalizniak-2024-4583-2533	2533	2834	SCROTUM	scrotum	scrotum	[]	[]		Body parts		
Zalizniak-2024-4583-2534	2534	20	SCYTHE	scythe	scythe	[]	[]		N/a		instrument for mowing grass, grain, etc. by hand, composed of a long, curving blade with a sharp concave edge, fastened to a long handle
Zalizniak-2024-4583-2535	2535	1474	SEA	sea	sea	"[{""ID"": ""Zalizniak-2024-4583-1605"", ""NAME"": ""lake"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-1830"", ""NAME"": ""middle"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2495"", ""NAME"": ""salt"", ""Polysemy"": 8, ""PolysemyByFamily"": 5, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1286"", ""NAME"": ""guinea pig (Cavia porcellus)"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-581"", ""NAME"": ""coast"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3945"", ""NAME"": ""to sail"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 3, ""DerivationByFamily"": 3}, {""ID"": ""Zalizniak-2024-4583-1762"", ""NAME"": ""many, much"", ""Polysemy"": 9, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1605"", ""NAME"": ""lake"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4454"", ""NAME"": ""West"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Natural objects		
Zalizniak-2024-4583-2536	2536	950	SEAGULL	seagull	seagull	[]	[]		Animals		
Zalizniak-2024-4583-2537	2537	2586	SEAHORSE	seahorse (Hippocampus)	seahorse (Hippocampus)	"[{""ID"": ""Zalizniak-2024-4583-1385"", ""NAME"": ""hippopotamus"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-2538	2538	651	SEAL	seal (animal)	seal (animal)	"[{""ID"": ""Zalizniak-2024-4583-2086"", ""NAME"": ""otter (Lutra lutra)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-818"", ""NAME"": ""dog"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 4, ""DerivationByFamily"": 2}]"	[]		Animals		
Zalizniak-2024-4583-2540	2540	691	SEASON	season (of the year)	season (of the year)	"[{""ID"": ""Zalizniak-2024-4583-505"", ""NAME"": ""chapter (of a book)"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4443"", ""NAME"": ""weather"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3038"", ""NAME"": ""time"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-2897"", ""NAME"": ""sun"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-293"", ""NAME"": ""black"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-2542	2542	1476	CHAIR	seat, chair	seat, chair	[]	"[{""ID"": ""Zalizniak-2024-4583-334"", ""NAME"": ""boss"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Artifacts		
Zalizniak-2024-4583-2544	2544	1384	SECOND	second (num.)	second (num.)	"[{""ID"": ""Zalizniak-2024-4583-2084"", ""NAME"": ""other"", ""Polysemy"": 32, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4482"", ""NAME"": ""wife"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"	"[{""ID"": ""Zalizniak-2024-4583-1876"", ""NAME"": ""Monday"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 3, ""DerivationByFamily"": 2}, {""ID"": ""Zalizniak-2024-4583-1450"", ""NAME"": ""husband / wife"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1496"", ""NAME"": ""index finger"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-1029"", ""NAME"": ""February"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4296"", ""NAME"": ""Tuesday"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 13, ""DerivationByFamily"": 6}, {""ID"": ""Zalizniak-2024-4583-1831"", ""NAME"": ""middle finger"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 1}]"		Abstract entities		
Zalizniak-2024-4583-2546	2546	1121	SECRET	secret	secret	"[{""ID"": ""Zalizniak-2024-4583-2332"", ""NAME"": ""quiet (vs. loud)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Non-physical		
Zalizniak-2024-4583-2551	2551	1993	SELF	self	self	"[{""ID"": ""Zalizniak-2024-4583-323"", ""NAME"": ""body"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-1734"", ""NAME"": ""male animal"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		N/a		
Zalizniak-2024-4583-2552	2552	2520	SMELLING (OLFACTORY SENSE)	sense of smell	sense of smell	"[{""ID"": ""Zalizniak-2024-4583-2004"", ""NAME"": ""nose"", ""Polysemy"": 4, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Abstract entities		
Zalizniak-2024-4583-2561	2561	2852	SEPTEMBER	September	September	[]	[]		N/a		
