CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_HUMOR_MEAN	ENGLISH_HUMOR_MEAN_MALE	ENGLISH_HUMOR_MEAN_FEMALE	ENGLISH_HUMOR_MEAN_YOUNG	ENGLISH_HUMOR_MEAN_OLD	LINE_IN_SOURCE
921	VALLEY	valley	2.483870968	2.727272727	2.35	2.4	2.523809524	4710
922	PEAR	pear	2.131578947	2.071428571	2.166666667	2.095238095	2.176470588	3008
923	LOVE	love	2.325	1.8	2.64	2.045454545	2.666666667	2451
928	EMBRACE	embrace	2.233333333	2.5625	1.857142857	2.5	2.1	1328
930	VILLAGE	village	2.08	1.733333333	2.6	1.769230769	2.416666667	4753
932	BARLEY	barley	1.970588235	2	1.933333333	1.583333333	2.181818182	189
933	WALL (OF HOUSE)	wall	2.212121212	2.181818182	2.19047619	2.105263158	2.357142857	4797
935	WAR	war	1.342105263	1.473684211	1.210526316	1.55	1.111111111	4807
936	STALLION	stallion	2.592592593	2.727272727	2.5	2.642857143	2.538461538	4147
937	BIRD	bird	2.689655172	2.625	2.714285714	2.642857143	2.733333333	287
938	MARE	mare	2.366666667	2.454545455	2.315789474	2.571428571	2.1875	2520
940	STRAIN	strain	2.125	2.363636364	2	2.285714286	2	4226
942	HONEY	honey	2.527777778	2.666666667	2.458333333	2.526315789	2.529411765	2042
944	SALMON	salmon	2.457142857	2.090909091	2.608695652	2.523809524	2.357142857	3625
945	SPEAR	spear	2	2.285714286	1.714285714	2	2	4051
946	BLOOD	blood	1.7	1.5	1.75	1.8	1.6	342
947	STREAM	stream	2.181818182	2.307692308	2	2.2	2.166666667	4230
948	WATER	water	2.14	2.153846154	2.130434783	2.285714286	1.954545455	4833
951	WEAPONS	weapon	1.636363636	1.5	1.714285714	1.5625	1.705882353	4838
952	WEATHER	weather	2.162162162	2.4	2.047619048	2.045454545	2.333333333	4842
953	RAPE	rape	1.179487179	1.294117647	1.090909091	1.315789474	1.05	3398
958	WILD ANIMAL	beast	2.772727273	1.75	3.357142857	2.769230769	2.777777778	229
96	CRAWL	crawl	2.333333333	2.428571429	2.3	2.375	2.272727273	980
960	WIND	wind	2.322580645	2.6	2.19047619	2.357142857	2.294117647	4905
962	WOMAN	woman	2.536585366	2.583333333	2.464285714	2.347826087	2.777777778	4930
963	BOOK	book	2.148148148	2.545454545	1.875	2.3125	1.909090909	391
966	BRAKE	brake	2	2.357142857	1.705882353	1.823529412	2.214285714	435
967	YEAST	yeast	2.545454545	2.285714286	2.736842105	2.428571429	2.75	4976
971	MUST	must	2.636363636	3.076923077	2.35	2.65	2.615384615	2734
975	SPINACH	spinach	2.4	2.545454545	2.222222222	2.083333333	2.875	4071
976	WEAR	wear	2.185185185	2.333333333	2.142857143	2.166666667	2.2	4839
977	ARROW	arrow	2.12	2	2.230769231	2.2	2.066666667	99
978	WAVE	wave	2.324324324	2.3125	2.333333333	2.318181818	2.333333333	4834
979	FARMER	peasant	2.833333333	2.777777778	2.866666667	2.705882353	3.142857143	3009
980	HEEL	heel	2.28	2.727272727	1.928571429	2.2	2.333333333	1978
983	CONVICT	convict	1.421052632	1.307692308	1.48	1.541666667	1.214285714	905
987	REMAIN	stay	1.916666667	1.642857143	2.3	1.461538462	2.454545455	4175
989	CLEAR	clear	2	2.052631579	1.941176471	2.086956522	1.846153846	769
99	HUNCHBACK	hunchback	3	3.857142857	2.647058824	3.615384615	2.272727273	2087
990	CREEK (TIDAL)	creek	2.342105263	2.409090909	2.25	2.166666667	2.5	989
992	CLIFF	cliff	2.264705882	2.5625	2	2.277777778	2.25	778
994	BOW	bow	2.592592593	2.428571429	2.769230769	2.285714286	2.923076923	418
995	QUIVER (FOR ARROWS)	quiver	3.096774194	3.142857143	3.125	2.882352941	3.357142857	3352
996	DEAF	deaf	1.53125	1.333333333	1.705882353	1.470588235	1.6	1104
998	PUT	put	2.054054054	1.923076923	2.125	2.130434783	1.928571429	3321
999	JOINT	joint	2.84	2.555555556	3	3.7	2.266666667	2193
