ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
Rzymski-2020-4164-42	42	1061	ARMOUR	ARMOUR	34	223	272	342	198	SHIELD	1	5	5	"[{""ID"": ""Rzymski-2020-4164-45"", ""NAME"": ""SHIELD"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-43	43	1062	LAW	LAW	42	301	419	792	86	LAW	3	13	13	"[{""ID"": ""Rzymski-2020-4164-626"", ""NAME"": ""CUSTOM"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-49"", ""NAME"": ""COURT"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-48"", ""NAME"": ""JUDGMENT"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-44	44	1063	NEPHEW	NEPHEW	61	400	568	1625	4	SON	13	99	99	"[{""ID"": ""Rzymski-2020-4164-536"", ""NAME"": ""SON"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-296"", ""NAME"": ""DAUGHTER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-534"", ""NAME"": ""GRANDSON"", ""WordWeight"": 61, ""LanguageWeight"": 58, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-535"", ""NAME"": ""GRANDDAUGHTER"", ""WordWeight"": 23, ""LanguageWeight"": 23, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-638"", ""NAME"": ""YOUNGER BROTHER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-267"", ""NAME"": ""UNCLE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-554"", ""NAME"": ""COUSIN"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-553"", ""NAME"": ""NIECE"", ""WordWeight"": 104, ""LanguageWeight"": 82, ""FamilyWeight"": 28}, {""ID"": ""Rzymski-2020-4164-906"", ""NAME"": ""SON-IN-LAW (OF MAN)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-40"", ""NAME"": ""STEPSON"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-249"", ""NAME"": ""CHILD (YOUNG HUMAN)"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-667"", ""NAME"": ""CHILD (DESCENDANT)"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-614"", ""NAME"": ""SIBLING'S CHILD"", ""WordWeight"": 19, ""LanguageWeight"": 11, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-45	45	1064	SHIELD	SHIELD	38	568	614	356	198	SHIELD	1	5	5	"[{""ID"": ""Rzymski-2020-4164-42"", ""NAME"": ""ARMOUR"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-46	46	1065	SPIDER WEB	SPIDER WEB	52	346	391	212	169	SPIDER	1	3	3	"[{""ID"": ""Rzymski-2020-4164-1545"", ""NAME"": ""SPIDER"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-47	47	1066	CRIME	CRIME	18	28	41	442	23	FAULT	1	5	5	"[{""ID"": ""Rzymski-2020-4164-280"", ""NAME"": ""FAULT"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-48	48	1067	JUDGMENT	JUDGMENT	33	256	312	1176	86	LAW	4	17	17	"[{""ID"": ""Rzymski-2020-4164-43"", ""NAME"": ""LAW"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-49"", ""NAME"": ""COURT"", ""WordWeight"": 16, ""LanguageWeight"": 9, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-681"", ""NAME"": ""ADJUDICATE"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1241"", ""NAME"": ""PUNISHMENT"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-49	49	1068	COURT	COURT	29	236	343	722	86	LAW	2	6	6	"[{""ID"": ""Rzymski-2020-4164-43"", ""NAME"": ""LAW"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-48"", ""NAME"": ""JUDGMENT"", ""WordWeight"": 16, ""LanguageWeight"": 9, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-50	50	1069	GLUE	GLUE	60	416	514	602	104	MORTAR CRUSHER	2	7	7	"[{""ID"": ""Rzymski-2020-4164-1199"", ""NAME"": ""SAP"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-616"", ""NAME"": ""MORTAR BINDER"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-51	51	107	OMEN	OMEN	37	255	341	263	52	GRIEF	1	4	4	"[{""ID"": ""Rzymski-2020-4164-1324"", ""NAME"": ""BAD LUCK"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-52	52	1070	BUS	BUS	22	38	48	154	127	CAR	1	5	5	"[{""ID"": ""Rzymski-2020-4164-85"", ""NAME"": ""CAR"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-53	53	1071	HOOK	HOOK	62	590	700	1156	60	FISHNET	4	32	32	"[{""ID"": ""Rzymski-2020-4164-1090"", ""NAME"": ""CROOKED"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-55"", ""NAME"": ""FISHHOOK"", ""WordWeight"": 53, ""LanguageWeight"": 49, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-720"", ""NAME"": ""ANCHOR"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1190"", ""NAME"": ""PITCHFORK"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-54	54	1072	PRISONER	PRISONER	52	285	434	613	156	SLAVE	2	13	13	"[{""ID"": ""Rzymski-2020-4164-1528"", ""NAME"": ""SLAVE"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-231"", ""NAME"": ""PRISON"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-55	55	1074	FISHHOOK	FISHHOOK	73	724	784	786	60	FISHNET	3	25	25	"[{""ID"": ""Rzymski-2020-4164-53"", ""NAME"": ""HOOK"", ""WordWeight"": 53, ""LanguageWeight"": 49, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-1239"", ""NAME"": ""FISHNET"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-56"", ""NAME"": ""TRAP (PITFALL)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-56	56	1075	TRAP (PITFALL)	TRAP (PITFALL)	72	619	783	582	60	FISHNET	2	11	11	"[{""ID"": ""Rzymski-2020-4164-55"", ""NAME"": ""FISHHOOK"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1240"", ""NAME"": ""FISH TRAP"", ""WordWeight"": 35, ""LanguageWeight"": 31, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-57	57	1076	EMERGE (APPEAR)	EMERGE (APPEAR)	21	116	136	464	102	SEEM	2	12	12	"[{""ID"": ""Rzymski-2020-4164-447"", ""NAME"": ""SEEM"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-718"", ""NAME"": ""VISIBLE"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-58	58	1077	WHEAT	WHEAT	43	514	667	831	11	GRAIN	3	13	13	"[{""ID"": ""Rzymski-2020-4164-1352"", ""NAME"": ""GRAIN"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1603"", ""NAME"": ""BARLEY"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-912"", ""NAME"": ""RYE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-59	59	1079	FEEL	FEEL	55	311	389	1567	34	KNOW (SOMETHING)	10	76	76	"[{""ID"": ""Rzymski-2020-4164-846"", ""NAME"": ""TASTE (SOMETHING)"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-341"", ""NAME"": ""HEAR"", ""WordWeight"": 25, ""LanguageWeight"": 23, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-735"", ""NAME"": ""TOUCH"", ""WordWeight"": 25, ""LanguageWeight"": 24, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-344"", ""NAME"": ""KNOW (SOMETHING)"", ""WordWeight"": 34, ""LanguageWeight"": 34, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-502"", ""NAME"": ""SMELL (PERCEIVE)"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-675"", ""NAME"": ""TRY"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-460"", ""NAME"": ""UNDERSTAND"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-549"", ""NAME"": ""OBEY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-733"", ""NAME"": ""BELIEVE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-523"", ""NAME"": ""LISTEN"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-60	60	108	RUDDER	RUDDER	28	305	338	493	80	OAR	2	9	9	"[{""ID"": ""Rzymski-2020-4164-919"", ""NAME"": ""PADDLE"", ""WordWeight"": 39, ""LanguageWeight"": 39, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1135"", ""NAME"": ""OAR"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-61	61	1081	BILL	BILL	36	261	346	928	187	DEBT	3	17	17	"[{""ID"": ""Rzymski-2020-4164-752"", ""NAME"": ""DEBT"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-354"", ""NAME"": ""COUNT"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1394"", ""NAME"": ""PRICE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-62	62	1084	CALL	CALL	88	860	1030	1266	58	SHOUT	5	52	52	"[{""ID"": ""Rzymski-2020-4164-1445"", ""NAME"": ""SHOUT"", ""WordWeight"": 81, ""LanguageWeight"": 77, ""FamilyWeight"": 21}, {""ID"": ""Rzymski-2020-4164-666"", ""NAME"": ""CALL BY NAME"", ""WordWeight"": 52, ""LanguageWeight"": 51, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-687"", ""NAME"": ""ASK (REQUEST)"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1098"", ""NAME"": ""SHRIEK"", ""WordWeight"": 8, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-527"", ""NAME"": ""INVITE"", ""WordWeight"": 34, ""LanguageWeight"": 34, ""FamilyWeight"": 9}]"
Rzymski-2020-4164-63	63	1085	FOLLOW	FOLLOW	68	665	908	862	158	HUNT	3	36	36	"[{""ID"": ""Rzymski-2020-4164-34"", ""NAME"": ""PURSUE"", ""WordWeight"": 52, ""LanguageWeight"": 49, ""FamilyWeight"": 23}, {""ID"": ""Rzymski-2020-4164-549"", ""NAME"": ""OBEY"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-369"", ""NAME"": ""HUNT"", ""WordWeight"": 15, ""LanguageWeight"": 14, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-64	64	1086	WORK (ACTIVITY)	WORK (ACTIVITY)	36	582	664	839	38	BUILD	3	14	14	"[{""ID"": ""Rzymski-2020-4164-1640"", ""NAME"": ""WORK (LABOUR)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1529"", ""NAME"": ""DO"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1463"", ""NAME"": ""MAKE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-65	65	1087	CONCEIVE	CONCEIVE	49	281	329	550	42	EXPENSIVE	2	18	18	"[{""ID"": ""Rzymski-2020-4164-95"", ""NAME"": ""PREGNANT"", ""WordWeight"": 28, ""LanguageWeight"": 28, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-115"", ""NAME"": ""BEGET"", ""WordWeight"": 8, ""LanguageWeight"": 7, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-66	66	1088	SINK (DESCEND)	SINK (DESCEND)	71	596	866	1337	81	SINK (DESCEND)	6	46	46	"[{""ID"": ""Rzymski-2020-4164-230"", ""NAME"": ""FALL"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1149"", ""NAME"": ""DROWNED"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-143"", ""NAME"": ""DIVE"", ""WordWeight"": 26, ""LanguageWeight"": 24, ""FamilyWeight"": 15}, {""ID"": ""Rzymski-2020-4164-1476"", ""NAME"": ""ENTER"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-514"", ""NAME"": ""SET (HEAVENLY BODIES)"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-746"", ""NAME"": ""DROWN"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-67	67	109	FOREIGN	FOREIGN	20	106	126	68	99	ONE	1	5	5	"[{""ID"": ""Rzymski-2020-4164-793"", ""NAME"": ""OTHER"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-68	68	1090	BE BORN	BE BORN	72	586	685	1089	106	BECOME	4	21	21	"[{""ID"": ""Rzymski-2020-4164-230"", ""NAME"": ""FALL"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-115"", ""NAME"": ""BEGET"", ""WordWeight"": 30, ""LanguageWeight"": 29, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-942"", ""NAME"": ""HAPPEN"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-807"", ""NAME"": ""BECOME"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-69	69	1091	SALTY	SALTY	65	617	662	1289	121	SALTY	5	57	57	"[{""ID"": ""Rzymski-2020-4164-1571"", ""NAME"": ""BITTER"", ""WordWeight"": 56, ""LanguageWeight"": 55, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1447"", ""NAME"": ""SWEET"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-748"", ""NAME"": ""SOUR"", ""WordWeight"": 18, ""LanguageWeight"": 17, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1429"", ""NAME"": ""BRACKISH"", ""WordWeight"": 44, ""LanguageWeight"": 44, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-223"", ""NAME"": ""SALT"", ""WordWeight"": 25, ""LanguageWeight"": 25, ""FamilyWeight"": 13}]"
Rzymski-2020-4164-70	70	1092	HOPE	HOPE	39	259	332	345	119	WANT	1	5	5	"[{""ID"": ""Rzymski-2020-4164-656"", ""NAME"": ""WANT"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-71	71	1093	MIDDLE	MIDDLE	36	290	329	629	92	HALF	2	9	9	"[{""ID"": ""Rzymski-2020-4164-1532"", ""NAME"": ""HALF"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-586"", ""NAME"": ""WAIST"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-72	72	1095	LET GO OR SET FREE	LET GO OR SET FREE	60	406	535	1552	74	LET GO OR SET FREE	9	59	59	"[{""ID"": ""Rzymski-2020-4164-97"", ""NAME"": ""SEND"", ""WordWeight"": 33, ""LanguageWeight"": 32, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-118"", ""NAME"": ""OPEN"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-764"", ""NAME"": ""CEASE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1642"", ""NAME"": ""ACQUIT"", ""WordWeight"": 16, ""LanguageWeight"": 15, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1210"", ""NAME"": ""UNTIE"", ""WordWeight"": 27, ""LanguageWeight"": 19, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-1174"", ""NAME"": ""ALLOW OR PERMIT"", ""WordWeight"": 23, ""LanguageWeight"": 20, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1007"", ""NAME"": ""DROP (SOMETHING)"", ""WordWeight"": 16, ""LanguageWeight"": 14, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1225"", ""NAME"": ""LIBERATE"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-6"", ""NAME"": ""PERMIT"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-73	73	1096	SONG	SONG	43	438	609	515	118	SING	2	13	13	"[{""ID"": ""Rzymski-2020-4164-211"", ""NAME"": ""SING"", ""WordWeight"": 19, ""LanguageWeight"": 19, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1382"", ""NAME"": ""MUSIC"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-74	74	1098	WEIGH	WEIGH	54	398	443	1432	32	READ	7	50	50	"[{""ID"": ""Rzymski-2020-4164-434"", ""NAME"": ""MEASURE"", ""WordWeight"": 59, ""LanguageWeight"": 59, ""FamilyWeight"": 22}, {""ID"": ""Rzymski-2020-4164-1215"", ""NAME"": ""HANG UP"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-675"", ""NAME"": ""TRY"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-846"", ""NAME"": ""TASTE (SOMETHING)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-354"", ""NAME"": ""COUNT"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-161"", ""NAME"": ""HEAVY"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1455"", ""NAME"": ""READ"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-75	75	11	DARKNESS	DARKNESS	68	651	941	1339	21	NIGHT	6	63	63	"[{""ID"": ""Rzymski-2020-4164-186"", ""NAME"": ""NIGHT"", ""WordWeight"": 32, ""LanguageWeight"": 31, ""FamilyWeight"": 22}, {""ID"": ""Rzymski-2020-4164-1436"", ""NAME"": ""DARK"", ""WordWeight"": 41, ""LanguageWeight"": 40, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-641"", ""NAME"": ""OBSCURE"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-544"", ""NAME"": ""EVENING"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-183"", ""NAME"": ""DIRTY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-545"", ""NAME"": ""BLACK"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-76	76	110	MOTOR	MOTOR	21	35	39	130	127	CAR	1	5	5	"[{""ID"": ""Rzymski-2020-4164-373"", ""NAME"": ""MACHINE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-77	77	1100	COOK (SOMETHING)	COOK (SOMETHING)	97	1331	1543	1531	35	COOK (SOMETHING)	9	65	65	"[{""ID"": ""Rzymski-2020-4164-343"", ""NAME"": ""BURN (SOMETHING)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1647"", ""NAME"": ""PUT"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-980"", ""NAME"": ""COOKED"", ""WordWeight"": 23, ""LanguageWeight"": 22, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-873"", ""NAME"": ""ROAST OR FRY"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-689"", ""NAME"": ""BAKE"", ""WordWeight"": 33, ""LanguageWeight"": 33, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1511"", ""NAME"": ""BOIL (OF LIQUID)"", ""WordWeight"": 58, ""LanguageWeight"": 50, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-362"", ""NAME"": ""BURNING"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1045"", ""NAME"": ""PREPARE"", ""WordWeight"": 40, ""LanguageWeight"": 39, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-948"", ""NAME"": ""BOIL (SOMETHING)"", ""WordWeight"": 12, ""LanguageWeight"": 10, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-78	78	1102	CLIMB	CLIMB	85	893	1093	1204	44	GO UP (ASCEND)	5	88	88	"[{""ID"": ""Rzymski-2020-4164-1325"", ""NAME"": ""RISE (MOVE UPWARDS)"", ""WordWeight"": 75, ""LanguageWeight"": 70, ""FamilyWeight"": 28}, {""ID"": ""Rzymski-2020-4164-1435"", ""NAME"": ""GO UP (ASCEND)"", ""WordWeight"": 146, ""LanguageWeight"": 132, ""FamilyWeight"": 43}, {""ID"": ""Rzymski-2020-4164-1223"", ""NAME"": ""RIDE"", ""WordWeight"": 17, ""LanguageWeight"": 17, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-1202"", ""NAME"": ""CRAWL OR CREEP"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1166"", ""NAME"": ""CREEP"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-79	79	1103	SACRIFICE	SACRIFICE	45	483	719	151	16	KILL	1	3	3	"[{""ID"": ""Rzymski-2020-4164-350"", ""NAME"": ""KILL"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-80	80	1104	NURSE	NURSE	24	54	60	50	163	MAGICIAN	1	3	3	"[{""ID"": ""Rzymski-2020-4164-1345"", ""NAME"": ""PHYSICIAN"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-81	81	1106	FALL ASLEEP	FALL ASLEEP	20	104	115	426	36	SLEEP	1	5	5	"[{""ID"": ""Rzymski-2020-4164-501"", ""NAME"": ""SLEEP"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-82	82	1107	GO OUT	GO OUT	72	524	581	1107	3	GO	4	27	27	"[{""ID"": ""Rzymski-2020-4164-1426"", ""NAME"": ""GO"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-825"", ""NAME"": ""GO DOWN (DESCEND)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-630"", ""NAME"": ""LEAVE"", ""WordWeight"": 30, ""LanguageWeight"": 28, ""FamilyWeight"": 15}, {""ID"": ""Rzymski-2020-4164-759"", ""NAME"": ""LAND (DESCEND)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
