CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	POS	WORDNET_ID	NLTK_NAME	HYPERNYMS	HYPONYMS	HYPERNYM_NAMES	HYPONYM_NAMES	IN_DEGREE	OUT_DEGREE	LINE_IN_SOURCE
794	PEN	pen	n	03906997-n	pen.n.01	04608567-n	02783161-n;03326948-n;03388183-n;04033901-n;04185529-n	writing_implement.n.01	ballpoint.n.01;felt-tip_pen.n.01;fountain_pen.n.01;quill.n.01;sharpie.n.03	1	5	2488
798	JAW	jaw	n	05546040-n	jaw.n.01	05269901-n	05546298-n;05275905-n;05284132-n	bone.n.01	chop.n.03;lower_jaw.n.01;upper_jaw.n.01	1	3	2922
799	WRIST	wrist	n	05584928-n	wrist.n.01	05578251-n		gliding_joint.n.01		1	0	2949
8	CURSE	curse	v	00865387-v	curse.v.01	00940384-v		express.v.02		1	0	670
801	RIB	rib	n	05279026-n	rib.n.02	05269901-n	05591999-n	bone.n.01	true_rib.n.01	1	1	2891
803	ANKLE	ankle	n	05578442-n	ankle.n.01	05578251-n		gliding_joint.n.01		1	0	2946
805	SPINE	spine	n	13089631-n	spine.n.03	13089419-n	13089902-n	aculeus.n.01	glochidium.n.01	1	1	4458
806	BLANKET	blanket	n	02849154-n	blanket.n.01	02820210-n	02683323-n;03270854-n;03703320-n;03719249-n;04165675-n	bedclothes.n.01	afghan.n.01;electric_blanket.n.01;mackinaw.n.02;manta.n.01;security_blanket.n.02	1	5	2129
807	SKILLED	skilled	a	02225510-a	skilled.a.01					0	0	1727
811	SOUL	soul	n	10627082-n	soul.n.01	10636598-n	09545976-n	spirit.n.01	ghost.n.03	1	1	4349
812	SLAVE	slave	n	10609325-n	slave.n.01	00007846-n	09865398-n;09864891-n;09865068-n;09976551-n;10118113-n	person.n.01	bond_servant.n.01;bondman.n.02;bondwoman.n.02;creature.n.03;galley_slave.n.01	1	5	4346
814	DRESS UP	dress	v	00047945-v	dress.v.02	00146138-v	00051511-v;00049669-v;00051761-v;00048633-v;00048912-v;00106592-v;00049102-v;00048790-v;00049309-v;00045145-v;00049007-v;00049770-v;00049483-v;00052043-v;00049197-v	change_state.v.01	coat.v.02;corset.v.01;costume.v.01;cover.v.26;frock.v.01;gown.v.01;habit.v.01;jacket.v.02;overdress.v.01;prim.v.03;shirt.v.01;shoe.v.01;underdress.v.01;vest.v.05;vesture.v.01	1	15	66
815	GOVERNMENT	government	n	08050678-n	government.n.01	08050385-n	08051739-n;08051384-n;08051565-n;08051946-n;08052330-n;08052413-n;08052549-n;08052690-n;08052874-n;08053003-n;08053121-n;08053260-n;08178321-n;08178547-n;08226018-n;08226127-n	polity.n.02	ancien_regime.n.01;authoritarian_state.n.01;bureaucracy.n.02;court.n.03;downing_street.n.02;empire.n.02;federal_government.n.01;government-in-exile.n.01;local_government.n.01;military_government.n.01;palace.n.02;papacy.n.01;puppet_government.n.01;state.n.03;state_government.n.01;totalitarian_state.n.01	1	16	3804
82	ANGER	anger	n	07516354-n	anger.n.01	07480068-n	07518261-n;07518132-n;07518000-n;07516997-n;07517869-n;07517737-n;07517417-n;07517550-n	emotion.n.01	annoyance.n.02;bad_temper.n.01;dander.n.02;fury.n.01;huffiness.n.01;indignation.n.01;infuriation.n.01;umbrage.n.01	1	8	3664
825	AWAKE	awake	a	00186616-a	awake.a.01					0	0	166
827	ROLL	roll	v	01866192-v	roll.v.01	01907258-v	01866497-v	turn.v.01	rim.v.03	1	1	1467
83	FORBID	forbid	v	00795863-v	forbid.v.01	00751567-v	00796392-v;00796588-v;00796839-v;02480923-v	command.v.02	ban.v.02;bar.v.01;enjoin.v.01;outlaw.v.01	1	4	600
831	BASE	basis	n	05793554-n	basis.n.02	05892096-n	05793907-n	assumption.n.02	meat_and_potatoes.n.01	1	1	3034
834	BUTTOCKS	bottom	n	02878222-n	bottom.n.07	02965300-n		cargo_ship.n.01		1	0	2142
835	CHAPTER	chapter	n	06396142-n	chapter.n.01	06392001-n		section.n.01		1	0	3211
837	BLUE	blue	n	04968895-n	blue.n.01	04959672-n	04969242-n;04969703-n;04969798-n;04969431-n;04969617-n;04969952-n;04969540-n;04974859-n	chromatic_color.n.01	azure.n.01;dark_blue.n.01;greenish_blue.n.01;powder_blue.n.01;prussian_blue.n.02;purplish_blue.n.01;steel_blue.n.01;ultramarine.n.02	1	8	2786
843	SPIDER	spider	n	01772222-n	spider.n.01	01769347-n	01773549-n;01773157-n;01774384-n;01774097-n;01773797-n;01772664-n;01774750-n;01775730-n;01775062-n	arachnid.n.01	barn_spider.n.01;black_and_gold_garden_spider.n.01;black_widow.n.01;comb-footed_spider.n.01;garden_spider.n.01;orb-weaving_spider.n.01;tarantula.n.02;trap-door_spider.n.01;wolf_spider.n.01	1	9	1394
845	MURDER	murder	n	00220522-n	murder.n.01	00220023-n	00221056-n;00221178-n;00221480-n;01247306-n;00223720-n;00222155-n;00221981-n;01250335-n;01250492-n;00224599-n;00221727-n;00221596-n;00225070-n;01250569-n;00223983-n;01250745-n;01250671-n;00222064-n	homicide.n.01	assassination.n.02;bloodshed.n.01;contract_killing.n.01;dry-gulching.n.01;elimination.n.05;filicide.n.02;fratricide.n.03;hit.n.06;infanticide.n.02;lynching.n.01;mariticide.n.01;parricide.n.02;regicide.n.02;shoot-down.n.01;slaughter.n.03;thuggee.n.01;tyrannicide.n.01;uxoricide.n.02	1	18	189
846	TIGER	tiger	n	02129604-n	tiger.n.02	02127808-n	02129837-n;01323068-n;02129923-n	big_cat.n.01	bengal_tiger.n.01;tiger_cub.n.01;tigress.n.01	1	3	1671
847	THIRSTY	thirsty	a	01270004-a	thirsty.a.02					0	0	1091
849	SPRING (OF WATER)	fountain	n	03387815-n	fountain.n.04	03969259-n		plumbing_fixture.n.01		1	0	2328
85	GIVE BACK	return	v	02004874-v	return.v.01	01835496-v	02004528-v;02005778-v;02254923-v;02004701-v;02005496-v;02005347-v;00098770-v;02005617-v;01844319-v;02004352-v	travel.v.01	backtrack.v.01;boomerang.v.01;bounce.v.04;cut_back.v.01;go_home.v.01;home.v.02;resurrect.v.03;return.v.14;revisit.v.01;trace.v.03	1	10	1587
850	SQUARE	square	v	00640136-v	square.v.02	00641672-v		multiply.v.01		1	0	475
851	STABLE	stall	n	04299215-n	stall.n.03	02874086-n	03063834-n;03822656-n	booth.n.04	coffee_stall.n.01;newsstand.n.01	1	2	2608
853	ALTAR	altar	n	02699494-n	altar.n.02	04341686-n	03517899-n	structure.n.01	high_altar.n.01	1	1	2038
854	KETTLE	kettle	n	03612814-n	kettle.n.01	03990474-n	04397768-n	pot.n.01	teakettle.n.01	1	1	2392
855	SEIZE	seize	v	01212572-v	seize.v.01	01214265-v	01439190-v;01222328-v;01213504-v;01572978-v;01215137-v;01215851-v;01215421-v;01350283-v;01574292-v;01224001-v;01213273-v;01213348-v;01439745-v	take.v.04	catch.v.04;clasp.v.04;claw.v.02;clench.v.01;collar.v.01;collar.v.02;get.v.11;grab.v.05;grapple.v.02;grip.v.01;nab.v.03;rack.v.10;snatch.v.01	1	13	1036
857	STONE	rock	n	09416076-n	rock.n.01	00019128-n	09186928-n;09218044-n;09227839-n;09230768-n;09244191-n;09246292-n;09260466-n;09314964-n;09381242-n;09388023-n;09390680-n;09435232-n;09445435-n;09460046-n;09474663-n;09478210-n;09481120-n	natural_object.n.01	achondrite.n.01;bedrock.n.01;boulder.n.01;calculus.n.01;chondrite.n.01;clastic_rock.n.01;crystal.n.03;intrusion.n.04;outcrop.n.01;pebble.n.01;petrifaction.n.02;sill.n.02;stepping_stone.n.01;tor.n.01;wall_rock.n.01;whinstone.n.01;xenolith.n.01	1	17	4066
858	STORM	storm	v	02770170-v	storm.v.03					0	0	2087
859	STOVE	stove	n	04330340-n	stove.n.01	03620052-n	03008080-n;03102371-n;03273740-n;03425595-n;03991202-n;04003241-n;04280487-n	kitchen_appliance.n.01	charcoal_burner.n.02;cookstove.n.01;electric_range.n.01;gas_range.n.01;potbelly.n.02;primus_stove.n.01;spirit_stove.n.01	1	7	2616
860	CAUSE	lawsuit	n	01182654-n	lawsuit.n.01	01184814-n	01183031-n;01183166-n;01183373-n;01183497-n;01183638-n;01183798-n	proceeding.n.01	civil_suit.n.01;class_action.n.01;countersuit.n.01;criminal_suit.n.01;moot.n.01;paternity_suit.n.01	1	6	1000
861	JUDGE	judge	n	10225219-n	judge.n.01	09769636-n;10372373-n	09781804-n;09916788-n;09991285-n;10023264-n;10228592-n;10280945-n;10382380-n;10463028-n;10497135-n;10511960-n;10728523-n;10729175-n	adjudicator.n.01;official.n.01	alcalde.n.01;chief_justice.n.01;daniel.n.02;doge.n.01;justiciar.n.01;magistrate.n.01;ordinary.n.01;praetor.n.01;qadi.n.01;recorder.n.03;trial_judge.n.01;trier.n.01	2	12	4246
862	SUGAR	sugar	n	07859284-n	sugar.n.01	07858595-n	07596258-n;07596452-n;07595649-n;07595180-n;07596362-n;07596046-n;07595368-n;07595499-n	sweetening.n.01	beet_sugar.n.02;brown_sugar.n.01;cane_sugar.n.02;caramel.n.02;corn_sugar.n.02;granulated_sugar.n.01;lump_sugar.n.01;sugarloaf.n.01	1	8	3760
863	EDGE	edge	n	03264136-n	edge.n.03	04213626-n	02833576-n;02833943-n;02902250-n;03148920-n;03168774-n;03325691-n;03461783-n;03624497-n;03651739-n;03766600-n;04057323-n;04467899-n	side.n.05	bevel.n.01;bezel.n.01;brim.n.01;curb.n.01;deckle_edge.n.01;featheredge.n.01;groin.n.02;knife_edge.n.01;leading_edge.n.01;milling.n.01;razor_edge.n.01;trailing_edge.n.01	1	12	2291
864	PUMPKIN	squash	v	01593937-v	squash.v.01	01447257-v	01594362-v;01594514-v;01594782-v;01594664-v;01350971-v	press.v.01	stamp.v.08;steamroller.v.03;telescope.v.01;tread.v.03;wring.v.04	1	5	1287
865	FAME	fame	n	14437386-n	fame.n.01	14436875-n		honor.n.02		1	0	4766
866	WIN	win	v	01100145-v	win.v.01		01101416-v;01100672-v;01101734-v;01100567-v;01100952-v;01100830-v;01107895-v		carry.v.11;carry.v.38;prevail.v.04;romp.v.03;sweep.v.07;take.v.41;take_the_cake.v.01	0	7	917
867	GLOVE	glove	n	03441112-n	glove.n.02	03490324-n	02811204-n;03429771-n;03429682-n;03447075-n;03616979-n;03775071-n	handwear.n.01	batting_glove.n.01;gauntlet.n.02;gauntlet.n.03;golf_glove.n.01;kid_glove.n.01;mitten.n.01	1	6	2338
869	BLADE	blade	n	02848216-n	blade.n.09	03154446-n	03624400-n;04057215-n	cutting_implement.n.01	knife_blade.n.01;razorblade.n.01	1	2	2128
873	TAX	tax	n	13308999-n	tax.n.01	13308864-n	13312190-n;13312329-n;13314226-n;13314796-n;13312434-n;13313464-n;13312962-n;13313188-n;13310230-n;13313899-n;13315518-n;13314495-n;13314652-n;13314936-n;13310091-n;13315827-n;13315191-n;13315616-n	levy.n.01	capital_gains_tax.n.01;capital_levy.n.01;capitation.n.01;degressive_tax.n.01;departure_tax.n.01;direct_tax.n.01;franchise_tax.n.01;gift_tax.n.01;income_tax.n.01;indirect_tax.n.01;pavage.n.01;progressive_tax.n.01;proportional_tax.n.01;rates.n.01;single_tax.n.01;special_assessment.n.01;stamp_tax.n.01;transfer_tax.n.01	1	18	4503
876	ARCH	arch	n	02734217-n	arch.n.03	03290771-n		entrance.n.01		1	0	2064
878	HELL	Hell	n	05629381-n	hell.n.04	05625879-n		imaginary_place.n.01		1	0	2968
879	COUGH	cough	v	00005815-v	cough.v.01	00006238-v	00035089-v;00006100-v	expectorate.v.02	clear_the_throat.v.01;hack.v.08	1	2	7
880	REPEAT	repeat	n	07342049-n	repeat.n.01	07296190-n	07342495-n;07343363-n;07343195-n;07342383-n	periodic_event.n.01	cycle.n.03;recurrence.n.01;replay.n.01;sequence.n.05	1	4	3587
884	SHARE	share	v	02295550-v	share.v.02	01158872-v	02295979-v;02295717-v;02295842-v	use.v.01	communalize.v.01;double_up.v.02;pool.v.01	1	3	1784
891	TIDE	tide	n	07402519-n	tide.n.01	07296190-n	07402393-n;07403030-n;07401960-n;07403601-n;07402271-n;07403779-n	periodic_event.n.01	ebbtide.n.01;flood_tide.n.02;high_tide.n.01;leeward_tide.n.01;low_tide.n.01;slack_water.n.02	1	6	3604
893	TIN (METAL)	tin	n	14658855-n	tin.n.01	14625458-n		metallic_element.n.01		1	0	4843
897	SWALLOW	swallow	v	00601659-v	swallow.v.08	00683280-v		believe.v.01		1	0	427
898	TRADE	trade	n	00606370-n	trade.n.02	00582388-n	00607075-n;00607185-n;00607293-n;00607775-n;00608037-n;00608162-n;00608265-n;00714944-n;00608354-n;00608789-n;00608896-n;00909796-n;00609159-n;00609236-n;00609423-n;00609506-n;00609669-n;00609868-n;00617692-n;00617989-n;00618119-n;00618264-n;00617865-n;00618436-n;00927062-n;00618536-n;01103000-n;01120259-n;01120348-n;01126564-n	occupation.n.01	airplane_mechanics.n.01;auto_mechanics.n.01;basketry.n.01;carpentry.n.01;drafting.n.02;dressmaking.n.01;electrical_work.n.01;handicraft.n.02;interior_decoration.n.02;lumbering.n.01;masonry.n.03;mintage.n.03;oculism.n.01;painting.n.04;papermaking.n.01;piloting.n.02;plumbing.n.02;pottery.n.02;pyrotechnics.n.02;roofing.n.02;sheet-metal_work.n.01;shingling.n.02;shoemaking.n.01;tailoring.n.01;tanning.n.03;tool-and-die_work.n.01;typography.n.01;undertaking.n.02;upholstery.n.02;winemaking.n.01	1	30	434
899	PRESIDENT	president	n	10467179-n	president.n.03	10164747-n	09618880-n	head_of_state.n.01	ex-president.n.01	1	1	4312
90	INNOCENT	innocent	a	01319874-a	innocent.a.01					0	0	1110
900	TRAIN	train	v	00603298-v	train.v.01	00829107-v	00603981-v;00604225-v;00603822-v;00604449-v	teach.v.01	drill.v.02;housebreak.v.01;retrain.v.01;toilet-train.v.01	1	4	429
904	BERRY	berry	n	07742704-n	berry.n.01	07705931-n	07746334-n;07743224-n;07744811-n;07743544-n;07745046-n;07743902-n;07744246-n;07745197-n;07743384-n;07744057-n;07745357-n;07767171-n;07746186-n;07745466-n;07745661-n;07745940-n;07746038-n;07743723-n	edible_fruit.n.01	acerola.n.02;bilberry.n.03;blackberry.n.01;blueberry.n.02;boysenberry.n.02;cranberry.n.02;currant.n.01;dewberry.n.02;huckleberry.n.03;lingonberry.n.02;loganberry.n.02;mulberry.n.02;persimmon.n.02;raspberry.n.02;saskatoon.n.02;strawberry.n.01;sugarberry.n.02;wintergreen.n.03	1	18	3736
905	BORING	dull	a	00800248-a	dull.a.09					0	0	606
906	TREE	tree	n	13104059-n	tree.n.01	13103136-n	12740967-n;11756092-n;12699618-n;11759224-n;12284262-n;12506181-n;13109733-n;11708658-n;13107891-n;12764978-n;12303462-n;12394328-n;12774299-n;12330891-n;13108131-n;12260799-n;12281241-n;12715914-n;12916179-n;12524188-n;12565102-n;12488454-n;13111881-n;12196129-n;12489676-n;12765402-n;12489268-n;12194613-n;12565730-n;12324906-n;12478768-n;12364940-n;12815668-n;12509109-n;12702124-n;12569037-n;12491826-n;12224978-n;12379531-n;12262553-n;12695975-n;12198286-n;12787364-n;12663804-n;12365900-n;11841247-n;12523850-n;12662772-n;11761202-n;12527738-n;11758799-n;12713866-n;12662074-n;12309630-n;12510343-n;12323665-n;12377198-n;11770256-n;12488709-n;12770529-n;12405714-n;13111340-n;12401335-n;12302071-n;12264786-n;12531727-n;11749112-n;11762018-n;11696935-n;12334293-n;12775393-n;12775070-n;13108662-n;12409231-n;13144084-n;12287642-n;12286826-n;12379781-n;11761836-n;12380305-n;12690653-n;12563702-n;11761650-n;11772879-n;12559518-n;12194147-n;12570394-n;12496427-n;12378963-n;12580012-n;12579822-n;12523141-n;12565912-n;12570972-n;12180885-n;11696450-n;12699301-n;12365285-n;11762433-n;12669803-n;12701666-n;12202936-n;12495146-n;12695144-n;11764478-n;12770892-n;12365158-n;12775919-n;12200905-n;12570703-n;12549799-n;12191240-n;12491435-n;13142907-n;12553573-n;12696492-n;11763625-n;12268246-n;12264512-n;12201938-n;12668917-n;12565368-n;12582231-n;12498055-n;12154773-n;12765115-n;12718074-n;12551457-n;12806732-n;13108323-n;12364604-n;12714755-n;12222090-n;12818601-n;11799331-n;12736603-n;12192877-n;12562577-n;12566331-n;12189429-n;12185254-n;12370549-n;12522188-n;12735160-n;13108481-n;12697514-n;12569851-n;12223160-n;13108545-n;12192132-n;12490490-n;12698435-n;12220496-n;12201331-n;12522894-n;13103877-n;12741222-n;12373739-n;12266217-n;12670962-n;12265394-n;12916511-n;13107694-n;12573911-n;12551173-n;13240362-n;13107807-n;12714254-n;12188289-n;12700996-n;12222900-n;12915811-n;12325234-n;12366053-n;12670758-n;11762927-n;12724942-n;11739978-n;11650558-n;11745817-n	woody_plant.n.01	aalii.n.01;acacia.n.01;african_walnut.n.01;albizzia.n.01;alder.n.02;angelim.n.01;angiospermous_tree.n.01;anise_tree.n.01;arbor.n.01;aroeira_blanca.n.01;ash.n.02;australian_nettle.n.01;balata.n.02;bayberry.n.01;bean_tree.n.01;beech.n.01;birch.n.02;bitterwood_tree.n.01;black_mangrove.n.01;blackwood.n.02;bloodwood_tree.n.01;bonduc.n.02;bonsai.n.01;bottle-tree.n.01;brazilian_ironwood.n.01;brazilian_pepper_tree.n.01;brazilwood.n.02;breakax.n.01;burma_padauk.n.01;button_tree.n.01;cabbage_tree.n.03;calaba.n.01;calabash.n.02;camwood.n.01;caracolito.n.01;carib_wood.n.01;cassia.n.01;casuarina.n.01;chaulmoogra.n.01;chestnut.n.02;chinaberry.n.02;chinese_parasol_tree.n.01;christmas_bush.n.01;cinchona.n.02;clusia.n.01;cockspur.n.02;cocobolo.n.01;coffee.n.02;conacaste.n.01;coral_tree.n.01;coralwood.n.01;cork_tree.n.01;dagame.n.01;devilwood.n.01;dhak.n.01;dhawa.n.01;dipterocarp.n.01;dita.n.01;divi-divi.n.02;ebony.n.03;elm.n.01;fever_tree.n.01;fig_tree.n.01;fringe_tree.n.01;giant_chinkapin.n.01;gliricidia.n.01;granadilla_tree.n.01;guama.n.01;guinea_pepper.n.02;gum_tree.n.01;gutta-percha_tree.n.01;gutta-percha_tree.n.02;gymnospermous_tree.n.01;hackberry.n.01;hazel.n.01;hop_hornbeam.n.01;hornbeam.n.01;hydnocarpus_laurifolia.n.01;ice-cream_bean.n.01;idesia.n.01;incense_tree.n.01;indian_beech.n.01;inga.n.01;ivory_tree.n.01;jamaica_dogwood.n.01;jamaican_cherry.n.01;japanese_pagoda_tree.n.01;kentucky_coffee_tree.n.01;ketembilla.n.01;keurboom.n.01;keurboom.n.02;kingwood.n.02;kino.n.02;kowhai.n.01;lacebark.n.01;lancewood.n.02;lanseh_tree.n.01;laurelwood.n.01;lead_tree.n.01;lemonwood.n.02;lepidobotrys.n.01;linden.n.02;locust_tree.n.01;mahogany.n.02;manila_tamarind.n.01;marblewood.n.02;maria.n.02;marmalade_tree.n.01;mayeng.n.01;mescal_bean.n.01;millettia.n.01;montezuma.n.01;msasa.n.01;nakedwood.n.01;necklace_tree.n.01;neem.n.01;nitta_tree.n.01;oak.n.02;oak_chestnut.n.01;obeche.n.02;opepe.n.01;padauk.n.01;palm.n.03;palo_verde.n.01;pandanus.n.02;pepper_tree.n.01;pepper_tree.n.02;peruvian_balsam.n.01;plane_tree.n.01;pollard.n.01;poon.n.02;prickly_ash.n.01;prickly_ash.n.02;princewood.n.01;puka.n.02;quandong.n.01;quandong.n.03;quira.n.02;red_sandalwood.n.02;red_silk-cotton_tree.n.01;ribbon_tree.n.01;rose_chestnut.n.01;rosewood.n.02;sandalwood_tree.n.01;sapling.n.01;satinwood.n.03;scarlet_wisteria_tree.n.01;scrub_beefwood.n.01;shade_tree.n.01;shaving-brush_tree.n.01;shingle_tree.n.01;silver_ash.n.01;silver_tree.n.01;silver_tree.n.02;sissoo.n.01;snag.n.02;soapberry.n.01;souari.n.01;southern_beech.n.01;spanish_tamarind.n.01;tanbark_oak.n.01;teak.n.02;timber_tree.n.01;tipu.n.01;tolu_tree.n.01;tree_of_knowledge.n.01;treelet.n.01;trifoliate_orange.n.01;tulipwood_tree.n.01;turreae.n.01;wheel_tree.n.01;white_mangrove.n.01;white_mangrove.n.02;wild_fig.n.02;wild_medlar.n.01;wild_tamarind.n.02;willow.n.01;winter's_bark.n.02;yellowwood.n.02;zebrawood.n.02	1	180	4460
908	DRUM	drum	n	03249569-n	drum.n.01	03915437-n	02803666-n;02869737-n;04249415-n;04382334-n;04387201-n;04387400-n;04410086-n;04436542-n	percussion_instrument.n.01	bass_drum.n.01;bongo.n.01;snare_drum.n.01;tabor.n.01;tambour.n.02;tambourine.n.01;tenor_drum.n.01;timbrel.n.01	1	8	2289
909	GARBAGE	rubbish	n	14857497-n	rubbish.n.01	14856263-n	14857897-n;14858292-n;14857737-n	waste.n.01	debris.n.01;litter.n.02;scrap_metal.n.01	1	3	4870
910	DEATH	death	n	07355491-n	death.n.01	07296428-n	07332956-n;07333347-n;07333506-n;07333649-n;07333971-n	change.n.01	fatality.n.01;martyrdom.n.01;megadeath.n.01;passing.n.02;wrongful_death.n.01	1	5	3593
915	SINK (BASIN)	sink	n	04223580-n	sink.n.01	03969259-n	03620889-n;04553920-n	plumbing_fixture.n.01	kitchen_sink.n.01;washbasin.n.01	1	2	2589
916	LINEN	linen	n	03672352-n	linen.n.03	04580298-n	02807260-n;02821030-n;03219010-n;04380617-n	white_goods.n.02	bath_linen.n.01;bed_linen.n.01;doily.n.01;table_linen.n.01	1	4	2418
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	v	00210259-v	spoil.v.02	00552815-v	00210647-v;00443000-v	decay.v.03	addle.v.02;curdle.v.02	1	2	182
921	VALLEY	valley	n	09468604-n	valley.n.01	09366017-n	09262690-n;09289596-n;09300306-n;09305031-n;09375606-n;09405787-n;09410224-n	natural_depression.n.01	dale.n.01;glen.n.01;gully.n.01;hollow.n.02;nullah.n.01;ravine.n.01;rift_valley.n.01	1	7	4080
923	LOVE	love	v	01775535-v	love.v.03	01775164-v	01775782-v	love.v.01	romance.v.02	1	1	1398
924	VEGETABLES	vegetable	n	07707451-n	vegetable.n.01	07705711-n	07718747-n;07718920-n;07719213-n;07719330-n;07730033-n;07730406-n;07713395-n;07718472-n;07817871-n;07709333-n;07733394-n;07708124-n;07723039-n;07708798-n;07734744-n;07722217-n;07713267-n;07768423-n;07709172-n;07735510-n;07708398-n;07710283-n;07710007-n;07715561-n;07736971-n	produce.n.01	artichoke.n.02;artichoke_heart.n.01;asparagus.n.02;bamboo_shoot.n.01;cardoon.n.02;celery.n.02;cruciferous_vegetable.n.01;cucumber.n.02;fennel.n.02;greens.n.01;gumbo.n.03;julienne.n.01;leek.n.02;legume.n.03;mushroom.n.05;onion.n.03;pieplant.n.01;plantain.n.03;potherb.n.01;pumpkin.n.02;raw_vegetable.n.01;root_vegetable.n.01;solanaceous_vegetable.n.01;squash.n.02;truffle.n.02	1	25	3724
926	RICE	rice	n	07804323-n	rice.n.01	07802417-n;07566863-n	07804543-n;07804900-n;07804657-n	grain.n.02;starches.n.01	brown_rice.n.01;paddy.n.03;white_rice.n.01	2	3	3747
928	EMBRACE	embrace	v	01424456-v	embrace.v.02	01216522-v	01424867-v;01425511-v;01606018-v	clasp.v.01	clinch.v.04;cuddle.v.02;interlock.v.03	1	3	1170
930	VILLAGE	town	n	08665504-n	town.n.01	08626283-n	08671293-n;08671168-n;08671382-n;08671509-n;08671644-n;08671822-n;08672073-n	municipality.n.01	boom_town.n.01;burg.n.01;cow_town.n.01;ghost_town.n.01;hometown.n.01;main_street.n.02;market_town.n.01	1	7	4006
935	WAR	war	n	01236296-n	war.n.03	00958896-n	01236491-n;01236633-n	conflict.n.01	drug_war.n.01;trench_warfare.n.01	1	2	1066
937	BIRD	bird	n	01503061-n	bird.n.01	01471682-n	01831712-n;01844917-n;01516212-n;01517389-n;01515303-n;01604330-n;01834918-n;01517966-n;01514668-n;01825930-n;01822602-n;01503976-n;01789386-n;01514859-n;01517036-n;01514926-n;01515078-n;01524761-n;01816887-n;01524359-n;01838038-n;01515583-n;01517565-n;01516609-n;01844231-n;02511730-n	vertebrate.n.01	apodiform_bird.n.01;aquatic_bird.n.01;archaeopteryx.n.01;archaeornis.n.01;bird_of_passage.n.02;bird_of_prey.n.01;caprimulgiform_bird.n.01;carinate.n.01;cock.n.05;coraciiform_bird.n.01;cuculiform_bird.n.01;dickeybird.n.01;gallinaceous_bird.n.01;hen.n.02;ibero-mesornis.n.01;nester.n.02;night_bird.n.01;nonpasserine_bird.n.01;parrot.n.01;passerine.n.01;piciform_bird.n.01;protoavis.n.01;ratite.n.01;sinornis.n.01;trogon.n.01;twitterer.n.01	1	26	1233
939	HORN (INSTRUMENT)	horn	n	01325417-n	horn.n.02	05470189-n	01325658-n	process.n.05	antler.n.01	1	1	1113
942	HONEY	honey	n	07858978-n	honey.n.01	07858595-n		sweetening.n.01		1	0	3759
943	WATERFALL	waterfall	n	09475292-n	waterfall.n.01	09225146-n	09236957-n;09237918-n	body_of_water.n.01	cascade.n.01;cataract.n.02	1	2	4083
944	SALMON	salmon	n	02534734-n	salmon.n.01	02512938-n;02534559-n	02535537-n;02535163-n;02536456-n;02536685-n;02536864-n;02535258-n;02536165-n	food_fish.n.01;salmonid.n.01	atlantic_salmon.n.02;blackfish.n.02;chinook.n.05;chum_salmon.n.01;coho.n.02;redfish.n.03;sockeye.n.02	2	7	1950
946	BLOOD	blood	n	05399847-n	blood.n.01	05397468-n	05400445-n;05402333-n;05400601-n;05401951-n;05402472-n;05401753-n;05401851-n;05402576-n;05402788-n;05402961-n	liquid_body_substance.n.01	arterial_blood.n.01;blood_clot.n.01;blood_group.n.01;bloodstream.n.01;cord_blood.n.01;gore.n.02;lifeblood.n.01;menorrhea.n.01;venous_blood.n.01;whole_blood.n.01	1	10	2908
