NUMBER	GLOSS	SENSES	A	B	C	D	
4517	place in a row (V)	together	0	0	0	0
4518	place of or where	time	0	0	0	0
4519	place one upon another (V)	layer;two	0	0	0	0
4520	place upon (V)	to put	0	0	0	0
4521	place upright (V)	stick;top	0	0	0	0
4522	place where	pronoun	0	0	0	0
4523	placed	to put	0	0	0	0
4524	placed upright	stick	0	0	0	0
4525	placenta	genitals;fat	0	0	0	0
4526	plague	sick	0	0	0	0
4527	plaice	fish	0	0	0	0
4528	plain 1	field;flat;valley	0	0	0	0
4529	plain 2	to see	0	0	0	0
4530	plait	hair;to bind;head;fringe	0	0	0	0
4531	plait (V)	to bind;to twist;to cover;net;to weave	0	0	0	0
4532	plan (V)	to love;to want;to make;to think;to know	0	0	0	0
4533	plane	to scrape	0	0	0	0
4534	plane (V)	to scrape;to cut	0	0	0	0
4535	plank	flat;stick;chair	0	0	0	0
4536	plant	grass;fruit;leaf;to bear;tree;flower;to pierce;to plough;wet;onion	0	0	0	0
4537	plant (V)	stick;to pierce;to make;to put;to plough;to throw;to sit;grain;hole	0	0	0	0
4538	plantain	fruit	0	0	0	0
4539	plaster	dirt	0	0	0	0
4540	plaster (V)	house;to smear;dirt	0	0	0	0
4541	plate	vessel	0	0	0	0
4542	plateau	field	0	0	0	0
4543	platform	chair;stick	0	0	0	0
4544	play	to play	0	0	0	0
4545	play (V)	music;to laugh;to play	0	0	0	142
4546	play with (V)	to play	0	0	0	0
4547	playful	to play	0	0	0	0
4548	pleasant	good;luck;to shine;to love;to make;to want;to tire	0	0	0	0
4549	pleasant to the taste	sweet;taste	0	0	0	0
4550	pleased	beautiful;luck	0	0	0	0
4551	pleasurable	good	0	0	0	0
4552	pleasure	free;luck;to make;to help	0	0	0	0
4553	pledge	debt;stick	0	0	0	0
4554	pledge (V)	debt	0	0	0	0
4555	plentiful	many;big;to eat	0	0	0	0
4556	plentious	many	0	0	0	0
4557	plenty	body;many;to stay	0	0	0	0
4558	pliant	soft	0	0	0	0
4559	plot	house;field	0	0	0	0
4560	plough	plough;to plough;to cut;knife;vehicle	0	0	0	0
4561	plough (V)	to plough;plough;to scrape	0	0	0	0
4562	plough stem	plough	0	0	0	0
4563	ploughshare	plough;to cut	0	0	0	0
4564	pluck (V)	to pinch;to take;to mow;to scrape	0	0	0	0
4565	pluck off (V)	to take	0	0	0	0
4566	pluck out (V)	to bite	0	0	0	0
4567	plug	obstacle	0	0	0	0
4568	plum	fruit	0	0	0	0
4569	plummet	to bind;to eat	0	0	0	0
4570	plump	fat;thick	0	0	0	0
4571	plunder	thief	0	0	0	0
4572	plunder (V)	thief;to take	0	0	0	0
4573	plunge (V)	pool;to sink	0	0	0	0
4574	plural	big	0	0	0	0
4575	plurality	big	0	0	0	0
4576	poach (V)	to adhere;swamp	0	0	0	0
4577	pock-mark	wart;wound	0	0	0	0
4578	pocket	clothes	0	0	0	0
4579	pod	empty;skin;stick	0	0	0	0
4580	poetry	name	0	0	0	0
4581	point	mouth;spot;top;sharp;front;edge	0	0	0	0
4582	point aimed at	middle	0	0	0	0
4583	point out (V)	to see	0	0	0	0
4584	pointed	long;sharp	0	0	0	0
4585	pointed instrument	knife	0	0	0	0
4586	poison	grass;bitter;worm;sour	0	0	0	0
4587	poison (V)	thief	0	0	0	0
4588	poisonous	sour	0	0	0	0
4589	poisonous insect	worm	0	0	0	0
4590	poisonous snake	snake	0	0	0	0
4591	pole	stick;finger;fence;boat	0	0	0	0
4592	pole (V)	boat	0	0	0	0
4593	polish (V)	to rub;to scrape;to touch	0	0	0	0
4594	polished	slippery	0	0	0	0
4595	polite	to love	0	0	0	0
4596	politeness	light	0	0	0	0
4597	pollute (V)	dirt;to pour	0	0	0	0
4598	pollution	dirt	0	0	0	0
4599	pond	pool;swamp	0	0	0	0
4600	pony	horse	0	0	0	0
4601	pool	hole;pool;water;valley	0	0	0	0
4602	pool in a stream	pool	0	0	0	0
4603	poor	little;hunger;rough;bad;grief	0	0	0	0
4604	pop (V)	to pierce	0	0	0	0
4605	poplar	tree	0	0	0	0
4606	poplar-tree	tree	0	0	0	0
4607	population	person	0	0	0	0
4608	porcelain	dirt	0	0	0	0
4609	porch	house	0	0	0	0
4610	porcupine	marten;wolf	0	0	0	0
4611	porpoise	fish	0	0	0	0
4612	porridge	to eat;grain;to swell	0	0	0	0
4613	portion	to divide;to cut	0	0	0	0
4614	position	to put;place;to stand	0	0	0	0
4615	possess (V)	to be;to take	0	0	0	0
4616	possessed	dream;grief	0	0	0	0
4617	possession	to take;thing	0	0	0	0
4618	possessive pronoun	pronoun	0	0	0	0
4619	possibility	able	0	0	0	0
4620	post	stick;mountain	0	0	0	0
4621	post station	road	0	0	0	0
4622	posterior	back;behind;flat	0	0	0	0
4623	posterity	to follow	0	0	0	0
4624	postpone (V)	long;to wait	0	0	0	0
4625	pot	vessel	0	0	0	0
4626	potato	vegetable	0	0	0	0
4627	potency	strong	0	0	0	0
4628	potential	able	0	0	0	0
4629	pottery	to boil	0	0	0	0
4630	pouch	clothes;vessel	0	0	0	0
4631	poultice (V)	dirt	0	0	0	0
4632	pound (V)	to beat;to rub;to destroy	0	0	0	0
4633	pour (V)	to melt;to pour;to flow;rain;to wash;to sink;to scatter;to shake	0	0	0	0
4634	pour into (V)	wet	0	0	0	0
4635	pour out (V)	to flow;to pour;vessel;to scatter	0	0	0	0
4636	poverty	little	0	0	0	0
4637	powder	grass;dust	0	0	0	0
4638	powdery	dust	0	0	0	0
4639	power	able;strong;heavy	0	0	0	0
4640	powerful	able;strong	0	0	0	0
4641	powerless	slow	0	0	0	0
4642	practise (V)	to learn	0	0	0	0
4643	praise (V)	to praise;to curse;to love;grief	0	0	0	0
4644	prawn	shellfish	0	0	0	0
4645	pray (V)	devil;luck	0	0	0	0
4646	prayer	devil;luck	0	0	0	0
4647	preach (V)	to speak	0	0	0	0
4648	precious	expensive;to love;luck	0	0	0	0
4649	precious stone	stone	0	0	0	0
4650	precious thing	expensive;to love	0	0	0	0
4651	precipice	ravine;shore;road;mountain;to break;low	0	0	0	0
4652	precipitous	high;ravine;shore	0	0	0	0
4653	precise	good	0	0	0	0
4654	precisely	time	0	0	0	0
4655	predator	wolf	0	0	0	0
4656	predict (V)	to measure	0	0	0	0
4657	prediction	dream;luck	0	0	0	0
4658	pregnant	genitals;belly;child	0	0	0	0
4659	premature	time	0	0	0	0
4660	premonition	luck	0	0	0	0
4661	preparation	to make	0	0	0	0
4662	prepare (V)	to make;to know;to send;to want	0	0	0	0
4663	prepare for (V)	to start	0	0	0	0
4664	prescribe (V)	to speak	0	0	0	0
4665	present (V)	to give;to take;to change	0	0	0	0
4666	present 1	time	0	0	0	0
4667	present 2	to give	0	0	0	0
4668	preserve (V)	to cover;to guard;to think	0	0	0	0
4669	preside over (V)	host	0	0	0	0
4670	press (V)	to press;to pinch;to take;to destroy	0	0	0	0
4671	press against (V)	to press	0	0	0	0
4672	press down (V)	to press;flat	0	0	0	0
4673	press on a person (V)	able	0	0	0	0
4674	pretence	to deceive;to play	0	0	0	0
4675	pretend (V)	to deceive	0	0	0	0
4676	pretty	beautiful;good	0	0	0	0
4677	prevent (V)	obstacle;to fear	0	0	0	0
4678	price	debt;expensive;to give	0	0	0	0
4679	price (V)	debt	0	0	0	0
4680	prick	to pierce;edge	0	0	0	0
4681	prick (V)	thorn;to pierce;sharp;to break;edge;to sew	0	0	0	0
4682	prickly	thorn	0	0	0	0
4683	pride	to praise	0	0	0	0
4684	priest	devil	0	0	0	0
4685	prince	to praise;host;relative	0	0	0	0
4686	principal	head;host	0	0	0	0
4687	principle	good	0	0	0	0
4688	print	sign	0	0	0	0
4689	print (V)	sign	0	0	0	0
4690	prison	net	0	0	0	0
4691	private parts	genitals	0	0	0	0
4692	prize (V)	debt	0	0	0	0
4693	prize up (V)	to dig	0	0	0	0
4694	proceed (V)	to go;many;to pull	0	0	0	0
4695	proceed to (V)	to go	0	0	0	0
4696	proclaim (V)	to know	0	0	0	0
4697	produce (V)	to bear;to make;to learn;strong	0	0	0	0
4698	produce a sound as when striking a hollow log (V)	music	0	0	0	0
4699	profession	to work	0	0	0	0
4700	professor	to see	0	0	0	0
4701	profit	grief	0	0	0	0
4702	progeny	to follow	0	0	0	0
4703	prognostics	to measure	0	0	0	0
4704	progress (V)	to go	0	0	0	0
4705	prohibit (V)	obstacle;bad	0	0	0	0
4706	prohibitive particle	obstacle	0	0	0	0
4707	project (V)	to pierce;to stand	0	0	0	0
4708	projecting	to pierce	0	0	0	0
4709	prominence	big	0	0	0	0
4710	prominent	big;high;to know;to pierce	0	0	0	0
4711	promise (V)	debt;to speak;devil;to think	0	0	0	0
4712	promote (V)	high	0	0	0	0
4713	pronominal	pronoun;thing	0	0	0	0
4714	pronoun	pronoun	0	0	0	0
4715	pronounce (V)	to speak	0	0	0	0
4716	prop	to prop;stick;chair	0	0	0	0
4717	prop (V)	to prop;mountain	0	0	0	0
4718	prop up (V)	to prop	0	0	0	0
4719	proper	good;similar;true	0	0	0	0
4720	property	cow;thing	0	0	0	0
4721	propitiate (V)	luck	0	0	0	0
4722	proportion	similar	0	0	0	0
4723	proportion (V)	to measure	0	0	0	0
4724	proportional	together	0	0	0	0
4725	prosperity	luck;to give	0	0	0	0
4726	prosperous	big	0	0	0	0
4727	prostitute	to play;woman	0	0	0	0
4728	prostrate (V)	to fall;to lie;to press	0	0	0	0
4729	protect (V)	to cover;to give;to love;to see;obstacle;to help;to think;to guard	0	0	0	0
4730	protract (V)	rope	0	0	0	0
4731	protrude (V)	edge	0	0	0	0
4732	protrusion	edge	0	0	0	0
4733	protuberance	big;to swell	0	0	0	0
4734	protuberant	to pierce	0	0	0	0
4735	proud	luck;to praise	0	0	0	0
4736	provide (V)	to take	0	0	0	0
4737	provide against (V)	to meet	0	0	0	0
4738	province	village;earth;foreign	0	0	0	0
4739	provisions	to eat;fruit	0	0	0	0
4740	provoke (V)	grief	0	0	0	0
4741	proximity	near	0	0	0	0
4742	prudent	to know;to guard	0	0	0	0
4743	prune (V)	to pinch	0	0	0	0
4744	psychosis	grief	0	0	0	0
4745	ptarmigan	bird	0	0	0	0
4746	pub	house	0	0	0	0
4747	puberty	ripe	0	0	0	0
4748	pubic hair	hair;meat	0	0	0	0
4749	public	person	0	0	0	0
4750	public building	obstacle	0	0	0	0
4751	pucker (V)	to swell	0	0	0	0
4752	puckered	wrinkle	0	0	0	0
4753	pudenda	belly;genitals	0	0	0	0
4754	puff	to blow	0	0	0	0
4755	puff (V)	to drink	0	0	0	0
4756	puff out (V)	to flow	0	0	0	0
4757	puffed up	to praise	0	0	0	0
4758	pull (V)	to beat;free;to pull	0	0	0	134
4759	pull along (V)	to rub	0	0	0	0
4760	pull aside (V)	to pull	0	0	0	0
4761	pull down (V)	to bend;to destroy	0	0	0	0
4762	pull out (V)	to take	0	0	0	0
4763	pull towards oneself (V)	to take	0	0	0	0
4764	pulp	dense;mushroom	0	0	0	0
4765	pulverize (V)	to break	0	0	0	0
4766	pumpkin	vegetable	0	0	0	0
4767	punch (V)	to take;to beat;to pierce	0	0	0	0
4768	puncheon	knife	0	0	0	0
4769	puncture-vine	grass	0	0	0	0
4770	pungency	bitter	0	0	0	0
4771	pungent	bitter;liver	0	0	0	0
4772	punish (V)	to curse;slave;to beat;to endure	0	0	0	0
4773	punishment	to curse;to destroy;debt	0	0	0	0
4774	pupa	insect	0	0	0	0
4775	pupil of the eye	eye;child	0	0	0	0
4776	puppy	little;child;dog	0	0	0	0
4777	purblind	dark	0	0	0	0
4778	purchase (V)	to search;to move;debt	0	0	0	0
4779	pure	clean;to wash;white	0	0	0	0
4780	purge (V)	sick	0	0	0	0
4781	purified	clean;to wash	0	0	0	0
4782	purify (V)	clean;to wash	0	0	0	0
4783	purple	red	0	0	0	0
4784	purple-brown	dark	0	0	0	0
4785	purpose	to want;sign	0	0	0	0
4786	purpose (V)	to want	0	0	0	0
4787	purr (V)	noise	0	0	0	0
4788	pursue (V)	to follow;to run	0	0	0	0
4789	pus	liquid;pus;swamp;wart;to rot;dirt	0	0	0	0
4790	push (V)	to beat;to destroy	0	0	0	135
4791	push against (V)	to press	0	0	0	0
4792	push away (V)	to beat	0	0	0	0
4793	push forward (V)	to beat	0	0	0	0
4794	pussycat	marten	0	0	0	0
4795	pustule	wart	0	0	0	0
4796	put (V)	to put;to press;back;to lie	0	0	0	0
4797	put around (V)	to put	0	0	0	0
4798	put aside (V)	side;to put	0	0	0	0
4799	put away (V)	free;to throw	0	0	0	0
4800	put down (V)	to bend;to fall	0	0	0	0
4801	put end to end (V)	to bind	0	0	0	0
4802	put in (V)	to put	0	0	0	0
4803	put in mouth (V)	to eat	0	0	0	0
4804	put into (V)	to go;to put;hole	0	0	0	0
4805	put into mouth (V)	to eat	0	0	0	0
4806	put on (V)	circle;clothes;to put;wide;to adhere;to close	0	0	0	0
4807	put on a cap (V)	clothes	0	0	0	0
4808	put on airs (V)	name	0	0	0	0
4809	put over (V)	to cover	0	0	0	0
4810	put round (V)	to bind	0	0	0	0
4811	put together (V)	together;to bind;layer;to make;to take	0	0	0	0
4812	put up (V)	stick;to put	0	0	0	0
4813	put upon (V)	to put	0	0	0	0
4814	put upright (V)	to pierce	0	0	0	0
4815	putrid	to rot	0	0	0	0
4816	putrid smell	to smell	0	0	0	0
4817	puzzle (V)	silly	0	0	0	0
4818	quadruped	deer	0	0	0	0
4819	quail	bird	0	0	0	0
4820	quake (V)	to shake	0	0	0	0
4821	quantity	edge;many;wide	0	0	0	0
4822	quarrel (V)	to beat;to curse;war;to destroy;anger;obstacle	0	0	0	0
4823	quarrelsome	to curse	0	0	0	0
4824	quarter	earth;to guard	0	0	0	0
4825	queasy	to endure	0	0	0	0
4826	queen	head;woman;host	0	0	0	0
4827	question	to speak	0	0	0	0
4828	question (V)	to speak	0	0	0	0
4829	quick	quick;good;to reach;light;time	0	0	0	0
4830	quickly	to run;quick	0	0	0	0
4831	quicksand	to roll	0	0	0	0
4832	quiet	luck;good;to think;soft;light;to tire;dark	0	0	0	0
4833	quilt (V)	to sew	0	0	0	0
4834	quince	fruit	0	0	0	0
4835	quit (V)	to stay	0	0	0	0
4836	quitch	grass	0	0	0	0
4837	quite	big	0	0	0	0
4838	quiver	sack;vessel;basket	0	0	0	0
4839	quiver (V)	to shake	0	0	0	0
4840	rabbit	marten	0	0	0	0
4841	rabbit-net	net	0	0	0	0
4842	rabid	anger	0	0	0	0
4843	race	person;to run	0	0	0	0
4844	racoon	wolf;marten	0	0	0	0
4845	racoon dog	marten	0	0	0	0
4846	radish	vegetable	0	0	0	0
4847	raft	boat;stick;chair	0	0	0	0
4848	rafter	stick	0	0	0	0
4849	rag	to destroy;hair;cloth	0	0	0	0
4850	rage	anger	0	0	0	0
4851	rage (V)	anger	0	0	0	0
4852	ragged	to destroy;to tear	0	0	0	0
4853	raggedness	to destroy	0	0	0	0
4854	raid	to beat;war	0	0	0	0
4855	rail	obstacle	0	0	0	0
4856	rain	rain;sky;to fall;to flow;snow	0	0	0	0
4857	rain (V)	rain	0	0	0	151
4858	rainbow	sky;white;to shine	0	0	0	0
4859	rainworm	worm;insect	0	0	0	0
4860	rainy season	rain;time	0	0	0	0
4861	raise (V)	stick;top;to put;to grow;wide;high;belly;to move;to love	0	0	0	0
4862	raise against (V)	to prop	0	0	0	0
4863	raised	big;wide	0	0	0	0
4864	rake	fork;to comb	0	0	0	0
4865	rake (V)	to comb;to scrape;to dig	0	0	0	0
4866	ram	goat;sheep	0	0	0	0
4867	ram (V)	to beat	0	0	0	0
4868	ramble (V)	wide;to run	0	0	0	0
4869	ramson	onion	0	0	0	0
4870	rancid	to rot	0	0	0	0
4871	range (V)	rope	0	0	0	0
4872	rank	shape;to follow;to grow;to praise	0	0	0	0
4873	rank (as weeds)	ripe	0	0	0	0
4874	rank smell	to smell	0	0	0	0
4875	ransack (V)	to search	0	0	0	0
4876	ransom	debt	0	0	0	0
4877	rap (V)	to beat	0	0	0	0
4878	rapid	quick	0	0	0	0
4879	rare	little;far;to tear	0	0	0	0
4880	rarefy (V)	to tear	0	0	0	0
4881	rash	to scrape;wart;spot	0	0	0	0
4882	rasp	knife	0	0	0	0
4883	rasp (V)	to scrape;to bite	0	0	0	0
4884	raspberry	fruit	0	0	0	0
4885	rat	marten	0	0	0	0
4886	ration	to give	0	0	0	0
4887	rattan	grass	0	0	0	0
4888	rave (V)	blunt;anger	0	0	0	0
4889	raven	bird	0	0	0	0
4890	ravine	hole;ravine;to flow;valley;mountain	0	0	0	0
4891	raw	to smell;meat;new;vegetable;to rot	0	0	0	0
4892	ray	to shine;to burn	0	0	0	0
4893	raze (V)	to destroy	0	0	0	0
4894	reach (V)	to reach;to go;to touch;to bind	0	0	0	0
4895	reach forth (V)	to beat	0	0	0	0
4896	reach the end (V)	end	0	0	0	0
4897	reach to (V)	to go;to reach	0	0	0	0
4898	reach up (V)	top	0	0	0	0
4899	reaching its peak	end	0	0	0	0
4900	read (V)	to praise;to speak;to know;to think;to write	0	0	0	0
4901	readiness	hard;quick	0	0	0	0
4902	ready	time;to make;together;to know;to send	0	0	0	0
4903	real	to know;true	0	0	0	0
4904	reality	true	0	0	0	0
4905	realm	place	0	0	0	0
4906	reap (V)	to mow;to scrape;to cut	0	0	0	0
4907	rear (V)	to learn	0	0	0	0
4908	reason	to think;shape;bad	0	0	0	0
4909	reason (V)	to know	0	0	0	0
4910	reasonable	luck;to love	0	0	0	0
4911	rebel (V)	anger	0	0	0	0
4912	reborn	to bear	0	0	0	0
4913	rebuke (V)	to curse	0	0	0	0
4914	receive (V)	guest;to carry;to give;to take;to speak;to meet	0	0	0	0
4915	recent	new	0	0	0	0
4916	recently	time	0	0	0	0
4917	receptacle	vessel	0	0	0	0
4918	recess	hole	0	0	0	0
4919	recitation	to speak	0	0	0	0
4920	recite (V)	to know;to speak	0	0	0	0
4921	reckon (V)	to count;to think	0	0	0	0
4922	recline (V)	to lie	0	0	0	0
4923	recognize (V)	to think	0	0	0	0
4924	recompense for toil (V)	to work	0	0	0	0
4925	reconcile (V)	to speak	0	0	0	0
4926	record	to write	0	0	0	0
4927	record (V)	to know;to write	0	0	0	0
4928	recorder	to write	0	0	0	0
4929	recover (V)	healthy;sick;to think	0	0	0	0
4930	recreate (V)	to love	0	0	0	0
4931	rectilinear	straight	0	0	0	0
4932	red	red;to shine;blood;dark;metal	0	0	0	172
4933	red-haired	red	0	0	0	0
4934	red-hot	to shine	0	0	0	0
4935	red-hot glowing condition	to burn	0	0	0	0
4936	reddish	red	0	0	0	0
4937	redeem (V)	debt	0	0	0	0
4938	reduce (V)	little;to break	0	0	0	0
4939	reduce to small parts (V)	to tear	0	0	0	0
4940	reduced	little	0	0	0	0
4941	reed	grass;stick	0	0	0	0
4942	reedpipe	noise;music;vessel	0	0	0	0
4943	reef	sand	0	0	0	0
4944	reek (V)	nose	0	0	0	0
4945	reel	to twist;circle	0	0	0	0
4946	reel (V)	to tire;to adhere;to twist	0	0	0	0
4947	reeling	to fall	0	0	0	0
4948	reference	to want	0	0	0	0
4949	refined	beautiful	0	0	0	0
4950	reflect 1 (V)	to think	0	0	0	0
4951	reflect 2 (V)	moon	0	0	0	0
4952	reflection	moon	0	0	0	0
4953	reflexive pronoun	pronoun	0	0	0	0
4954	refrain (V)	obstacle	0	0	0	0
4955	refuse	dust	0	0	0	0
4956	refuse (V)	to drive;obstacle;to forget	0	0	0	0
4957	regard (V)	to see;to want	0	0	0	0
4958	regard as undesirable (V)	grief	0	0	0	0
4959	region	field;place	0	0	0	0
4960	register (V)	to write	0	0	0	0
4961	regret (V)	grief;to fear;bad	0	0	0	0
4962	regulate (V)	host	0	0	0	0
4963	regulation	shape	0	0	0	0
4964	reindeer	deer	0	0	0	0
4965	reins 1	liver	0	0	0	0
4966	reins 2	rope	0	0	0	0
4967	reject (V)	to meet;to stay	0	0	0	0
4968	rejoice (V)	luck;light;to live;to think;to laugh	0	0	0	0
4969	relate 1 (V)	to speak;to measure;to move	0	0	0	0
4970	relate 2 (V)	to bind;to meet;strong;relative	0	0	0	0
4971	relation	relative	0	0	0	0
4972	relative	near;relative;grain	0	0	0	0
4973	relative-in-law	relative	0	0	0	0
4974	relax (V)	free;slow	0	0	0	0
4975	relaxed	free	0	0	0	0
4976	release (V)	free;to drive	0	0	0	0
4977	released from	free	0	0	0	0
4978	reliable	good	0	0	0	0
4979	relieve (V)	to help	0	0	0	0
4980	religious	sacrifice	0	0	0	0
4981	religious offering	sacrifice	0	0	0	0
4982	relinquish (V)	to give	0	0	0	0
4983	relish	bitter	0	0	0	0
4984	reluctant	to fear	0	0	0	0
4985	rely (V)	to help;to want;side	0	0	0	0
4986	rely on (V)	to know;to help	0	0	0	0
4987	rely upon (V)	to help	0	0	0	0
4988	remain (V)	little;obstacle;to be;to stay;old;to take	0	0	0	0
4989	remain over (V)	many	0	0	0	0
4990	remain sitting (V)	to sit	0	0	0	0
4991	remainder	to stay	0	0	0	0
4992	remaining behind	back	0	0	0	0
4993	remains	bone;to stay	0	0	0	0
4994	remedy (V)	straight	0	0	0	0
4995	remember (V)	to know;to love	0	0	0	0
4996	remiss	silly	0	0	0	0
4997	remonstrate (V)	to curse	0	0	0	0
4998	remove (V)	clean;free;to move;to pull;to throw	0	0	0	0
4999	remuneration	debt	0	0	0	0
5000	renew (V)	new	0	0	0	0
5001	rennet	belly	0	0	0	0
5002	rent (V)	debt	0	0	0	0
5003	rent 1	to break;to tear;to cut	0	0	0	0
5004	rent 2	to work	0	0	0	0
5005	repair (V)	to make	0	0	0	0
5006	repay (V)	debt	0	0	0	0
5007	repeat (V)	to change;to speak;layer;to follow;together	0	0	0	0
5008	repeatedly	to follow	0	0	0	0
5009	repel (V)	to meet	0	0	0	0
5010	repent (V)	grief	0	0	0	0
5011	reply (V)	to speak	0	0	0	0
5012	report	to speak	0	0	0	0
5013	report (V)	to speak;to cry;devil	0	0	0	0
5014	repose	light	0	0	0	0
5015	repose (V)	to praise;to make	0	0	0	0
5016	repress (V)	to drive;to press	0	0	0	0
5017	reprimand (V)	to curse	0	0	0	0
5018	reprove (V)	to curse	0	0	0	0
5019	reptile	worm	0	0	0	0
5020	repugnance	anger	0	0	0	0
5021	reputation	name;to guard	0	0	0	0
5022	request (V)	to speak	0	0	0	0
5023	require (V)	to want;to search;to be;able	0	0	0	0
5024	requite (V)	debt	0	0	0	0
5025	rescue (V)	free;to help	0	0	0	0
5026	research (V)	to think	0	0	0	0
5027	resemblance	similar	0	0	0	0
5028	resemble (V)	similar;shape	0	0	0	0
5029	resentment	anger	0	0	0	0
5030	reservoir	water	0	0	0	0
5031	reside (V)	to sit	0	0	0	0
5032	residence	house	0	0	0	0
5033	residue	liquid	0	0	0	0
5034	residuum	liquid	0	0	0	0
5035	resin	liquid;tree;to adhere	0	0	0	0
5036	resist	obstacle	0	0	0	0
5037	resolve (V)	to wait	0	0	0	0
5038	resound (V)	ear	0	0	0	0
5039	resourcefulness	quick	0	0	0	0
5040	respect	to love	0	0	0	0
5041	respect (V)	to love;to praise;to fear;sacrifice	0	0	0	0
5042	respectable	god	0	0	0	0
5043	respectful	grief;to fear;to guard;to love	0	0	0	0
5044	respire (V)	to live	0	0	0	0
5045	respite (V)	free	0	0	0	0
5046	respond (V)	to speak	0	0	0	0
5047	responsibility	to endure	0	0	0	0
5048	responsive	to think	0	0	0	0
5049	rest	good;to stay;light	0	0	0	0
5050	rest (V)	to be;luck;to praise;to blow;to put;light;to stay;to make	0	0	0	0
5051	rest on (V)	to be	0	0	0	0
5052	restless	to roll	0	0	0	0
5053	restrain (V)	obstacle	0	0	0	0
5054	result	to take	0	0	0	0
5055	resume (V)	new	0	0	0	0
5056	retaliate (V)	debt;to speak	0	0	0	0
5057	retinue	to follow	0	0	0	0
5058	retire (V)	end;free	0	0	0	0
5059	retreat (V)	back	0	0	0	0
5060	return (V)	to go;to roll;to take;to twist;end	0	0	0	0
5061	revenge	debt;to speak;anger;bad	0	0	0	0
5062	revenge (V)	war	0	0	0	0
5063	reverence	to love;to praise	0	0	0	0
5064	reverence (V)	to praise	0	0	0	0
5065	reverent	heavy;to praise	0	0	0	0
5066	revile (V)	to curse	0	0	0	0
5067	revive (V)	to live	0	0	0	0
5068	revolve (V)	to roll	0	0	0	0
5069	reward	to move	0	0	0	0
5070	reward (V)	to give	0	0	0	0
5071	rheumatism	sick;wind	0	0	0	0
5072	rhythm	devil	0	0	0	0
5073	rib	side;body;bone;breast	0	0	0	0
5074	rice	grain;to eat;to boil	0	0	0	0
5075	rice-gruel	to eat	0	0	0	0
5076	rice-water	beer	0	0	0	0
5077	rich	big;cattle;dense;many;to praise;god;host	0	0	0	0
5078	riches	cattle;many	0	0	0	0
5079	richly-growing	many	0	0	0	0
5080	riddle	to speak	0	0	0	0
5081	riddle (V)	to filter	0	0	0	0
5082	ride (V)	vehicle;saddle;to sit;to run;top	0	0	0	0
5083	ridge	mountain;edge;back	0	0	0	0
5084	ridge (of roof)	stick	0	0	0	0
5085	ridge-pole	stick	0	0	0	0
5086	ridicule	anger	0	0	0	0
5087	ridicule (V)	to laugh;to curse	0	0	0	0
5088	riffle	sign	0	0	0	0
5089	rift	river	0	0	0	0
5090	right	straight;right;to fear;true;front;good	0	0	0	196
5091	right-handed	straight	0	0	0	0
5092	righteous	true	0	0	0	0
5093	righteousness	true	0	0	0	0
5094	rigid	hard;sick	0	0	0	0
5095	rim	to bend;vehicle;circle	0	0	0	0
5096	rind	skin	0	0	0	0
5097	ring	circle;to bend;to adhere;rope	0	0	0	0
5098	ring (V)	to speak	0	0	0	0
5099	rinse (V)	to wash;wet	0	0	0	0
5100	rip (V)	to scrape;to rub	0	0	0	0
5101	ripe	ripe;to rot	0	0	0	0
5102	ripen (V)	ripe;sour;to rot	0	0	0	0
5103	ripple	sign	0	0	0	0
5104	rise (V)	big;top;high;side;to make;to swell;wide;to wake;to grow	0	0	0	0
5105	rise up against (V)	to swell	0	0	0	0
5106	rising aloft	high	0	0	0	0
5107	rising high	high	0	0	0	0
5108	rising sun	to shine	0	0	0	0
5109	rite	sacrifice	0	0	0	0
5110	ritual dance	devil	0	0	0	0
5111	rival	to curse	0	0	0	0
5112	river	river;valley;to flow;water;pool	0	0	0	152
5113	river-deer	deer	0	0	0	0
5114	riverbed	ravine;shore;shallow	0	0	0	0
5115	rivulet	water	0	0	0	0
5116	road	road;to go;sign;place;side;shore;to run;obstacle;middle	0	0	0	170
5117	road metal	earth;dirt;stone	0	0	0	0
5118	roadmetal	earth;dirt;stone	0	0	0	0
5119	roam (V)	to go	0	0	0	0
5120	roam about (V)	light	0	0	0	0
5121	roar (V)	noise	0	0	0	0
5122	roast (V)	fire;to burn;to roast;to boil	0	0	0	0
5123	rob	thief	0	0	0	0
5124	rob (V)	thief;to take;bad	0	0	0	0
5125	robber	thief;to deceive	0	0	0	0
5126	robbery	thief	0	0	0	0
5127	robbing	thief	0	0	0	0
5128	robe	clothes;to weave;rope	0	0	0	0
5129	robust	strong	0	0	0	0
5130	rock	stone;mountain;sand	0	0	0	0
5131	rock (V)	to shake	0	0	0	0
5132	rock-salt	salt	0	0	0	0
5133	rocky	high;ravine	0	0	0	0
5134	rod	stick;hair	0	0	0	0
5135	rodent	marten	0	0	0	0
5136	roe 1	deer	0	0	0	0
5137	roe 2	fat	0	0	0	0
5138	roebuck	deer	0	0	0	0
5139	rogue	to curse;to endure	0	0	0	0
5140	roll	to roll	0	0	0	0
5141	roll (V)	circle;to roll;to twist;to move	0	0	0	0
