CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_VALENCE_MEAN	ENGLISH_AROUSAL_MEAN	ENGLISH_DOMINANCE_MEAN	ENGLISH_VALENCE_MEAN_MALE	ENGLISH_VALENCE_MEAN_FEMALE	ENGLISH_AROUSAL_MEAN_MALE	ENGLISH_AROUSAL_MEAN_FEMALE	ENGLISH_DOMINANCE_MEAN_MALE	ENGLISH_DOMINANCE_MEAN_FEMALE	ENGLISH_VALENCE_MEAN_YOUNG	ENGLISH_VALENCE_MEAN_OLD	ENGLISH_AROUSAL_MEAN_YOUNG	ENGLISH_AROUSAL_MEAN_OLD	ENGLISH_DOMINANCE_MEAN_YOUNG	ENGLISH_DOMINANCE_MEAN_OLD	ENGLISH_VALENCE_MEAN_HIGH	ENGLISH_VALENCE_MEAN_LOW	ENGLISH_AROUSAL_MEAN_HIGH	ENGLISH_AROUSAL_MEAN_LOW	ENGLISH_DOMINANCE_MEAN_HIGH	ENGLISH_DOMINANCE_MEAN_LOW	LINE_IN_SOURCE
576	DANDRUFF	dandruff	3.05	4.41	3.57	3	3.1	4	4.64	3	4.09	3.57	2.75	3.7	5	3.77	3.25	2.22	3.8	4.71	3.88	3.75	3.46	3074
578	KISS	kiss	7.78	6.05	6.52	7.93	7.7	5.2	6.75	7.04	5.83	8.28	7.39	5.64	6.45	6.88	6	8.05	7.5	4.83	7.5	6.5	6.55	6835
579	BATTLE	battle	3.52	6.25	5.63	4.69	1.62	7.57	5.54	6	5.42	4	2.89	7.11	5.55	7.1	4	3.56	3.5	5.92	6.86	4.83	7	974
58	LIQUID	liquid	5.35	3.67	6.16	6	5	3.9	3.45	6.86	5.75	5.67	5	3.73	3.6	5.86	7	5.75	4.91	3.73	3.6	6.6	5.67	7139
580	FUR	fur	5.65	3.64	6.11	5.8	5.6	3.88	3.48	6.3	5.88	5.7	5.6	3.64	3.63	6.71	5.73	6	5.42	3.72	3.58	5.56	6.67	5023
581	COME BACK	return	5.95	3.29	5.71	6.17	5.87	2.71	3.57	5.44	6	5.93	6	3.44	3.17	6	5.38	6	5.93	3.13	3.67	5.75	5.67	10330
582	LEND	lend	4.95	3.22	5.5	5.6	4.71	3.8	3	5.15	5.91	5.6	4.22	3.86	2.82	5.25	6	5.83	4.54	2.67	3.5	3.78	6.53	7025
584	DIFFICULT	difficult	3.78	4.45	3.78	3.38	4.1	4.57	4.38	4.27	3	3.36	4.43	4	4.82	3.55	4.14	4.33	3.5	5.88	3.5	3.78	3.78	3450
585	BOOT	boots	5.89	3.52	5.08	4.5	6.27	3.25	3.59	4.67	5.31	6	5.82	3.3	3.73	4.86	5.36	5.78	6	4.45	2.5	4.86	5.17	1365
586	GARDEN	garden	7.25	3.71	6.13	7.45	7	4.94	2.96	5.38	6.79	7.55	6.89	4.88	3	5.95	6.27	7.1	7.4	3.58	3.83	5.46	6.9	5083
587	ANT	ant	3.9	3.27	5.3	4.1	3.73	2.29	3.73	5.35	5.2	3.55	4.3	2.8	3.41	5.5	5.08	4.25	3.69	3.83	2.6	4.85	5.71	454
588	BROKEN	broken	2.75	4.86	3.76	2.63	2.86	4.5	5	4.38	2.88	2.89	2.7	4.86	4.86	4.16	3.12	3.25	2.25	4.75	5	3.37	4.09	1512
59	ELECTRICITY	electricity	6.15	4.3	4.68	5.75	6.42	4.33	4.29	3.86	5.5	6.33	6	4.5	4.09	4.71	4.64	6.1	6.2	4.17	4.45	4.56	4.83	3991
590	NAKED	naked	6.21	5.58	5.6	7.12	5.6	4.91	5.91	6.5	5.18	6.31	6	5.58	5.78	6.29	4.73	5.68	6.65	5.72	5.48	5.57	5.61	8060
592	PISS	pee	4.5	3.32	5.91	4.6	4.29	4	2.93	5	6.31	4.43	4.55	2.78	3.69	5.73	6.08	5	4.18	3.27	3.36	5.1	6.54	8848
593	POTATO	potatoes	6.11	2.95	5.95	5.33	6.25	3.25	2.77	6.44	5.62	6.22	6	3.33	2.67	6.13	5.57	5.75	6.71	3.09	2.8	5.5	6.33	9302
594	PIECE	piece	5.23	3.57	5.11	3.67	5.87	3	3.86	5	5.5	4.71	6.29	3.78	3.42	5.1	5.12	5.12	5.29	3.33	4.17	5.25	5	9031
595	GROUNDNUT (PEANUT)	peanut	6.38	3.48	5.74	6.11	6.58	3.33	3.44	5	6.17	6.19	7	4	2.6	6.22	5.3	6.11	6.58	2.44	4.06	5.88	5.64	8826
596	POSTAGE STAMP	stamp	5.8	3.45	6.69	5.82	5.78	3.29	3.54	6.69	6.69	6.09	5.44	3.27	3.67	6.65	6.78	6	5.6	4.25	2.92	7.3	6.31	11728
597	PHYSICIAN	physician	5.24	3.96	5.23	5.18	5.3	3.82	4.08	5.73	4.86	5.9	4.64	4	3.92	5.29	5.12	4.88	5.46	4.5	3.67	5.44	5.12	9007
598	SHELL	shell	6.05	3.23	5.62	6	6.08	2.33	3.4	5.33	5.73	5.56	6.42	4.4	2.88	5.8	5.45	5.89	6.17	3.15	3.33	5.22	5.92	11029
6	EARTHQUAKE	earthquake	3.05	6.76	2.14	4.11	2.25	6	6.93	1.67	2.31	4.33	2.08	7	6.69	2.64	1.64	2.67	3.33	6.77	6.75	2.1	2.17	3913
60	OAT	oat	5.67	2.82	5.32	5.4	5.77	2.5	3	4.8	5.75	6	5.33	2	4	5.18	5.45	6	5.4	3.11	2.5	5.45	5.18	8325
600	STRANGE	odd	4.56	4.26	5.42	4.61	4.52	4.75	3.96	5.38	5.44	4.6	4.5	4.05	4.43	5.29	5.83	4.18	4.83	4.16	4.33	5.38	5.44	8379
602	HIDE (CONCEAL)	conceal	3.95	3.74	6.05	4.12	3.85	6.2	3.06	6.09	6	4.25	3.56	4.11	3.5	5.85	6.43	3.14	4.36	2.62	4.33	6.12	6	2478
603	COAT	coat	5.29	3.1	6.68	4.85	6	2.86	3.23	6.14	7	5.67	4.78	2.89	3.27	6.5	6.89	5.11	5.42	2.46	4.29	6.25	7.43	2263
604	GLASS	glass	5.48	3.14	5.42	5.79	5.22	3.67	2.93	5.4	5.44	5.38	5.54	2.71	3.36	4.5	6	5.35	5.63	3.67	2.44	5.91	4.75	5216
605	GRAIN	grain	5.83	1.6	5.12	6	5.77	1.73	1.44	4.56	6.11	5.86	5.82	1.33	1.82	5	5.6	6	5.67	1.78	1.45	6.17	4.79	5324
606	GRASS	grass	6.47	3.39	5.67	5.67	6.62	3.41	3.37	6.27	5.39	6.67	6.3	3.67	3.13	5.79	5.55	6.5	6.43	3.37	3.4	5.12	5.97	5355
607	GRASSHOPPER	grasshopper	6.05	4.43	5.82	6.38	5.85	4.75	4.09	6	5.56	6.25	6.25	5.15	3.5	6.17	5.4	5.82	6.3	5.83	3.94	6.08	5.5	5356
609	HAIL	hail	4.81	3.83	4.44	5.11	4.58	4.27	3.42	4.2	4.75	4.57	5	4.45	3.25	4.86	4.18	6	4.08	3.5	4.18	5.44	3.44	5529
610	PORT	harbor	5.86	3.14	5.38	5.7	6	2.57	3.4	5.24	5.67	5.64	6.1	2.4	3.35	5.14	5.67	6.62	5.38	3.33	2.9	5.25	5.5	5599
611	HARVEST	crop	5.88	3.19	5.09	6.29	5.6	3.62	2.92	5.27	4.91	5.83	5.91	3.44	3	4.77	5.56	6.14	5.7	3.46	2.75	5.25	5	2933
612	HEAT	heat	4.77	5.75	5.89	5.46	3.78	6.86	5.15	5.71	6	5.17	4.3	6.33	5.27	6.2	5.56	4.3	5.17	5.15	6.86	5.42	6.71	5699
613	HIGH TIDE	flood	2.76	5.31	3.16	3.22	2.42	5.38	5.21	3.35	3	4	2.08	5.17	5.41	3.52	2.76	2.38	3	6.2	4.2	3.05	3.26	4755
614	HILL	hill	5.41	3.15	6.95	5.77	4.89	2.57	3.46	6.71	7.08	5.92	4.8	3.33	3	7.1	6.78	4.7	6	2.77	3.86	6.42	7.86	5798
615	HORSE	horse	6.05	4.16	5.71	6.14	6	3.6	4.45	5.33	5.93	5.83	6.21	5	3.46	5.3	6.6	6.19	5.96	3.76	4.41	5.68	5.73	5924
616	HOSPITAL	hospital	3.52	5.07	3.93	3.36	3.61	5.05	5.09	4.38	3.45	3.94	3.21	4.05	6.09	4.12	3.79	3.56	3.5	4.4	5.62	3.8	4.12	5935
617	ICE	ice	6.06	3.3	4.89	5	6.9	2.57	3.69	4.91	4.86	5.45	7	2.78	3.73	5.36	4.14	6.33	5.92	4	2.83	4.22	5.56	6065
618	PRECIPICE	precipice	4.58	4.14	3.79	3.33	4.81	3.83	4.27	4.5	3.46	4.6	4.56	4.57	3.93	4.22	3.4	4.91	4.12	4.75	3.33	3.33	4.57	9352
619	ANIMAL	animal	7.06	4.3	5.72	6.25	7.7	4.43	4.23	5.64	5.86	6.55	7.86	5	3.73	5.91	5.43	7.83	6.67	4.88	3.92	5.33	6.11	427
620	INSECT	insect	4.43	4.67	4.79	5.07	4.11	4.44	4.81	4.65	4.88	4.39	4.47	5.05	4.35	4.81	4.75	4.33	4.5	4.35	4.88	4.95	4.67	6428
621	IRON	brand	5.05	2.82	4.57	4.17	5.46	1.82	3.82	4.64	4.53	4.91	5.25	2.09	3.55	4.39	4.9	5.83	4.69	2.5	3	5.17	4.12	1435
622	ISLAND	island	7.18	4.25	5.58	6.69	7.89	5.29	3.69	6.29	5.17	6.5	8	5.11	3.55	5.3	5.89	7.4	7	2.54	7.43	5.33	6	6627
623	LAGOON	lagoon	6.23	3.56	4.62	5.4	6.38	3.5	3.6	4.4	4.82	6	6.5	3	4.25	3.75	5.78	6	6.45	3.27	4	4.42	4.89	6898
624	LAKE	lake	7.13	2.64	5.36	7.05	7.24	2.95	2.35	5.2	5.47	7.17	7.06	2.8	2.5	4.43	5.72	6.95	7.32	2.5	2.7	5.94	4.33	6900
625	LAMP	lamp	5.74	2.71	6.04	5.42	5.77	2.44	2.96	5.69	6.57	5.73	5.61	3	2.5	5.9	6.23	5.85	5.63	2.89	2.57	5.96	6.12	6904
626	LAND	land	6.61	3.05	5.94	6.12	7	2.43	3.36	5.91	6	6.73	6.43	2.56	3.42	6.18	5.57	7.67	6.08	3.78	2.5	5.22	6.67	6908
628	LEAF	leaf	6.16	3.05	5.54	5.67	6.38	3	3.09	6	5.24	5.82	6.62	2.82	3.27	5.67	5.3	6.33	6.08	3.12	3	6.08	5.12	6984
629	LEATHER	leather	5.84	3.57	5.32	5.92	5.71	4.57	3.07	5.1	5.47	6	5.8	4.3	2.91	4.86	5.5	6.12	5.64	3.5	3.62	5.5	5	6996
630	LIGHT (RADIATION)	daylight	6.95	4.05	5.88	6.65	7.24	4.43	4	5.92	5.82	6.45	7.43	6.33	3.15	6.07	5.58	7.11	6.83	3.22	4.73	5.82	5.92	3104
631	LIVESTOCK	livestock	5.95	2.95	4.68	6.33	5.8	2.5	3.25	5.08	4.2	6.33	5.67	2.78	3.09	3.14	5.4	5.82	6.1	3.86	2.46	4.9	4.5	7165
632	LIZARD	lizard	5.43	5.5	5.86	5.5	5.4	5	5.83	6	5.7	4.5	5.8	5.4	5.6	5.57	6.43	5.21	5.86	5	5.71	6.22	5.58	7167
633	MARKET	marketplace	6.25	4.32	5.81	6	6.36	5.86	3.42	5.55	6.1	6.17	6.29	4.78	3.9	5.57	6.29	6.46	5.86	4	4.46	6.11	5.58	7462
634	MEAT	meat	6.62	4.3	5.58	6.31	7.12	4.71	4.08	6.57	5	6.5	6.78	4.22	4.36	5.9	5.22	6.22	6.92	4	4.86	5.33	6	7562
635	MILK	milk	6.74	2.33	6.31	6.78	6.7	2.5	2.27	6.47	6.2	7	6.5	1.86	2.57	6.26	6.4	7.29	6.42	2.58	2	6.67	6.04	7709
636	MILL	mill	5.39	2.21	4.76	6.2	5.08	2.4	2	4.69	4.89	5.57	5.27	1.75	2.55	4.55	5.6	5.89	4.89	2.78	1.7	5.17	4.63	7713
638	MOTORCYCLE	motorbike	5.95	5.68	5.58	5.82	6.11	6.86	5	5.69	5.46	5.91	6	5.2	6.22	5.47	5.78	5.6	6.3	5.71	5.67	5.2	5.81	7937
639	MOUNTAIN	mountain	6.65	4.12	6.18	7.24	6.27	3.75	4.27	6.27	6.09	6.05	7.17	4.42	4	5.38	7.33	7.29	6.23	3.48	4.85	5.75	6.43	7947
64	PIN	pin	5.29	3.73	5.76	4.78	5.67	4.17	3.53	5.83	5.73	5.11	5.42	3	3.94	5.6	5.91	4.67	5.75	3.69	3.78	5.44	6	9056
640	MUD	mud	5.06	3.19	4.27	5	5.07	3.38	3.08	4.56	4.08	5	5.11	3.33	3.08	4.4	4	4.75	5.67	2.64	3.8	4.6	4	7973
641	MUSHROOM	fungus	2.79	4.67	3.61	3.12	2.58	4.83	4.6	3.12	3.96	2.5	3.14	4.14	4.93	3.64	3.58	3.17	2.5	3.92	5.67	3.87	3.38	5018
642	MUSIC	music	7.67	5.57	6.5	7.87	7.56	4.91	6.17	6.67	6.4	7.68	7.67	6.91	4.33	6.3	6.93	8.19	7.33	4.58	6.64	6.55	6.46	8017
644	OAK	oak	6.47	2.64	5.91	6.56	6.4	3.88	1.93	6	5.82	6.14	6.67	3.9	1.58	5.69	6.22	6.33	6.6	2.86	2.25	5.62	6.07	8322
645	OCEAN	ocean	7.39	3.5	5.88	6.81	7.78	3.45	3.53	5.47	6.29	7.02	7.91	3.44	3.54	6.14	5.55	7.38	7.4	3.18	3.91	5.38	6.36	8375
647	PAINT (PIGMENTS)	lacquer	4.95	3.3	5	4.91	5	3.09	3.5	5.09	4.93	4.8	5.09	2.91	3.67	4.94	5.12	4.88	5	3.88	3	5.56	4.71	6884
648	PAPER	paper	5.42	3.52	5.64	5.13	5.6	4.26	3.03	6	5.27	5.74	5.14	4.42	2.62	5.92	5.24	5.5	5.38	3.33	3.61	5.03	6.23	8690
649	PASTURE	pasture	6.15	3.14	5.75	5.75	6.25	4.5	2.82	6.56	5.27	6.12	6.17	2.9	3.36	5.54	6	6.44	5.91	3.64	2.6	4.14	6.41	8773
65	AMBUSH	ambush	3.17	5.58	3.96	2.2	3.54	6.09	4.88	4.69	2.67	3.86	2.73	4.44	6.6	3.9	4.2	3.11	3.22	5	6	3.17	4.21	362
650	PETROLEUM	petroleum	3.95	3.81	5.35	3.67	4	4.75	3.23	5.89	5	3.56	4.3	4.22	3.5	5.93	4.25	4	3.86	3.91	3.7	5.4	5.31	8967
651	SEAL	seal	5	2.5	5.63	4.88	5.08	3.33	2.22	6.18	4.88	5.08	4.89	2.4	2.57	6	4.83	4.57	5.21	1.25	3.12	5	6	10825
652	PLAIN	plain	5.08	2.68	5.56	4.84	5.23	2.81	2.6	5.39	5.67	5.06	5.09	2.65	2.7	5.98	4.9	5.5	4.76	2.46	2.97	5	6.06	9107
653	PLANT (VEGETATION)	vegetation	6.19	3.8	5.67	5.83	6.33	5	3	5.55	5.8	5.5	6.47	4.6	3	5.36	6.29	6.29	6	2.83	4.21	6.11	5.33	13348
654	PLASTIC	plastic	4.48	3.36	5.24	5	4.15	3.38	3.33	5.69	4.5	4.88	4.25	4	2.55	6.08	4.11	4.64	4.3	4	3.06	5.42	5	9124
655	POISON	poison	2.16	6.01	3.38	2.56	1.81	6.47	5.77	3.41	3.35	2.12	2.23	6.11	5.93	3.9	2.83	2.03	2.25	6.08	5.94	3.12	3.66	9200
656	POLICE	police	4.59	5.95	3.44	4.33	4.6	6.86	5.5	3.78	3.12	4.14	5.29	5.11	6.58	3.9	2.88	4.38	4.71	5.8	6.33	3.25	3.6	9207
657	PRICE	price	4.94	3.4	4.61	4.25	5.5	3	3.62	4.27	5.14	4.45	5.71	2.78	3.91	4.91	4.14	6.17	4.33	4.38	2.75	4.33	4.89	9433
658	RAIN (PRECIPITATION)	rain	6.58	3.29	4.25	6.38	6.68	3.71	3	4.2	4.3	6.36	6.88	3.14	3.31	3.5	4.75	6.67	6.54	3.9	2.73	5	3.33	9830
66	KNEEL	kneel	4	3.18	4.88	4.17	3.92	3.75	2.5	4.38	5.12	4.5	3.44	3.67	2.85	4.24	6.67	4	4	3.23	3.11	4.5	5.06	6848
660	REEF	reef	5.63	3.67	5.29	5.09	6.38	4.25	3.5	4.88	5.67	5.38	5.82	4.29	3.27	5.5	5.18	6	5.46	4.29	3.27	5.8	4.57	10023
661	RELIGION	religion	5.42	5	4.42	5.11	5.7	5.29	4.87	3.6	5.33	5	5.8	6.4	3.83	3.25	5.7	4.43	6	7.67	4.6	5.18	3.38	10126
662	BATTERY	battery	4.26	3.95	4.35	4.33	4.27	4.2	3.7	4.6	4.1	3.5	4.67	4.29	3.77	3.38	5	3.86	4.5	4.2	3.7	4.82	3.78	973
663	BAY	bay	7.23	3.26	4.86	6.8	7.38	3.88	2.82	4.6	5.09	7	7.5	3.7	2.78	4.25	5.67	7	7.45	3.18	3.38	4.92	4.78	982
664	RESIN	pitch	5.52	3.42	5.75	6.5	4.92	5.17	2.83	5.73	5.78	5.67	5.33	4.3	2.79	5.92	5.43	5.86	5.36	2.62	3.81	6	5.58	9087
665	BEE	bees	5.14	5.53	4.2	5.79	4.61	5.55	5.52	4.35	4.08	5.26	5	5.68	5.42	4.17	4.24	5.39	4.96	6.19	5.15	4.05	4.35	1029
666	RIVER	river	6.72	4.22	4.89	7.2	6.44	4.45	4.21	4.54	5.08	6.58	6.86	4.27	4.28	5.56	4.3	7.19	6.42	3.72	4.56	4.9	4.88	10432
667	ROAD	road	5.59	3.81	6	5.67	5.53	2.57	4.43	5.56	6.5	5.5	5.71	4.11	3.58	5.78	6.25	6.62	5	3.73	4	6	6	10438
668	ROCK	rock	5.72	3.14	5.26	5.55	5.94	3.52	2.91	5.44	5.14	5.48	6.06	3.38	2.95	5.47	4.88	5.9	5.53	3.28	3.03	4.7	5.69	10457
670	ROOT	root	5.33	3.62	6.05	5.22	5.42	3.67	3.43	5.5	6.27	4.78	5.75	4	3.5	6.2	5.91	5.22	5.42	3.92	3.12	5.78	6.25	10484
671	SAND	sand	6.16	3.43	4.82	5	6.69	4	2.91	4.64	4.94	6.27	6	3.3	3.55	5.17	4.2	7	5.77	2.86	3.71	4.5	5.06	10634
673	SCHOOL	school	5.41	4.57	5.88	5.5	5.47	4	4.86	5.33	6.5	5.07	6.29	4.11	4.92	5.56	6.25	6.5	4.79	4.47	4.83	6.5	5.33	10739
674	MOUTH	mouth	5.59	4.14	6	4.5	6.07	3.29	4.57	6.22	5.75	5.64	5.57	4.56	3.83	6.44	5.5	6.12	5.29	4	4.5	5	6.89	7958
675	FAECES (EXCREMENT)	shit	3.91	5.67	4.59	3.83	4.13	6.14	5.43	5.22	3.88	4.93	2.29	5.56	5.75	4.89	4.25	3.5	4.14	5.53	6	4.75	4.44	11059
677	AXE	hatchet	4.43	5.14	4.48	4.75	4	6	4.71	4.4	4.53	5.25	4.24	4.8	5.45	4.29	4.56	4.67	4.25	5.88	4.69	4.88	3.78	5634
678	BEARD	beard	5.09	3.18	5.42	5.88	4.64	3.8	2.67	4.71	5.83	4.91	5.27	2.45	3.91	5.07	6.4	5.42	4.7	3.42	2.9	5.6	5.22	1000
679	BRIGHT	bright	6.84	5	6.38	6	7	4.5	5.21	6.28	6.6	6.2	7.56	6.83	4.21	6.06	6.9	7	6.62	5.08	4.88	6.29	6.48	1490
68	TATTOO	tattoo	4.45	5	6.63	3.44	5.27	3	5.56	6	6.92	4.36	4.67	5	4.89	6.78	6.5	4.5	4.4	5	5	6.46	7	12332
680	BREAK (DESTROY OR GET DESTROYED)	break	5.1	4.71	4.5	5	5.36	3.29	5.43	4.78	4.12	5.15	5.43	4.56	4.83	5.4	3.38	5.62	4.77	4.73	4.67	3.62	5.2	1452
681	DESTROY	demolish	2.67	4.5	4.45	3.12	2.38	4.46	4.55	5.46	3	3	2.58	4.64	4.3	5.33	3.4	2.82	2.5	4.29	4.59	4.75	4.1	3267
682	SIDE	side	5.32	3.14	5.82	4.33	5.73	2.14	3.64	5.89	5.75	5.36	5.29	3.44	2.92	6	5.62	5.75	5.07	3.4	2.5	5.75	5.89	11143
683	PERSON	human	6.45	3.62	5.71	6	6.6	3.43	3.71	5.89	5.5	6.5	6.29	3.89	3.42	6.11	5.25	6.12	6.64	3.8	3.17	6	5.44	5982
685	DECIDE	decide	6.28	3.1	6.28	5.5	6.9	3	3.15	5.82	7	5.73	7.14	1.78	4.18	6.36	6.14	7	5.92	4.38	2.25	5.56	7	3150
686	EASY	simple	7.17	2.71	6.5	6.75	7.5	3	2.57	6.55	6.43	7	7.43	2	3.25	6.73	6.14	7.5	7	2.89	2.58	6.44	6.56	11186
688	LUNG	lung	4.84	2.64	4.74	5	5.14	3	2.43	3.14	5.44	4.5	5.09	2.11	3	4.45	5	5.14	4.67	2.82	2.45	5.2	4.38	7287
69	SOBER	sober	5.95	4.32	6.86	6	5.92	4.58	4	6.83	6.89	6.12	6	5.23	3	6	7.8	6.64	5.2	5	4	7.17	6.44	11431
690	BOTTOM	bottom	3.61	3.19	3.44	4.12	3.2	3.14	3.21	3.18	3.86	4	3	2.89	3.42	3.45	3.43	3.17	3.83	3.22	3.17	3.67	3.22	1388
691	SEASON	season	6.71	3.2	6.16	6.31	7.38	3.43	3.08	6.57	5.92	6.42	7.11	3.33	3.09	6.5	5.78	6.78	6.67	2.62	4.29	5.75	6.86	10834
692	BRING	bring	5.68	4.29	5.72	6.33	5.47	4.43	4.21	6	5.62	5.57	6	3.67	4.75	5.4	6.12	5.75	5.64	4.2	4.5	5.75	5.7	1497
694	GET	obtain	5.11	3.67	6.7	5.64	4.86	4.57	3.21	6.57	6.75	4.75	5.36	3.78	3.58	6.82	6.58	5.57	4.83	4.4	3	6.5	6.85	8363
695	GO	go	6.32	4.86	5.33	6	6.4	5	4.79	5.22	5.5	6.14	6.57	4.67	5	5.6	5	6.38	6.29	5	4.5	5.12	5.5	5249
696	STIR	stir	5.35	3.05	6.71	5.38	5.29	3.09	3.22	6	7	5.44	5.27	2.91	3.2	6.23	7.5	5.56	5.18	3.75	2.62	5.67	7.5	11848
698	WISE	wise	7.42	4.46	6.86	7.4	7.44	4.75	4.26	6.87	6.86	7.84	7.05	4.47	4.45	6.29	7.41	7.31	7.5	5	4	7.29	6.58	13762
699	SAD	unhappy	1.84	5.1	3.71	1	2	4.13	5.63	4.3	3.18	1.57	2	4	5.7	3.09	4.4	1.6	2.11	5.6	4.64	2.9	4.45	13097
7	GATHER	gather	5.72	3.7	6.16	5.67	5.73	4.33	3.38	6	6.24	5.57	5.82	4.17	3.46	6.64	5.55	5.82	5.57	3.5	3.9	5.86	6.28	5104
700	CARRY	carry	5.67	3.47	4.94	4.38	6.7	4.14	3.08	4.64	5.43	5.18	6.43	2.78	4.1	5.36	4.29	7	5	4.57	2.83	4.67	5.22	1806
701	SLOW	slow	4	2.89	5.39	4.06	3.96	2.91	2.88	5.41	5.38	3.79	4.17	3.46	2.11	5.54	5.13	4.19	3.82	2.53	3.14	5.61	5.22	11328
702	CATCH	catch	5.64	4	5.47	5.5	5.73	4.43	3.79	4.89	6.12	5.36	6.29	3.33	4.5	5.11	5.88	6	5.43	3.93	4.17	5.88	5.11	1843
704	CLEAN	clean	7.09	3.57	6.11	7.5	6.93	2.71	4	5.67	6.75	7	7.29	3.78	3.42	6.4	5.75	6.62	7.36	3.6	3.5	5.25	6.8	2174
705	GO UP (ASCEND)	mount	5.38	4.09	5.63	5.3	5.45	4.71	3.8	5.53	5.8	5.27	5.5	2.4	4.59	5.57	5.69	5.88	5.08	4.5	3.6	5.54	5.71	7946
706	DARK	dark	5.08	4.09	4.61	4.81	5.25	4.58	3.5	4.57	4.55	5.05	5.1	4.89	3.54	3.67	6.12	5	5.12	4.69	3.22	3.44	4.91	3084
707	REMEMBER	remember	6.5	3.14	6.31	6.83	6.47	2.57	3.43	6	6.62	6.57	6.57	3.44	2.92	6	6.71	6.88	6.29	3.13	3.17	6	6.56	10147
708	SHINE	shine	7.27	5.19	5.96	7.11	7.38	4.7	5.5	5.78	6.07	7.38	7.21	5.77	4.62	5.25	6.67	7.3	7.25	5.18	5.2	6.27	5.69	11046
709	TEACH	teach	7.06	3.47	5.78	6.38	7.6	3.71	3.33	5.91	5.57	6.64	7.71	3.56	3.4	6.27	5	7.5	6.83	4.57	2.83	5.33	6.22	12344
710	WHEEL	wheel	5.9	4	6.16	6.46	5	4.86	3.54	6.57	5.92	6.33	5.33	4	4	6.4	5.89	6.22	5.67	3.77	4.43	6.08	6.29	13662
711	TALL	tall	6.71	3.85	6.47	6.69	6.75	4.57	3.46	7.14	6.08	7	6.33	4.56	3.27	6.6	6.33	6.67	6.75	3.38	4.71	6.58	6.29	12288
712	RICH	wealthy	6.37	5.3	6.11	6	6.44	4.64	5.92	6.2	6.03	6.22	6.5	5.45	5.17	6.31	5.87	6.58	6	4.83	5.82	6.12	6.09	13608
713	STEAL	stealing	2.75	4.57	5.5	2.67	2.82	3.8	4.6	5.5	5.5	2.57	3.17	3.73	5.22	5.25	5.7	2.4	3.1	5.8	3.45	5.54	5.4	11790
714	SEED	seed	6.38	3.68	5.19	6.62	6.23	3.8	3.64	4.55	5.48	6.77	5.75	3.55	3.88	5.2	5.19	6.8	6	2.38	4.64	5.71	4.86	10872
715	SHOUT	yell	3.58	4.94	4.29	4.27	2.62	5.25	4.86	4.5	4.11	4.25	3.09	5.29	4.73	4.83	4	3.33	3.69	6.29	4.09	4	4.71	13875
716	GROAN	groan	3.9	4.17	5.5	3.4	4.07	5.6	3.62	4.69	6.45	4.7	3.1	6	3	5.44	5.62	5	3.43	3.5	4.5	5	5.8	5416
717	SWEET	sweetness	7.37	4.37	5.92	7.73	6.88	4.86	4.08	5.23	6.62	7.09	7.75	4.5	4.22	5.71	6.33	7.7	7	4.43	4.33	6	5.88	12186
718	PAY	pay	6.23	4.24	6.33	5.33	6.53	3.29	4.71	5.86	6.75	6.43	5.71	4.44	4.08	6.25	6.43	5.75	6.5	4.2	4.33	5.14	7.38	8807
719	FIND	find	6.45	3.52	6.24	7.33	6.13	2.43	4.07	6.22	6.25	6.43	6.57	3.22	3.75	5.89	6.62	6.75	6.29	3.67	3.17	6.12	6.33	4634
72	CLAW	claw	4.65	3.65	3.8	5	4.56	4.5	3.44	4.22	3.56	4.88	4.5	3.9	3.4	3.64	4	4.22	5	4.3	3	3	4.11	2172
720	GOOD LUCK	luck	6.73	4.57	6.06	5.83	7.07	4.57	4.57	6.22	5.88	6.57	7	4	5	7.5	4.25	6.88	6.64	4.6	4.5	4.75	7.1	7265
721	LOW	low	4.39	2.21	3.11	3.5	5.1	2.29	2.17	3.27	2.86	3.73	5.43	2.11	2.3	2.91	3.43	5.33	3.92	1.57	2.58	3	3.22	7254
722	ATTACK	attack	2	7.05	3.39	2.75	1.4	6.29	7.43	3.45	3.29	2.36	1.43	7.33	6.83	2	5.57	1.33	2.33	7.78	6.5	2.56	4.22	710
723	PLACE (POSITION)	place	5.86	3.52	6.53	5.67	5.93	2.14	4.21	7	6	6	5.57	3.78	3.33	6.67	6.38	6.12	5.71	3.67	3.17	6.5	6.56	9100
724	READ	read	6.73	3.7	6.11	5.5	7.13	3.57	3.77	6.22	5.88	6.21	7.57	4.11	3.36	5.7	6.62	6.88	6.64	3.71	3.67	5.5	6.6	9901
728	FIRST	first	7.33	4.9	6.38	7.58	6.83	6.4	4.4	6.69	6	7.33	7.33	6.86	3.85	5.27	7.31	7.11	7.56	4.8	5	6.2	6.67	4662
729	DAWN	daybreak	7.16	3.95	5.3	6.67	7.25	5.25	3.15	4.89	5.57	7.56	6.8	4.22	3.75	5.07	5.75	7.17	7.14	3	5	4.6	5.85	3101
73	BEAK	beak	4.9	2.81	4.28	3.5	5.25	2.5	2.88	5.56	3.56	5.12	4.75	2.6	3	4.5	4	4.89	4.91	3.55	2	4	4.39	992
