CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	CONCRETENESS_MEAN	CONCRETENESS_SD	DUNNO	FREQUENCY_SUBTITLE	POS	LINE_IN_SOURCE
3107	WHISTLE (INSTRUMENT)	whistle	4.42	0.9	4	788	Noun	12462
3407	FILE (TOOL)	file	4.41	0.8	0	2246	Noun	12487
2981	ITEM	item	4.41	0.87	0	628	Noun	12496
1907	MOLE	mole	4.41	1.05	0	411	Noun	12506
2252	PATH	path	4.41	1.12	0	1252	Noun	12513
610	PORT	port	4.41	1.18	0	741	Noun	12517
571	STING	sting	4.41	1.01	0	358	Noun	12526
3635	ADULT	adult	4.4	0.87	0	729	Noun	12531
3179	CORAL ROCK	coral	4.4	1.13	1	121	Noun	12539
3423	DRILL	drill	4.4	1.08	0	701	Noun	12540
2	DUST	dust	4.4	0.87	0	1216	Noun	12541
899	PRESIDENT	president	4.4	0.97	0	7174	Noun	12552
2038	DRAGON	dragon	4.39	1.03	0	984	Noun	12573
3313	JACKAL	jackal	4.39	1.13	1	81	Noun	12581
1104	NURSE	nurse	4.39	0.96	0	2294	Noun	12588
2783	SCALES (MEASURE INSTRUMENT)	scale	4.39	0.83	0	485	Noun	12594
518	SPARK	sparks	4.39	0.96	0	256	Noun	12596
1043	BRAID	braid	4.38	1.21	0	48	Noun	12609
1977	DEW	dew	4.38	0.8	1	109	Noun	12613
758	HERON	heron	4.38	1.13	4	14	Noun	12624
3614	PANT	pant	4.38	0.9	0	49	Noun	12639
812	SLAVE	slave	4.38	0.9	0	940	Noun	12651
3717	BADGER	badger	4.37	1.21	0	89	Noun	12664
318	FOOTPRINT	track	4.31	1.2	0	2843	Noun	13002
1619	GRANDDAUGHTER	granddaughter	4.37	1.1	0	330	Noun	12681
1740	PINE	pine tree	4.96	0.2	0	0	#N/A	28893
345	SAP	sap	4.37	0.93	0	178	Noun	12707
1640	SIBLING	sibling	4.37	0.89	0	49	Noun	12708
1160	THIEF	thief	4.37	0.96	0	1238	Noun	12712
1065	SPIDER WEB	web	4.37	0.93	0	470	Noun	12717
804	WOMB	womb	4.37	0.85	0	177	Noun	12720
870	BREATH	breath	4.36	0.95	0	2291	Noun	12727
879	COUGH	cough	4.36	1.19	0	448	Noun	12732
1045	POET	poet	4.36	1.06	0	470	Noun	12759
965	WORLD	world	4.36	0.87	0	23216	Noun	12778
1751	BIRTHMARK	birthmark	4.35	0.8	0	85	Noun	12783
1105	CAMP	camp	4.35	1.06	0	2612	Noun	12786
1508	KING	emperor	4.35	0.88	0	690	Noun	12794
818	WILLOW	willow tree	4.94	0.25	0	0	#N/A	28927
2342	LANDSCAPE	landscape	4.34	1.11	0	127	Noun	12827
670	ROOT	root	4.34	1.11	0	534	Noun	12835
2836	STARLIGHT	starlight	4.34	0.77	1	81	Noun	12840
1150	THUNDER	thundering	3.29	1.32	0	47	Verb	25141
131	FESTIVAL	party	3.89	1.34	0	11890	Noun	14887
2471	LADY	lady	4.33	1.03	0	11071	Noun	12876
2273	LEECH	leech	4.33	1.04	1	89	Noun	12878
850	SQUARE	square	4.33	0.84	0	1620	Noun	12897
1756	WIDOW	widow	4.33	0.73	0	617	Noun	12905
99	HUNCHBACK	hunchback	4.32	0.94	0	50	Noun	12924
3163	SQUAT	squat	4.32	0.85	0	160	Noun	12943
1068	COURT	court	4.31	1.19	0	5137	Noun	12967
1225	DAY (NOT NIGHT)	daytime	4.31	1.11	0	193	Noun	12968
162	HICCOUGH	hiccup	4.31	1.09	0	27	Noun	12972
768	LUNCH	lunch	4.31	0.89	0	5310	Noun	12980
166	MAINLAND	mainland	4.31	1.04	1	154	Noun	12981
1082	MERCHANT	merchant	4.31	1	0	146	Noun	12982
642	MUSIC	music	4.31	1.09	1	7734	Noun	12983
3376	ROBBER	robber	4.31	1.07	0	239	Noun	12994
746	SHOP	shop	4.31	1.17	0	2731	Noun	12996
2638	FISHING	fishing	4.3	1.01	8	1204	Noun	13028
2624	FRAME	frame	4.3	1.23	0	719	Noun	13029
1618	GRANDSON	grandson	4.3	1.2	0	407	Noun	13032
3679	GROWL	growl	4.3	1.1	0	50	Noun	13035
2965	PAW	paw	4.3	1.3	0	159	Noun	13051
1075	TRAP (PITFALL)	trap	4.3	0.93	0	1216	Noun	13073
2294	WRINKLE	wrinkle	4.3	0.95	0	96	Noun	13075
2546	BORDER	border	4.29	1.12	0	876	Noun	13084
20	SCYTHE	scythe	4.29	1.43	1	16	Noun	13107
2952	SLAB	slab	4.29	0.9	0	94	Noun	13109
647	PAINT (PIGMENTS)	lacquer	4.28	1.28	0	22	Noun	13143
2253	DRIP (EMIT LIQUID)	leak	4.28	1.14	0	517	Noun	13147
1642	NIECE	niece	4.28	1.03	0	486	Noun	13154
1610	PROSTITUTE	whore	4.15	1.06	0	1076	Noun	13770
296	CROUCH	crouch	4.27	0.91	0	38	Noun	13188
655	POISON	poison	4.27	1.01	0	1252	Noun	13207
301	CHIEFTAIN	tribal chief	4.32	0.9	1	0	#N/A	30591
212	FIELD	field	4.26	1.02	0	3580	Noun	13238
1617	GRANDCHILD	grandchild	4.26	1.23	0	78	Noun	13241
3096	RACKET	racket	4.26	1.1	0	379	Noun	13261
547	SURFACE	surface	4.26	1.13	0	930	Noun	13263
690	BOTTOM	bottom	4.25	1.11	0	2546	Noun	13276
144	MACHINE	machine	4.25	1.14	0	3583	Noun	13289
2967	PIKE (FISH)	pike	4.25	1.21	1	234	Noun	13294
1054	SMALLPOX	smallpox	4.25	1.08	1	75	Noun	13298
2297	DUSK	dusk	4.24	0.83	0	61	Noun	13324
863	EDGE	cutting edge	2.44	1.48	0	0	#N/A	34876
1327	UNCLE	uncle	4.24	1.09	0	6327	Noun	13355
1109	WOUND	wound	4.24	0.78	0	1353	Noun	13358
2814	CUTTLEFISH	cuttlefish	4.23	1.48	3	10	Noun	13367
194	FAMILY	family	4.23	0.86	0	18067	Noun	13374
3659	POLISH (SOMETHING)	polish	4.23	1.21	0	493	Noun	13386
236	STEPMOTHER	stepmother	4.23	1.38	0	216	Noun	13396
1655	BLINK	wink	4.23	1.03	0	180	Noun	13399
2943	BUNDLE	bundle	4.22	0.97	0	199	Noun	13405
2958	LAUGHTER	laughter	4.22	1.34	0	704	Noun	13423
941	MEAD	mead	4.22	1.37	1	53	Noun	13426
486	MINISTER	minister	4.22	1.12	2	941	Noun	13427
3135	VACUUM (SOMETHING)	vacuum	4.22	1.19	0	294	Noun	13439
1525	COAST	coast	4.21	1.1	0	1361	Noun	13450
1016	DRIZZLE	drizzle	4.21	0.83	1	22	Noun	13461
111	DRUMMING	drumming	4.21	1.05	0	57	Noun	13463
1745	HIP	hip	4.21	1.2	0	786	Noun	13478
630	LIGHT (RADIATION)	light	4.21	1.15	0	8425	Noun	13483
2137	MAGICIAN	magician	4.21	1.2	0	390	Noun	13486
1614	SUMMIT	summit	4.21	1.2	1	170	Noun	13507
1370	MONTH	month	4.2	0.96	0	4854	Noun	13535
2205	PEAK	peak	4.2	1.03	0	303	Noun	13538
901	ADOBE	adobe	4.19	1.17	2	24	Noun	13551
1100	COOK (SOMETHING)	cooking	4.19	0.92	0	1307	Noun	13561
3267	PULSE	pulse	4.19	0.88	0	1200	Noun	13590
365	SPLASH	splash	4.19	1	0	215	Noun	13599
2423	CHANNEL	channel	4.18	1.16	1	1245	Noun	13613
1159	FART	fart	4.18	1.28	0	328	Noun	13618
3119	MASSAGE (SOMEBODY)	massage	4.18	0.94	0	565	Noun	13623
3716	OVARY	ovary	4.18	1.39	1	26	Noun	13627
1983	SNORE	snort	4.18	0.9	0	59	Noun	13634
1272	AUNT	aunt	4.17	1.18	0	2815	Noun	13642
1300	COUNTRY	country	4.17	1.18	0	8254	Noun	13656
2285	ECLIPSE	eclipse	4.17	1.09	0	144	Noun	13658
2286	ESTUARY	estuary	4.17	1.19	4	5	Noun	13661
3131	SUNBATHE	sunbathe	3.72	1.43	0	10	Verb	24258
205	TROUGH	trough	4.17	1.34	0	72	Noun	13697
3608	WARRIOR	warrior	4.17	1.31	0	516	Noun	13699
824	WITCH	witch	4.17	1.29	0	1410	Noun	13703
1334	GUTS	gut	4.15	0.99	0	497	Noun	13741
366	LIMP	limp	4.15	1.01	0	187	Noun	13746
928	EMBRACE	embrace	3.38	1.63	0	386	Verb	24907
1133	MATCH	match	4.14	1.18	0	2521	Noun	13808
1598	NORTH	north	4.14	1.27	0	3258	Noun	13810
594	PIECE	piece	4.14	1.24	1	6349	Noun	13811
1620	SON	son	4.14	1.27	0	20949	Noun	13821
1549	TRIBE	tribe	4.14	0.88	0	325	Noun	13829
2059	FOLK SONG	folk song	3.97	1.22	0	0	#N/A	31072
1363	VOICE	voice	4.13	1.01	0	4394	Noun	13847
1199	WIFE	wife	4.13	1.11	0	17795	Noun	13848
27	AIR	air	4.11	1.22	0	7090	Noun	13901
2983	COMPANIONSHIP	company	4.11	1.15	0	7507	Noun	13906
1138	FAIRY	fairy	4.11	1.2	0	851	Noun	13911
2885	HERD (SOMETHING)	herd	4.11	1.2	0	360	Noun	13916
263	HERDSMAN	herdsman	4.11	1.23	1	1	Noun	13917
1200	HUSBAND	husband	4.11	1.22	1	9935	Noun	13919
3263	LAP	lap	4.11	1.31	0	687	Noun	13925
1072	PRISONER	prisoner	4.11	1.05	0	1180	Noun	13940
3624	LEPROSY	leprosy	4.1	1.12	0	37	Noun	13977
2966	PERCH (FISH)	perch	4.1	0.9	0	50	Noun	13987
2562	SEX (GENDER)	sex	4.1	0.94	0	7761	Noun	13991
2993	STROKE (OF PEN)	stroke	4.1	0.94	0	667	Noun	13994
891	TIDE	tide	4.1	1.05	0	375	Noun	13999
716	GROAN	groan	4.09	1.17	0	47	Noun	14007
914	SCULPTOR	sculptor	4.09	1.24	1	46	Noun	14010
1613	COLOR	color	4.08	1.38	0	2011	Noun	14024
608	GULF	gulf	4.08	1.22	0	241	Noun	14028
664	RESIN	resin	4.08	1.32	3	30	Noun	14048
394	SHAMAN (FOLK HEALER)	shaman	4.08	0.95	3	128	Noun	14052
3067	CLEAVER	chopper	4.07	1.03	0	596	Noun	14084
1633	FLAT	flat	4.07	1.14	0	1337	Noun	14100
2537	LENGTH	length	4.07	1.17	0	358	Noun	14119
3676	SHREW	shrew	4.07	1.27	2	42	Noun	14144
1058	STEPDAUGHTER	stepdaughter	4.07	1.22	0	30	Noun	14149
2190	TASTE	savor	2.48	1.29	0	48	Verb	26959
3740	WHIRLWIND	whirlwind	4.07	1.33	0	49	Noun	14167
1144	WITNESS	witness	4.07	1.03	0	2621	Noun	14168
1940	GUARD	guard	4.04	1.29	0	2968	Noun	14221
917	ORNAMENT	ornament	4.04	1.34	0	58	Noun	14239
1149	ORPHAN	orphan	4.04	1.16	0	293	Noun	14240
1661	STRAIT	strait	4.04	1.34	1	9	Noun	14266
305	GRANDPARENTS	grandparent	4.03	1.25	0	13	Noun	14297
2804	AMULET	amulet	4	1.39	1	118	Noun	14327
579	BATTLE	battle	4	0.9	0	2155	Noun	14339
3541	HARVEST OR HARVEST SEASON	harvest	4	1.31	0	195	Noun	14389
2947	DAMAGE (INJURY)	injury	4	1.22	0	520	Noun	14397
766	MENSTRUATION	menstruation	4	1.28	0	14	Noun	14409
705	GO UP (ASCEND)	mount	4	1.12	0	597	Noun	14412
3681	PARTRIDGE	partridge	4	1.55	2	173	Noun	14423
378	PINCH	pinch	4	1.2	0	312	Noun	14427
1263	SISTER	sister	4	1.36	0	9207	Noun	14452
237	STEPFATHER	stepfather	4	1.46	0	151	Noun	14459
6	EARTHQUAKE	earthquake	3.97	1.3	0	325	Noun	14488
2961	MESSAGE	message	3.97	1.25	0	4667	Noun	14496
298	SHRIEK	shriek	3.97	1.33	0	32	Noun	14504
2974	SWARM (OF BIRDS)	swarm	3.97	1.13	0	68	Noun	14509
1132	BEAM	beam	3.96	1.32	0	445	Noun	14519
1950	BEECH	beech	3.96	1.55	4	18	Noun	14520
1435	HUNT	hunting	3.96	1.07	0	1081	Noun	14567
1122	WAGES	wages	3.96	1.33	0	198	Noun	14608
1981	WIDOWER	widower	3.96	1.34	0	72	Noun	14610
2466	WEIGHT	weight	3.94	1.21	0	1850	Noun	14614
1107	GO OUT	exit	3.93	1.39	0	794	Noun	14648
1167	GRUEL	gruel	3.93	1.59	2	23	Noun	14654
3059	MALARIA	malaria	3.93	1.52	0	85	Noun	14670
1849	ROW	row	3.93	1.25	0	1343	Noun	14689
2571	TRY (TEST)	test	3.93	1.47	0	4288	Noun	14709
1753	TOP	top	3.93	1.54	0	6805	Noun	14712
960	WIND	wind	3.93	1.44	0	3028	Noun	14720
2948	GAP (DISTANCE)	gap	3.92	1.26	0	218	Noun	14746
2988	PATTERN	pattern	3.92	1.18	1	738	Noun	14762
1259	WEDDING	wedding	3.92	1.32	0	5173	Noun	14783
3329	YEARLING (HORSE)	yearling	3.92	1.52	1	12	Noun	14785
1434	STAB	prick	3.91	1.35	1	720	Noun	14792
59	ELECTRICITY	electricity	3.9	1.4	0	584	Noun	14807
2449	FAT (OF MEAT AND FOOD)	fatty	3.9	1.03	0	260	Noun	14809
3625	HEADACHE	headache	3.9	1.14	0	719	Noun	14814
2984	HEAP	heap	3.9	1.18	0	249	Noun	14815
2020	PLAINTIFF	plaintiff	3.9	1.35	0	187	Noun	14827
1913	PRESS	press down	3.78	1.22	1	0	#N/A	31378
3320	SNARE (TRAP)	snare	3.9	1.54	0	39	Noun	14835
2227	SPAWN (VERB)	spawn	3.9	1.09	0	93	Noun	14837
430	TWIST	twist	3.9	1.12	0	643	Noun	14847
2907	ROT	decay	3.89	1.2	0	105	Noun	14861
442	FRONT TOOTH (INCISOR)	incisor	3.89	1.59	0	8	Noun	14874
2626	NERVE	nerve	3.89	1.23	0	1171	Noun	14884
1537	SPRINGTIME	spring	3.89	1.12	0	1597	Noun	14904
873	TAX	tax	3.89	1.4	1	742	Noun	14909
931	MILLET	millet	3.88	1.39	4	16	Noun	14949
33	NETTLE	nettle	3.88	1.63	4	8	Noun	14952
1888	PAIR	pair	3.88	1.27	0	1900	Noun	14956
831	BASE	base	3.86	1.48	0	1804	Noun	15001
3011	GRUB	grub	3.86	1.35	0	139	Noun	15022
2985	HEIGHT	height	3.86	1.41	0	476	Noun	15023
491	CENTER	center	3.85	1.26	0	2335	Noun	15059
11	DARKNESS	darkness	3.85	1.35	0	892	Noun	15063
2954	SLICE	slice	3.85	1.2	0	435	Noun	15097
2514	SPOUSE	spouse	3.85	1.32	0	97	Noun	15100
1595	SOUTH	south	3.84	1.27	0	3288	Noun	15127
1471	WINTER	winter	3.84	1.28	0	1337	Noun	15134
2930	BOSS	boss	3.83	1.42	0	6339	Noun	15140
3336	FUNERAL	funeral	3.83	1.36	0	1693	Noun	15155
1782	GUEST	guest	3.83	1.47	0	2037	Noun	15158
52	SHIVER	tremble	3.61	1.37	0	114	Verb	24466
2206	RABIES	rabies	3.83	1.2	0	112	Noun	15176
952	WEATHER	weather	3.83	1.34	0	1746	Noun	15192
278	AWL	awl	3.81	1.59	4	2	Noun	15230
3753	MAGENTA	magenta	3.81	1.36	1	32	Noun	15256
2876	ROAR (OF SEA)	roar	3.81	1	0	205	Noun	15265
1034	DEFENDANT	defendant	3.8	1.32	0	904	Noun	15286
3599	BILLION	billion	3.79	1.45	0	568	Noun	15311
2936	ELEVATION	elevation	3.79	1.2	0	47	Noun	15325
3057	FLAIL	flail	3.79	1.26	1	9	Noun	15329
612	HEAT	hotness	3.1	1.42	0	8	Noun	17918
1763	CLUB	club	3.78	1.45	0	5038	Noun	15381
3621	DISABLED PERSON	cripple	3.78	1	0	194	Noun	15384
1036	OWNER	owner	3.78	1.15	0	1185	Noun	15398
821	POPLAR	poplar	3.78	1.58	2	13	Noun	15402
1009	CHESTNUT TREE	buckeye	3.76	1.48	4	9	Noun	15447
2949	LAIR	lair	3.76	1.21	0	123	Noun	15456
791	STRANGER	stranger	3.76	1.39	0	1377	Noun	15469
3026	CONJUNCTIVITIS	conjunctivitis	3.75	1.27	0	6	Noun	15487
861	JUDGE	judge	3.75	1.4	0	4063	Noun	15500
367	RIDE	ride	3.75	1.35	0	6904	Noun	15507
910	DEATH	death	3.73	1.48	0	11051	Noun	15548
540	PALATE	palate	3.73	1.22	1	50	Noun	15557
2980	AREA	area	3.72	1.28	0	3821	Noun	15570
2003	FLOW	flow	3.72	1.28	0	701	Noun	15585
12	MIDDAY	midday	3.72	1.34	0	42	Noun	15596
722	ATTACK	attack	3.71	1.18	0	3853	Noun	15623
1807	AFTERNOON	afternoon	3.7	1.49	0	4666	Noun	15646
1643	COUSIN	cousin	3.7	1.49	1	2491	Noun	15648
43	LEAD (GUIDE)	guide	3.7	1.35	0	910	Noun	15659
1929	STUDY	study	3.7	1.44	0	2501	Noun	15684
718	PAY	salary	3.69	1.37	0	548	Noun	15711
682	SIDE	side	3.68	1.33	0	10247	Noun	15759
1796	SLAUGHTER	slaughter	3.68	1.36	0	278	Noun	15760
1059	STEPSON	stepson	3.68	1.47	0	27	Noun	15764
3744	INTERPRETER	interpreter	3.67	1.54	0	91	Noun	15805
1889	ARSON	arson	3.66	1.34	0	153	Noun	15828
2903	CHAT (WITH SOMEBODY)	chat	3.66	1.34	0	830	Noun	15831
2816	ECHO	echo	3.64	1.35	0	350	Noun	15906
1342	SUMMER	summer	3.64	1.28	0	4012	Noun	15926
2902	BRAWL (FIGHT)	brawl	3.63	1.24	0	108	Noun	15936
3683	CACKLE	cackle	3.63	1.62	1	15	Noun	15937
1545	HOST	host	3.63	1.45	0	766	Noun	15947
1945	IDOL	figure	3.63	1.11	0	6598	Verb	24423
1679	LOAD	burden	2.63	1.33	0	501	Noun	19629
3695	MOVEMENT	movement	3.63	1.24	0	757	Noun	15955
657	PRICE	price	3.63	1.55	0	2722	Noun	15962
935	WAR	war	3.63	1.18	0	8912	Noun	15968
2601	UNICORN	unicorn	3.62	1.66	0	126	Noun	16016
3701	HOLLOW	hollow	3.61	1.34	0	621	Noun	16036
845	MURDER	murder	3.61	1.55	0	5717	Noun	16041
953	RAPE	rape	3.61	1.29	0	816	Noun	16049
2134	RAISE (BRING UP)	rear	3.59	1.35	0	634	Noun	16123
1952	TORTURE	torture	3.59	1.28	0	812	Noun	16131
1599	WORD	word	3.56	1.63	0	12013	Noun	16254
199	FAMINE	famine	3.55	1.4	0	81	Noun	16259
2938	FLAVOR	flavor	3.55	1.24	0	255	Noun	16260
1986	DISEASE	illness	3.54	1.29	0	371	Noun	16298
2150	MATTER	matter	3.54	1.45	0	18900	Noun	16300
3006	SPACE (AVAILABLE)	space	3.54	1.48	0	3369	Noun	16313
490	DESCENDANTS	descendant	3.53	1.53	0	55	Noun	16323
1182	NOISE	noise	3.52	1.4	0	1779	Noun	16366
3704	ODOR (SMELL)	odor	3.52	1.16	0	119	Noun	16367
2955	STATE (POLITICS)	state	3.52	1.45	0	5500	Noun	16383
2888	TINKLE	tinkle	3.52	1.4	0	47	Noun	16386
1966	BUNCH	bunch	3.5	1.36	0	3003	Noun	16401
2426	CLIMATE	climate	3.5	1.48	0	180	Noun	16403
1405	NAME	last name	3.56	1.5	2	0	#N/A	31794
1783	PAIN	suffering	2.39	1.34	0	991	Verb	27169
541	POETRY	poetry	3.5	1.37	0	682	Noun	16437
1047	PURSUE	chase	3.48	1.21	0	1673	Noun	16485
723	PLACE (POSITION)	place	3.48	1.57	0	30736	Noun	16524
1727	THRESHOLD	threshold	3.48	1.4	0	141	Noun	16544
1469	WEEK	week	3.48	1.4	0	12164	Noun	16550
302	CLAN	clan	3.46	1.6	1	209	Noun	16568
1339	MORNING	morning	3.44	1.5	0	22389	Noun	16669
1817	WEST	west	3.44	1.76	0	3088	Noun	16681
1815	ACHE	ache	3.43	1.45	0	127	Noun	16683
3470	LIAR	liar	3.43	1.55	0	1792	Noun	16707
1973	DEMON	devil	3.41	1.57	0	2108	Noun	16763
2964	NEWS	news	3.41	1.52	0	8399	Noun	16781
3630	PLAN	plan	3.4	1.4	0	7432	Noun	16819
2863	DASH (OF VEHICLE)	dash	3.39	1.4	0	308	Noun	16844
2669	POINT (WITH FINGER)	point	3.39	1.13	0	12063	Noun	16857
3215	CREEP	creep	3.38	1.18	0	573	Noun	16884
2989	FRINGE	fringe	3.38	1.58	1	85	Noun	16892
1115	SPEECH	speech	3.37	1.69	0	1940	Noun	16952
1669	ANCESTORS	ancestors	3.36	1.38	0	279	Noun	16963
3268	QUESTION	question	3.36	1.7	0	10116	Noun	16997
3458	SILENCE	silence	3.33	1.64	0	1294	Noun	17076
384	FREEMAN	freeman	3.32	1.67	4	129	Noun	17098
1848	QUARREL	quarrel	3.32	1.39	0	286	Noun	17114
691	SEASON	season	3.32	1.25	0	1605	Noun	17119
508	PERIOD	period	3.31	1.51	0	1417	Noun	17147
2298	VIRGIN	virgin	3.31	1.65	0	961	Noun	17160
1864	HUNGER	hunger	3.3	1.51	0	300	Noun	17178
3736	INSTEP	instep	3.3	1.58	2	16	Noun	17180
1356	NUMBER	number	3.3	1.58	0	12288	Noun	17183
1384	SECOND	second	3.3	1.61	0	14513	Noun	17188
2060	STORY	story	3.3	1.49	0	11260	Noun	17192
3134	TYPE (ON SOMETHING)	type	3.3	1.61	0	3093	Noun	17197
3168	DOWRY	dowry	3.29	1.46	0	75	Noun	17218
779	PART	part	3.29	1.24	0	13337	Noun	17232
2931	BUSINESS	business	3.28	1.44	0	16371	Noun	17254
1276	AUTUMN	autumn	3.27	1.32	0	193	Noun	17297
1534	FEVER	fever	3.27	1.4	0	1017	Noun	17308
2321	MAD PERSON	lunatic	3.27	1.48	0	433	Noun	17315
1629	EVENING	evening	3.26	1.58	0	6155	Noun	17341
1134	DIVORCE	divorce	3.25	1.62	0	1669	Noun	17374
1226	YEAR	year	3.25	1.32	0	14174	Noun	17402
2937	FAIRY TALE	tale	3.23	1.48	0	612	Noun	17467
2519	SEEING (VISUAL SENSE)	sight	3.21	1.23	0	2311	Noun	17538
2407	BIRTHDAY	birthday	3.2	1.42	0	4958	Noun	17552
1634	HUNDRED	hundred	3.2	1.61	0	4015	Noun	17560
1438	FOOL	fool	3.19	1.44	0	4556	Noun	17596
1175	GHOST	ghost	3.19	1.47	1	1866	Noun	17598
2978	DISTANCE	distance	3.17	1.47	0	1306	Noun	17657
240	ELECTION	election	3.17	1.42	0	560	Noun	17660
65	AMBUSH	ambush	3.16	1.4	0	277	Noun	17689
533	GLUTTON	glutton	3.16	1.44	0	31	Noun	17698
148	ITCH	itch	3.15	1.49	0	213	Noun	17726
1947	BASTARD	bastard	3.14	1.48	0	3348	Noun	17756
742	END (OF SPACE)	end	3.14	1.63	0	13559	Noun	17760
1140	FATIGUE	fatigue	3.14	1.48	0	93	Noun	17762
2656	MIDNIGHT	midnight	3.14	1.58	0	1447	Noun	17773
3747	SHAPE	shape	3.14	1.51	0	1542	Noun	17786
2845	SIZE (OF OBJECT)	size	3.13	1.43	0	2353	Noun	17815
2534	DEPTH	depth	3.11	1.22	0	421	Noun	17868
1353	HOUR	hour	3.1	1.42	0	8277	Noun	17919
1993	SELF	oneself	3.48	1.65	1	109	Pronoun	23279
1843	THOUSAND	thousand	3.08	1.65	0	3534	Noun	17985
898	TRADE	trade	3.08	1.38	0	1795	Noun	17987
1325	FRIEND	friend	3.07	1.41	0	21384	Noun	18025
2424	MEMBER	member	3.07	1.25	0	1468	Noun	18044
2929	BENEFIT	profit	3.07	1.3	0	559	Noun	18055
892	TIME	time	3.07	1.46	0	99890	Noun	18075
2995	TONE (MUSIC)	tone	3.07	1.51	0	860	Noun	18076
2976	VIOLENCE	violence	3.07	1.27	0	1173	Noun	18085
1010	BOUNDARY	boundary	3.04	1.02	0	69	Noun	18110
1877	EAST	east	3.04	1.59	0	2527	Noun	18127
3153	LORD	lord	3.04	1.76	0	7046	Noun	18143
848	THIRST	thirst	3.04	1.58	1	190	Noun	18172
483	COMPOUND	compound	3.03	1.43	0	361	Noun	18189
1066	CRIME	crime	3.03	1.66	0	3633	Noun	18191
168	REST	relax	2.86	1.46	0	4936	Verb	26094
421	RETREAT	retreat	3.03	1.43	0	484	Noun	18213
3046	FODDER	fodder	3	1.53	3	19	Noun	18272
3640	GOSSIP	gossip	3	1.54	0	397	Noun	18282
1468	LOOK FOR	seek	2.68	1.38	1	934	Verb	26475
940	STRAIN	strain	3	1.31	0	361	Noun	18347
1644	RELATIVES	relative	2.97	1.55	0	397	Noun	18389
2075	BROOD (VERB)	brood	2.96	1.46	2	55	Noun	18411
202	STRENGTH	strength	2.96	1.43	0	1883	Noun	18494
392	MAGIC	witchcraft	2.96	1.57	0	140	Noun	18511
1319	COWARD	coward	2.93	1.28	0	734	Noun	18537
1052	LIGHT (WEIGHT)	lightweight	2.93	1.54	0	59	Noun	18557
2760	MAKE A JOKE	joke	2.9	1.52	0	3724	Noun	18670
3533	ONE MILLION	million	2.9	1.6	0	6145	Noun	18673
2860	BOLT (MOVE IN HASTE)	rush	2.9	1.35	0	1602	Noun	18679
2932	COLD (CHILL)	chill	2.89	1.34	0	828	Noun	18691
815	GOVERNMENT	government	2.88	1.39	0	3327	Noun	18741
2431	REVOLUTION	revolution	2.87	1.11	0	629	Noun	18767
1789	AGE	old age	3.04	1.51	0	0	#N/A	33004
3469	LEVEL	level	2.86	1.43	0	2633	Noun	18802
1358	ENEMY	enemy	2.83	1.36	0	2474	Noun	18909
1103	SACRIFICE	offering	2.82	1.47	0	777	Verb	26192
902	ADULTERY	adultery	2.79	1.5	1	99	Noun	19050
3427	DIRECTION	direction	2.79	1.08	0	1228	Noun	19062
1712	OATH	oath	2.79	1.4	0	504	Noun	19073
1128	ORDER	order	2.79	1.47	0	7985	Noun	19074
3426	SURNAME	surname	2.79	1.63	0	48	Noun	19092
2987	AMOUNT	amount	2.74	1.29	0	1262	Noun	19230
1778	APPROACH	approach	2.74	1.35	0	1070	Noun	19232
2509	EXCHANGE	swap	3.85	1.13	1	185	Verb	24040
1914	DEBT	debt	2.72	1.36	0	725	Noun	19297
3602	TRILLION	trillion	2.72	1.24	0	52	Noun	19330
1953	ABUSE	abuse	2.71	1.27	0	523	Noun	19333
1668	GRIEF	sorrow	2.36	1.39	0	350	Noun	20599
210	LIFE	life	2.69	1.44	0	40629	Noun	19430
107	OMEN	omen	2.69	1.63	0	87	Noun	19437
1747	CUSTOM	ritual	2.6	1.19	0	456	Noun	19735
1810	DANGER	danger	2.68	1.22	0	2227	Noun	19463
1293	MISTAKE	error	2.68	1.52	0	473	Noun	19468
2425	PROBLEM	problem	2.68	1.47	0	16833	Noun	19478
2815	DIALECT	dialect	2.67	1.52	0	68	Noun	19505
383	MASTER	master	2.63	1.31	0	4450	Noun	19654
2996	WEALTH	wealth	2.63	1.5	0	324	Noun	19665
2572	SENSE (PERCEIVE BY SENSES)	sense	2.61	1.45	0	6722	Noun	19712
2374	DREAM	dream	2.6	1.52	0	6798	Noun	19721
2941	HAPPINESS	happiness	2.6	1.26	0	1249	Noun	19725
1828	ASK (REQUEST)	request	2.59	1.6	0	1304	Noun	19785
1841	SUSPECT	suspect	2.59	1.58	0	2254	Noun	19790
1017	APPEARANCE	appearance	2.57	1.62	0	591	Noun	19822
781	FEAR (FRIGHT)	fear	2.57	1.48	0	3523	Noun	19836
2393	JOURNEY	journey	2.57	1.38	0	1017	Noun	19842
1062	LAW	law	2.57	1.6	0	5932	Noun	19843
1846	RULE	rule	2.57	1.37	0	2455	Noun	19853
783	VICTORY	victory	2.55	1.33	0	1094	Noun	19909
161	MISS (A TARGET)	miss	2.54	1.5	0	23850	Noun	19954
3334	RITE	rite	2.54	1.37	2	74	Noun	19965
2432	MARRIAGE	marriage	2.51	1.2	2	3930	Noun	20049
1557	BEGINNING	beginning	2.5	1.39	0	3219	Noun	20061
