ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
List-2018-1105-160	160	1204	BARK	BARK	65	215	276	911	5	FEATHER	5	59	98	"[{""ID"": ""List-2018-1105-38"", ""NAME"": ""FUR"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-382"", ""NAME"": ""SCALE"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-190"", ""NAME"": ""SHELL"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-189"", ""NAME"": ""SKIN"", ""WordWeight"": 45, ""LanguageWeight"": 42, ""FamilyWeight"": 22}, {""ID"": ""List-2018-1105-206"", ""NAME"": ""LEATHER"", ""WordWeight"": 30, ""LanguageWeight"": 29, ""FamilyWeight"": 17}]"
List-2018-1105-161	161	256	FOOD	FOOD	65	216	306	912	23	MEAL	5	59	121	"[{""ID"": ""List-2018-1105-144"", ""NAME"": ""EAT"", ""WordWeight"": 22, ""LanguageWeight"": 21, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-125"", ""NAME"": ""MEAL"", ""WordWeight"": 90, ""LanguageWeight"": 81, ""FamilyWeight"": 32}, {""ID"": ""List-2018-1105-301"", ""NAME"": ""LUNCH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-681"", ""NAME"": ""BAIT"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-162"", ""NAME"": ""DINNER (SUPPER)"", ""WordWeight"": 13, ""LanguageWeight"": 11, ""FamilyWeight"": 9}]"
List-2018-1105-162	162	1833	DINNER (SUPPER)	DINNER (SUPPER)	39	160	337	913	23	MEAL	5	42	66	"[{""ID"": ""List-2018-1105-855"", ""NAME"": ""MIDDAY"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-161"", ""NAME"": ""FOOD"", ""WordWeight"": 13, ""LanguageWeight"": 11, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-125"", ""NAME"": ""MEAL"", ""WordWeight"": 22, ""LanguageWeight"": 18, ""FamilyWeight"": 11}, {""ID"": ""List-2018-1105-458"", ""NAME"": ""BREAKFAST"", ""WordWeight"": 9, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-301"", ""NAME"": ""LUNCH"", ""WordWeight"": 24, ""LanguageWeight"": 22, ""FamilyWeight"": 12}]"
List-2018-1105-163	163	704	CLEAN	CLEAN	59	209	265	914	7	LIGHT (RADIATION)	5	28	37	"[{""ID"": ""List-2018-1105-311"", ""NAME"": ""BEAUTIFUL"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-174"", ""NAME"": ""BRIGHT"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-280"", ""NAME"": ""CLEAR"", ""WordWeight"": 15, ""LanguageWeight"": 14, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-203"", ""NAME"": ""LIGHT (COLOR)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-651"", ""NAME"": ""WHITE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-164	164	1462	POT	POT	62	201	284	915	18	BOWL	5	52	84	"[{""ID"": ""List-2018-1105-238"", ""NAME"": ""PAN"", ""WordWeight"": 45, ""LanguageWeight"": 43, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-53"", ""NAME"": ""BOWL"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-537"", ""NAME"": ""KETTLE"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 18}, {""ID"": ""List-2018-1105-286"", ""NAME"": ""JUG"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-120"", ""NAME"": ""DISH"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-165	165	1409	SEE	SEE	66	219	279	916	80	FIND	5	64	88	"[{""ID"": ""List-2018-1105-1"", ""NAME"": ""GET"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-333"", ""NAME"": ""LOOK"", ""WordWeight"": 42, ""LanguageWeight"": 41, ""FamilyWeight"": 25}, {""ID"": ""List-2018-1105-14"", ""NAME"": ""KNOW (SOMETHING)"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-192"", ""NAME"": ""FIND"", ""WordWeight"": 23, ""LanguageWeight"": 23, ""FamilyWeight"": 17}, {""ID"": ""List-2018-1105-659"", ""NAME"": ""MEET"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 12}]"
List-2018-1105-166	166	1091	SALTY	SALTY	61	203	226	917	85	SALTY	5	44	62	"[{""ID"": ""List-2018-1105-624"", ""NAME"": ""BRACKISH"", ""WordWeight"": 26, ""LanguageWeight"": 26, ""FamilyWeight"": 13}, {""ID"": ""List-2018-1105-801"", ""NAME"": ""SWEET"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-993"", ""NAME"": ""SALT"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-748"", ""NAME"": ""SOUR"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-424"", ""NAME"": ""BITTER"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}]"
List-2018-1105-167	167	683	PERSON	PERSON	64	213	320	918	33	RELATIVES	5	50	90	"[{""ID"": ""List-2018-1105-249"", ""NAME"": ""CLAN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-1062"", ""NAME"": ""FREEMAN"", ""WordWeight"": 5, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-139"", ""NAME"": ""PEOPLE"", ""WordWeight"": 33, ""LanguageWeight"": 32, ""FamilyWeight"": 22}, {""ID"": ""List-2018-1105-33"", ""NAME"": ""MAN"", ""WordWeight"": 32, ""LanguageWeight"": 31, ""FamilyWeight"": 16}, {""ID"": ""List-2018-1105-350"", ""NAME"": ""CITIZEN"", ""WordWeight"": 23, ""LanguageWeight"": 20, ""FamilyWeight"": 5}]"
List-2018-1105-168	168	1420	COUNT	COUNT	58	202	240	919	54	WEIGH	5	44	76	"[{""ID"": ""List-2018-1105-44"", ""NAME"": ""THINK (BELIEVE)"", ""WordWeight"": 26, ""LanguageWeight"": 24, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-113"", ""NAME"": ""WEIGH"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-133"", ""NAME"": ""READ"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-502"", ""NAME"": ""BILL"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-212"", ""NAME"": ""MEASURE"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 17}]"
List-2018-1105-169	169	1763	CLUB	CLUB	49	182	247	920	13	WOOD	5	33	48	"[{""ID"": ""List-2018-1105-26"", ""NAME"": ""POST"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-31"", ""NAME"": ""WOOD"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-47"", ""NAME"": ""TREE"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-316"", ""NAME"": ""FIREWOOD"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-318"", ""NAME"": ""WALKING STICK"", ""WordWeight"": 22, ""LanguageWeight"": 20, ""FamilyWeight"": 6}]"
List-2018-1105-170	170	1246	SMALL	SMALL	66	222	342	921	82	ONE	5	44	67	"[{""ID"": ""List-2018-1105-594"", ""NAME"": ""NARROW"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-692"", ""NAME"": ""SHORT"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-130"", ""NAME"": ""LOW"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-36"", ""NAME"": ""YOUNG"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-486"", ""NAME"": ""FEW"", ""WordWeight"": 37, ""LanguageWeight"": 31, ""FamilyWeight"": 16}]"
List-2018-1105-171	171	166	MAINLAND	MAINLAND	32	129	149	922	4	EARTH (SOIL)	5	34	43	"[{""ID"": ""List-2018-1105-25"", ""NAME"": ""LAND"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-11"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-81"", ""NAME"": ""FLOOR"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-32"", ""NAME"": ""COUNTRY"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-51"", ""NAME"": ""WORLD"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-172	172	1435	HUNT	HUNT	63	212	259	923	1	TAKE	5	20	21	"[{""ID"": ""List-2018-1105-141"", ""NAME"": ""SHOOT"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-373"", ""NAME"": ""LOOK FOR"", ""WordWeight"": 8, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-13"", ""NAME"": ""GRASP"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-2"", ""NAME"": ""TAKE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-3"", ""NAME"": ""CATCH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-173	173	1958	UNRIPE	UNRIPE	58	200	305	924	79	UNRIPE	5	52	116	"[{""ID"": ""List-2018-1105-655"", ""NAME"": ""BLUE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-317"", ""NAME"": ""GREEN"", ""WordWeight"": 57, ""LanguageWeight"": 56, ""FamilyWeight"": 13}, {""ID"": ""List-2018-1105-288"", ""NAME"": ""RAW"", ""WordWeight"": 52, ""LanguageWeight"": 45, ""FamilyWeight"": 25}, {""ID"": ""List-2018-1105-36"", ""NAME"": ""YOUNG"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-671"", ""NAME"": ""WET"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-174	174	679	BRIGHT	BRIGHT	58	198	287	925	7	LIGHT (RADIATION)	5	47	122	"[{""ID"": ""List-2018-1105-163"", ""NAME"": ""CLEAN"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-16"", ""NAME"": ""LIGHT (RADIATION)"", ""WordWeight"": 21, ""LanguageWeight"": 21, ""FamilyWeight"": 14}, {""ID"": ""List-2018-1105-280"", ""NAME"": ""CLEAR"", ""WordWeight"": 27, ""LanguageWeight"": 26, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-699"", ""NAME"": ""SHINE"", ""WordWeight"": 17, ""LanguageWeight"": 16, ""FamilyWeight"": 12}, {""ID"": ""List-2018-1105-203"", ""NAME"": ""LIGHT (COLOR)"", ""WordWeight"": 57, ""LanguageWeight"": 56, ""FamilyWeight"": 10}]"
List-2018-1105-175	175	1198	MANY	MANY	65	217	353	926	31	MORE	5	39	99	"[{""ID"": ""List-2018-1105-367"", ""NAME"": ""CROWD"", ""WordWeight"": 46, ""LanguageWeight"": 41, ""FamilyWeight"": 12}, {""ID"": ""List-2018-1105-572"", ""NAME"": ""ENOUGH"", ""WordWeight"": 16, ""LanguageWeight"": 13, ""FamilyWeight"": 11}, {""ID"": ""List-2018-1105-431"", ""NAME"": ""OFTEN"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-115"", ""NAME"": ""BIG"", ""WordWeight"": 13, ""LanguageWeight"": 11, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-339"", ""NAME"": ""MORE"", ""WordWeight"": 25, ""LanguageWeight"": 23, ""FamilyWeight"": 6}]"
List-2018-1105-176	176	2135	TRADE OR BARTER	TRADE OR BARTER	49	179	255	927	8	PAY	5	34	43	"[{""ID"": ""List-2018-1105-96"", ""NAME"": ""SELL"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-59"", ""NAME"": ""PAY"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-1076"", ""NAME"": ""CHANGE"", ""WordWeight"": 21, ""LanguageWeight"": 21, ""FamilyWeight"": 16}, {""ID"": ""List-2018-1105-136"", ""NAME"": ""BUY"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-295"", ""NAME"": ""BETRAY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-177	177	1743	JOIN	JOIN	56	203	320	928	1	TAKE	5	25	40	"[{""ID"": ""List-2018-1105-10"", ""NAME"": ""PICK UP"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-544"", ""NAME"": ""PILE UP"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-512"", ""NAME"": ""TIE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-132"", ""NAME"": ""TOUCH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-135"", ""NAME"": ""GATHER"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 11}]"
List-2018-1105-178	178	1401	DRINK	DRINK	66	217	262	929	25	SUCK	5	24	35	"[{""ID"": ""List-2018-1105-144"", ""NAME"": ""EAT"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-1058"", ""NAME"": ""SWALLOW"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-348"", ""NAME"": ""SMOKE (INHALE)"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-201"", ""NAME"": ""SUCK"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-279"", ""NAME"": ""BEVERAGE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}]"
List-2018-1105-179	179	1301	FOOT	FOOT	66	216	256	930	17	LEG	5	48	105	"[{""ID"": ""List-2018-1105-660"", ""NAME"": ""FOOTPRINT"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 12}, {""ID"": ""List-2018-1105-672"", ""NAME"": ""ANKLE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-464"", ""NAME"": ""WHEEL"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-194"", ""NAME"": ""LEG"", ""WordWeight"": 77, ""LanguageWeight"": 75, ""FamilyWeight"": 23}, {""ID"": ""List-2018-1105-764"", ""NAME"": ""HEEL"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 4}]"
List-2018-1105-180	180	189	HAIR (BODY)	HAIR (BODY)	61	201	225	931	5	FEATHER	5	92	179	"[{""ID"": ""List-2018-1105-38"", ""NAME"": ""FUR"", ""WordWeight"": 33, ""LanguageWeight"": 32, ""FamilyWeight"": 21}, {""ID"": ""List-2018-1105-151"", ""NAME"": ""WOOL"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 11}, {""ID"": ""List-2018-1105-159"", ""NAME"": ""PUBIC HAIR"", ""WordWeight"": 47, ""LanguageWeight"": 47, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-107"", ""NAME"": ""HAIR (HEAD)"", ""WordWeight"": 68, ""LanguageWeight"": 64, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-46"", ""NAME"": ""FEATHER"", ""WordWeight"": 27, ""LanguageWeight"": 25, ""FamilyWeight"": 20}]"
List-2018-1105-181	181	1446	COME	COME	65	218	284	932	114	COME	5	37	64	"[{""ID"": ""List-2018-1105-55"", ""NAME"": ""GO"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-631"", ""NAME"": ""APPROACH"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-901"", ""NAME"": ""ENTER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-783"", ""NAME"": ""ARRIVE"", ""WordWeight"": 40, ""LanguageWeight"": 35, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-284"", ""NAME"": ""COME BACK"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 5}]"
List-2018-1105-182	182	1985	PATERNAL UNCLE (FATHER'S BROTHER)	FATHER'S BROTHER	57	181	241	933	3	MOTHER-IN-LAW (OF WOMAN)	5	65	160	"[{""ID"": ""List-2018-1105-24"", ""NAME"": ""AUNT"", ""WordWeight"": 5, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-91"", ""NAME"": ""UNCLE"", ""WordWeight"": 91, ""LanguageWeight"": 78, ""FamilyWeight"": 26}, {""ID"": ""List-2018-1105-187"", ""NAME"": ""FATHER"", ""WordWeight"": 22, ""LanguageWeight"": 19, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-76"", ""NAME"": ""FATHER'S SISTER"", ""WordWeight"": 8, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-85"", ""NAME"": ""MOTHER'S BROTHER"", ""WordWeight"": 62, ""LanguageWeight"": 54, ""FamilyWeight"": 17}]"
List-2018-1105-183	183	691	SEASON	SEASON	38	158	194	934	16	SEASON	5	27	39	"[{""ID"": ""List-2018-1105-393"", ""NAME"": ""YEAR"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-411"", ""NAME"": ""HOUR"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-186"", ""NAME"": ""TIME"", ""WordWeight"": 19, ""LanguageWeight"": 16, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-92"", ""NAME"": ""DAY (NOT NIGHT)"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-545"", ""NAME"": ""AGE"", ""WordWeight"": 8, ""LanguageWeight"": 7, ""FamilyWeight"": 3}]"
List-2018-1105-184	184	703	SOON	SOON	53	193	262	935	21	EARLY	5	43	64	"[{""ID"": ""List-2018-1105-359"", ""NAME"": ""NOW"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-100"", ""NAME"": ""EARLY"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-304"", ""NAME"": ""FAST"", ""WordWeight"": 24, ""LanguageWeight"": 22, ""FamilyWeight"": 16}, {""ID"": ""List-2018-1105-478"", ""NAME"": ""HURRY"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-193"", ""NAME"": ""IMMEDIATELY"", ""WordWeight"": 20, ""LanguageWeight"": 18, ""FamilyWeight"": 12}]"
List-2018-1105-185	185	938	MARE	MARE	43	157	173	936	27	WOMAN	5	43	47	"[{""ID"": ""List-2018-1105-99"", ""NAME"": ""EWE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-645"", ""NAME"": ""HORSE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-50"", ""NAME"": ""WOMAN"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-49"", ""NAME"": ""FEMALE"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 11}, {""ID"": ""List-2018-1105-86"", ""NAME"": ""FEMALE (OF ANIMAL)"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 13}]"
List-2018-1105-186	186	892	TIME	TIME	44	171	240	937	16	SEASON	5	54	99	"[{""ID"": ""List-2018-1105-235"", ""NAME"": ""WEATHER"", ""WordWeight"": 33, ""LanguageWeight"": 32, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-411"", ""NAME"": ""HOUR"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 14}, {""ID"": ""List-2018-1105-183"", ""NAME"": ""SEASON"", ""WordWeight"": 19, ""LanguageWeight"": 16, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-92"", ""NAME"": ""DAY (NOT NIGHT)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-545"", ""NAME"": ""AGE"", ""WordWeight"": 29, ""LanguageWeight"": 25, ""FamilyWeight"": 5}]"
List-2018-1105-187	187	1217	FATHER	FATHER	66	215	305	938	3	MOTHER-IN-LAW (OF WOMAN)	5	31	38	"[{""ID"": ""List-2018-1105-229"", ""NAME"": ""STEPFATHER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-4"", ""NAME"": ""FATHER-IN-LAW (OF WOMAN)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-182"", ""NAME"": ""FATHER'S BROTHER"", ""WordWeight"": 22, ""LanguageWeight"": 19, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-91"", ""NAME"": ""UNCLE"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-9"", ""NAME"": ""FATHER-IN-LAW (OF MAN)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-188	188	1895	CLOTHES	CLOTHES	62	212	306	939	41	CLOTHES	5	57	87	"[{""ID"": ""List-2018-1105-392"", ""NAME"": ""RAG"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-618"", ""NAME"": ""PUT ON"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-244"", ""NAME"": ""CLOTH"", ""WordWeight"": 39, ""LanguageWeight"": 38, ""FamilyWeight"": 22}, {""ID"": ""List-2018-1105-269"", ""NAME"": ""SHIRT"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-335"", ""NAME"": ""DRESS"", ""WordWeight"": 28, ""LanguageWeight"": 26, ""FamilyWeight"": 16}]"
List-2018-1105-189	189	763	SKIN	SKIN	66	222	331	940	5	FEATHER	5	92	226	"[{""ID"": ""List-2018-1105-38"", ""NAME"": ""FUR"", ""WordWeight"": 42, ""LanguageWeight"": 42, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-382"", ""NAME"": ""SCALE"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-160"", ""NAME"": ""BARK"", ""WordWeight"": 45, ""LanguageWeight"": 42, ""FamilyWeight"": 22}, {""ID"": ""List-2018-1105-190"", ""NAME"": ""SHELL"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-206"", ""NAME"": ""LEATHER"", ""WordWeight"": 139, ""LanguageWeight"": 125, ""FamilyWeight"": 40}]"
List-2018-1105-190	190	598	SHELL	SHELL	56	176	228	941	5	FEATHER	5	34	42	"[{""ID"": ""List-2018-1105-382"", ""NAME"": ""SCALE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-160"", ""NAME"": ""BARK"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-189"", ""NAME"": ""SKIN"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-1001"", ""NAME"": ""SNAIL"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-206"", ""NAME"": ""LEATHER"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}]"
