CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	DUTCH_AROUSAL_MEAN	DUTCH_VALENCE_MEAN	DUTCH_VALENCE_STRENGTH	DUTCH_VALENCE_NEUTRAL	DUTCH_HAPPINESS_MEAN	DUTCH_ANGER_MEAN	DUTCH_FEAR_MEAN	DUTCH_SADNESS_MEAN	DUTCH_DISGUST_MEAN	DUTCH_SURPRISE_MEAN	DUTCH_EMOTION_DOMINANT	DUTCH_POS	LINE_IN_SOURCE
677	AXE	bijl	3.411764705882353	2.6315789473684212	negative	neutral	1.1	1.9	2.8	1	1.4	1.2	Fear	N	2736
683	PERSON	persoon	2.8	3.210526315789474	positive	neutral	2.025	1.125	1.125	1.125	1.25	1.5	Happiness	N	1705
686	EASY	gemakkelijk	2.4	3.9473684210526314	positive	valenced	3	1.2	1.1	1.2	1.2	1.7	Happiness	ADJ	1146
687	NOTHING	niets	2.0714285714285716	2	negative	neutral	1.5	1.625	1.625	1.5714285714285714	1.125	1.25	Joint	Function	1012
69	SOBER	sober	2.0625	2.6666666666666665	negative	neutral	1.2	1.42	1.46	2.7600000000000002	1.2	1	Sadness	ADJ	11159
696	STIR	roeren	3.2857142857142856	3.15	positive	neutral	1.0909090909090908	1	1	1	1	1	Happiness	WW	1628
698	WISE	wijs	2.625	4.157894736842105	positive	valenced	2.6	1	1	1	1	1.2545454545454546	Happiness	ADJ	3360
699	SAD	verdrietig	2.8125	1.6666666666666667	negative	neutral	1	1	1.2	4.7	1.1	1.2	Sadness	ADJ	662
700	CARRY	dragen	3.25	3.210526315789474	positive	neutral	1.6	1.1	1.1	1	1	1.4	Happiness	WW	970
701	SLOW	traag	1.9411764705882353	2.3684210526315788	negative	neutral	1.0909090909090908	1.7272727272727273	1.3636363636363635	2	1.2727272727272727	1.0909090909090908	Sadness	ADJ	553
704	CLEAN	proper	2.1176470588235294	3.8947368421052633	positive	valenced	2.727272727272727	1	1	1	1	1.2727272727272727	Happiness	ADJ	2177
706	DARK	donker	2.5625	2.5789473684210527	negative	neutral	1.2	1.5	2.8	2.3	1.5	1.6	Fear	ADJ	132
707	REMEMBER	onthouden	3.3125	3.388888888888889	positive	neutral	2.2222222222222223	1.3333333333333333	1.4444444444444444	1.4444444444444444	1.3333333333333333	1.4444444444444444	Happiness	WW	3739
709	TEACH	onderwijzen	3.4375	3.1666666666666665	positive	neutral	2	1.2222222222222223	1.1111111111111112	1.3333333333333333	1.1111111111111112	1.2222222222222223	Happiness	WW	7792
710	WHEEL	wiel	2.8125	3.0526315789473686	positive	neutral	1.1111111111111112	1	1.1111111111111112	1	1	1.1111111111111112	Joint	N	627
712	RICH	rijk	3.4375	4	positive	valenced	2.727272727272727	1.1818181818181819	1.0909090909090908	1.0909090909090908	1.0909090909090908	1.4545454545454546	Happiness	ADJ	1794
713	STEAL	stelen	3.5625	1.7894736842105263	negative	neutral	1	3.4444444444444446	2.288888888888889	1.8888888888888888	2	1.6666666666666667	Anger	WW	2501
715	SHOUT	schreeuwen	4.3125	1.7777777777777777	negative	neutral	1.8	4.654545454545455	3.9818181818181815	2.5272727272727273	2.2181818181818183	2.7818181818181817	Anger	WW	1047
717	SWEET	zoet	2.5625	3.8947368421052633	positive	valenced	3.3	1.2	1.2	1.3	1.3	1.3	Happiness	ADJ	1116
718	PAY	betalen	3.764705882352941	2.4210526315789473	negative	neutral	1.1111111111111112	1.2222222222222223	1	1.4444444444444444	1.1111111111111112	1.1111111111111112	Sadness	WW	1544
721	LOW	laag	2.4375	2.611111111111111	negative	neutral	1.25	1.125	1.375	1.625	1.125	1.5	Sadness	ADJ	551
724	READ	lezen	2.0588235294117645	3.1578947368421053	positive	neutral	2.6666666666666665	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.3333333333333333	Happiness	WW	859
730	SNAKE	slang	3.642857142857143	2.1	negative	neutral	1.2727272727272727	1.2727272727272727	4	1.2727272727272727	2.9272727272727277	1.8727272727272728	Fear	N	877
732	YOUR (SINGULAR)	jouw	2.8125	3.1666666666666665	positive	neutral	1.8	1.2	1.4	1.2	1.2	1.2	Happiness	Function	702
734	MAKE	maken	3.2142857142857144	3.35	positive	neutral	1.56	1.08	1	1.16	1	1	Happiness	WW	599
735	OWL	uil	2.4705882352941178	3.0526315789473686	positive	neutral	1.781818181818182	1	1.0909090909090908	1	1	1.2727272727272727	Happiness	N	1813
737	LIGHT (IGNITE)	aansteken	3.375	3.210526315789474	positive	neutral	1.6	1.3	1.6	1.2	1.2	1.7	Surprise	WW	3084
739	FEED	voeren	3.142857142857143	3.15	positive	neutral	1.3	1.3	1.3	1.4	1.4	1.2	Joint	WW	2656
741	DRIVE	autorijden	3.7058823529411766	3.1052631578947367	positive	neutral	1.6666666666666667	1.2222222222222223	1.8888888888888888	1.2222222222222223	1.5555555555555556	1.2222222222222223	Fear	WW	3760
744	EGG	ei	2.625	3.2222222222222223	positive	neutral	1.9600000000000002	1	1	1	1.2	1	Happiness	N	179
757	BUTTON	knoop	2.6470588235294117	2.8947368421052633	negative	neutral	1.4444444444444444	1.4444444444444444	1.3333333333333333	1.2222222222222223	1.1111111111111112	1.1111111111111112	Joint	N	1575
763	SKIN	huid	2.533333333333333	3.1052631578947367	positive	neutral	1.1818181818181819	1	1	1	1.0909090909090908	1	Happiness	N	2557
769	ROOF	dak	2.7058823529411766	3	neutral	neutral	1.457142857142857	1	1	1	1	1	Happiness	N	637
771	HAT	hoed	2.4	3.0526315789473686	positive	neutral	1.5555555555555556	1	1	1	1	1.2222222222222223	Happiness	N	658
772	BELT	riem	2.8125	3.0526315789473686	positive	neutral	1.25	1	1	1	1	1	Happiness	N	2545
774	CABBAGE	kool	2.625	3.2222222222222223	positive	neutral	1.25	1	1	1	1	1.375	Surprise	N	3205
777	FLUTE	fluit	2.8125	3.1052631578947367	positive	neutral	2.7777777777777777	1.2222222222222223	1.2222222222222223	1.1111111111111112	1.1111111111111112	1.4444444444444444	Happiness	N	1282
778	SMOKE (EXHAUST)	rook	2.9375	2.263157894736842	negative	neutral	1	1.5	2.675	1.5	2.25	1.375	Fear	N	1667
784	SNOW	sneeuw	2.375	3.4210526315789473	positive	neutral	2.272727272727273	1	1.1818181818181819	1	1	1.7272727272727273	Happiness	N	112
785	STRONG	sterk	3.6666666666666665	4.052631578947368	positive	valenced	1.5	1	1.0833333333333333	1	1	1.1666666666666667	Happiness	ADJ	412
787	SAIL	zeilen	3.2666666666666666	3.210526315789474	positive	neutral	2.3714285714285714	1	1.1142857142857143	1	1	1.1428571428571428	Happiness	WW	5869
788	SOAP	zeep	2.4375	3.3333333333333335	positive	neutral	1.4	1.2	1.2	1.2	1.2	1.2	Happiness	N	40
789	PEOPLE	mensen	2.7142857142857144	3.55	positive	neutral	2.3333333333333335	1.2222222222222223	1.2222222222222223	1.1111111111111112	1	1.3333333333333333	Happiness	N	293
794	PEN	pen	2.764705882352941	3	neutral	neutral	1.25	1	1	1	1	1.25	Joint	N	947
806	BLANKET	deken	1.9375	3.5	positive	neutral	3	1	1.2	1.2	1	1.1	Happiness	N	508
809	TROUSERS	broek	2.7857142857142856	3.15	positive	neutral	1.5	1	1	1.125	1	1	Happiness	N	98
816	HALF	half	2.9411764705882355	2.8421052631578947	negative	neutral	1.2888888888888888	1.2888888888888888	1.2888888888888888	1.4	1.1777777777777778	1.2888888888888888	Sadness	ADJ	1181
819	STOMACH	maag	2.857142857142857	2.9473684210526314	negative	neutral	1.3	1.2	1.2	1.2	2.2	1.2	Disgust	N	2155
820	LAMB	lam	1.9375	2.9444444444444446	negative	neutral	1.75	1	1.7	2.15	1	1.125	Sadness	ADJ	1495
825	AWAKE	wakker	3.5	3.4210526315789473	positive	neutral	2.1818181818181817	1.1818181818181819	1.0909090909090908	1.2727272727272727	1	1.4181818181818182	Happiness	ADJ	212
837	BLUE	blauw	2.2142857142857144	3.4	positive	neutral	1.2727272727272727	1.1818181818181819	1.1818181818181819	1.3636363636363635	1.0909090909090908	1.0909090909090908	Sadness	ADJ	86
846	TIGER	tijger	4.2	3.210526315789474	positive	neutral	2.1	1.1	2.1	1.2	1	1.5	Joint	N	1510
847	THIRSTY	dorst	2.9375	2.4210526315789473	negative	neutral	1.625	1.2	1	1	1	1.25	Happiness	N	87
850	SQUARE	vierkant	2.6875	3	neutral	neutral	1.0909090909090908	1.0909090909090908	1.3636363636363635	1	1	1	Fear	N	2624
857	STONE	steen	2.4	3.0526315789473686	positive	neutral	1	1.4444444444444444	1	1	1	1	Anger	N	291
864	PUMPKIN	pompoen	2.466666666666667	3	neutral	neutral	2.2199999999999998	1	1	1	1.3	1	Happiness	N	2741
868	BANANA	banaan	2.7058823529411766	3.210526315789474	positive	neutral	1.8181818181818181	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.3636363636363635	1.1818181818181819	Happiness	N	177
871	RATTLESNAKE	ratelslang	3.7142857142857144	1.85	negative	neutral	1.2	1.3	3.6	1.2	2.5	2.3	Fear	N	8446
887	BITTER	bitter	3	1.9473684210526316	negative	neutral	1	1.3333333333333333	1	1.5555555555555556	2	1	Disgust	ADJ	7017
895	TORTOISE	schildpad	2	3.1578947368421053	positive	neutral	1.7777777777777777	1	1	1	1	1	Happiness	N	870
900	TRAIN	trein	2.875	3.1052631578947367	positive	neutral	1.4166666666666667	1.1666666666666667	1.25	1.0833333333333333	1.25	1	Happiness	N	339
905	BORING	saai	2	1.7894736842105263	negative	neutral	1.2	2.2	1.3	2.4	1.5	1.2	Sadness	ADJ	2365
906	TREE	boom	2.0588235294117645	3.1578947368421053	positive	neutral	1.95	1	1	1	1	1.2	Happiness	N	18
908	DRUM	trommel	3.3125	3.2222222222222223	positive	neutral	2.309090909090909	1.0727272727272728	1.1636363636363638	1.0727272727272728	1.0727272727272728	1.2545454545454546	Happiness	N	772
920	GRAPE	druif	2.5	3.3157894736842106	positive	neutral	2.1	1	1	1	1	1.1	Happiness	N	628
922	PEAR	peer	2.5625	3.0526315789473686	positive	neutral	2.2	1.2	1.2	1.2	1.2	1.2	Happiness	N	435
926	RICE	rijst	2.357142857142857	3.25	positive	neutral	1.8363636363636362	1	1	1	1	1	Happiness	N	1735
928	EMBRACE	knuffelen	2.823529411764706	4.473684210526316	positive	valenced	4.571428571428571	1	1	1.2857142857142858	1	1.5714285714285714	Happiness	WW	263
93	DRAW MILK	melken	2.9375	3.0555555555555554	positive	neutral	1.5833333333333333	1	1	1	1.1666666666666667	1.0833333333333333	Happiness	WW	1627
937	BIRD	vogel	2.357142857142857	3.45	positive	neutral	2.7714285714285714	1	1	1	1	1	Happiness	N	109
943	WATERFALL	waterval	2.642857142857143	4	positive	valenced	3.3636363636363638	1	1.0909090909090908	1	1	1.981818181818182	Happiness	N	4047
944	SALMON	zalm	2.7333333333333334	3.4210526315789473	positive	neutral	1.375	1.125	1.125	1.2857142857142858	1.375	1.125	Joint	N	6286
946	BLOOD	bloed	3.3529411764705883	2.3684210526315788	negative	neutral	1	1.0909090909090908	1.6363636363636365	1.2727272727272727	2.090909090909091	1.1818181818181819	Disgust	N	404
948	WATER	water	2.5	3.3684210526315788	positive	neutral	2.05	1	1	1	1	1.2	Happiness	N	17
96	CRAWL	kruipen	3.4	2.8947368421052633	negative	neutral	1.3636363636363635	1	1	1	1.1818181818181819	1.2727272727272727	Happiness	WW	171
961	PEBBLES	kiezel	2.5294117647058822	3	neutral	neutral	1.5555555555555556	1.2222222222222223	1.4444444444444444	1.2222222222222223	1.2222222222222223	1.2222222222222223	Happiness	N	2977
962	WOMAN	vrouw	3	3.526315789473684	positive	neutral	2.1999999999999997	1	1.0909090909090908	1.0909090909090908	1	1.0909090909090908	Happiness	N	467
963	BOOK	boek	2.5625	3.1578947368421053	positive	neutral	2.3	1	1	1	1	1.25	Happiness	N	201
964	WOOL	wol	2.375	3.3333333333333335	positive	neutral	1.7272727272727273	1	1	1	1.1818181818181819	1	Happiness	N	816
969	CIGARETTE	sigaret	3.2857142857142856	1.6	negative	neutral	1	2.4	1.2	1.7	3.7	1.1	Disgust	N	2273
970	COCONUT	kokosnoot	2.4375	3.5	positive	neutral	2.375	1	1	1	1	1.625	Happiness	N	4095
971	MUST	moeten	3.7142857142857144	2.4	negative	neutral	1	2.1818181818181817	1.6363636363636365	1.8181818181818181	2	1.0909090909090908	Anger	WW	209
972	BE ABLE	kunnen	3.1875	3.5	positive	neutral	2.2222222222222223	1.3333333333333333	1.3333333333333333	1.1111111111111112	1	1.3777777777777778	Happiness	WW	373
975	SPINACH	spinazie	2.5	3.1052631578947367	positive	neutral	2.2222222222222223	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.3333333333333333	1.3333333333333333	Happiness	N	1357
977	ARROW	pijl	3.2142857142857144	2.75	negative	neutral	1.0909090909090908	1	1.0909090909090908	1	1	1.1818181818181819	Surprise	N	829
978	WAVE	golf	3.0714285714285716	3.2	positive	neutral	1.7714285714285716	1	1.2857142857142858	1	1	1.2285714285714284	Happiness	N	3112
985	VINEGAR	azijn	3.1875	2.8333333333333335	negative	neutral	1	1.1428571428571428	1	1	3.0285714285714285	1	Disgust	N	3952
986	TOMATO	tomaat	2.5714285714285716	3.45	positive	neutral	1.781818181818182	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	Happiness	N	454
991	FRY	bakken	2.7142857142857144	3.4	positive	neutral	2.8	1	1	1	1	1.25	Happiness	WW	1440
996	DEAF	doof	2.6875	1.6842105263157894	negative	neutral	1	1.375	2.375	2.5714285714285716	1.375	1.375	Sadness	ADJ	2606
