CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	NODE	DEGREE	WEIGHTED_DEGREE	EDGES	LINE_IN_SOURCE
1564	LAZY	LAZY	11644	58	96	AFTERNOON:1;BASTARD:1;BED:1;BLIGHTER:1;BONES:3;BOREDOM:1;BROTHER:1;BUGGER:1;BUSY:1;CLOUDS:1;DAFT:1;DAISY:1;DAY:1;DILIGENT:1;DOG:5;DONKEY:1;DOODLING:1;DOZY:1;DULL:2;EASY:2;EFFICIENT:1;ENERGETIC:2;EXAMS:1;FOOL:1;FOX:2;GOOD:3;HAMMOCK:1;HIM:1;I:1;IDLE:8;INDOLENT:1;INDUSTRIOUS:2;KEN:1;LIFE:1;LOUNGING:1;ME:6;MICK:1;MOROSE:1;PEOPLE:1;SELF:1;SELFISH:1;SHAVE:1;SLEEP:2;SLOTH:2;SLOTHFUL:2;SLOVENLY:1;SLOW:1;SNOOZE:1;SOFT:1;STRONG:1;STUDENTS:1;STUPID:1;SUMMER:2;SUNDAY:5;TIRED:6;UNAMBITIOUS:1;USUAL:1;YES:1	1830
1565	HEAVEN	HEAVEN	9595	22	99	ABOVE:4;ANGEL:2;ANGELS:3;BEER:1;BLUE:2;CLOUDS:2;DEATH:1;DREAM:1;EARTH:19;GOD:6;HEART:1;HELL:43;KNOWS:1;LOVE:1;PEACE:1;RELIGION:1;REVOLUTION:1;SENT:5;SEVEN:1;SKY:1;TELL:1;WHITE:1	22771
1566	GUN	GUN	9217	37	100	AMMUNITION:1;BANG:9;BARREL:3;BATTLE:2;BELT:2;BEN:1;BULLET:13;COWBOY:2;COWBOYS:1;DEATH:2;DEFENCE:1;DOG:5;DOGS:1;FEAR:1;FIGHT:2;FIRE:7;FORESTER:1;HAND:1;HARM:1;HEAVY:1;HOLSTER:1;KENNEDY:2;KILL:5;LAW:3;METAL:1;PISTOL:1;RIFLE:1;RUN:1;SHIP:2;SHOOT:9;SHOT:11;SHOTGUN:1;SIGHT:1;SMITH:1;SMOKE:1;VIOLENCE:1;WAR:1	22352
1567	DOOR	DOOR	6142	35	96	BANG:1;BELL:1;CHIMNEY:1;CLOSE:2;CLOSED:1;DOORWAY:1;ENTER:1;ENTRANCE:3;EXIT:2;FRONT:1;GATE:1;GREEN:1;HANDLE:12;HIGH:1;HINGE:1;HOLE:1;HOUSE:3;IN:1;JAM:1;JAMB:1;KEY:1;KNOB:7;KNOCKER:1;MAT:3;NURSERY:1;OPEN:19;OPENING:1;POST:3;SHUT:5;STEP:3;STOP:1;WAY:2;WINDOW:10;WOOD:1;WOODEN:1	18936
1569	CHEESE	CHEESE	3614	53	96	BISCUIT:3;BISCUITS:5;BITTER:1;BLUE:1;BOARD:1;BRAIN:1;BREAD:6;BUTTER:3;CAKE:4;CAMERA:1;CHALK:1;CHEDDAR:12;CHESHIRE:6;CHOICE:1;CLOTHES:1;COUNTRY:1;DOG:1;EDAM:2;EGG:1;EGGS:1;FAT:1;FEET:1;FINGER:1;FLAN:1;FOOD:2;GREEN:2;GRINDER:1;HALLO:1;HOLE:1;HOLES:1;LEICESTER:1;LUNCH:1;MACARONI:1;MICE:1;MILK:3;MOUSE:2;NIBBLE:1;OMELETTE:1;ONION:1;PIE:1;PLEASE:1;ROLL:1;SALAD:1;SANDWICH:2;SMILE:2;SNEEZE:1;SPREAD:1;STODGY:1;TOMATO:2;TWIGLETS:1;UNTOWARD:1;URN:1;WINE:3	16127
157	DYE	DYE	6440	0	0		19267
1571	SELL	SELL	17990	31	98	BUY:53;CLOTHES:1;COLOUR:1;FAST:1;FISH:1;FOOD:1;GEAR:1;GOODS:2;MARKET:1;MERCHANT:1;MONEY:5;MORE:1;MOST:1;NO:1;OUT:9;PETROL:1;POSSESS:1;PREJUDICE:1;PRICE:1;PRODUCTION:1;PURCHASE:1;RETAIL:1;SALE:1;SHOP:3;SHOPKEEPER:1;SOLD:1;TAPE:1;THINGS:1;TRADE:1;WELL:1;WHEEDLE:1	8880
1572	SURPRISED	SURPRISED	20014	0	0		11131
1573	SWELL	SWELL	20105	51	92	AMERICAN:1;AMERICANISM:1;AMERICANS:1;BABY:2;BIG:1;BLISTER:1;BLOAT:1;BODY:1;BOIL:1;BRUISE:1;BUBBLE:1;BURST:1;DWELL:1;ENLARGE:1;ENORMOUS:1;FAT:2;FINE:1;GO DOWN:1;GREAT:3;GROW:2;GUY:4;HEAD:1;HEAT:1;HUGE:1;IDEA:1;LARGE:1;LIMP:1;LUMP:1;LUST:1;OCEAN:3;PENIS:1;PIG:1;POSH:1;PREGNANT:5;RED:1;RISE:3;ROUND:1;SEA:16;SHELL:1;SORE:1;SURGE:2;SWOLLEN:1;TATTY:1;TELL:1;TIDE:1;TIME:1;TURGID:1;UP:2;WATER:3;WAVE:5;WAVES:3	11232
1574	FLOAT	FLOAT	7856	42	96	ARCHIMEDES:1;AWAY:2;BALANCE:1;BARGE:1;BATHS:1;BOAT:7;BOB:1;BODY:1;BUBBLE:1;BUOY:2;BUOYANT:1;CAKE:1;CARBURETTOR:1;CARNIVAL:2;CEMENT:1;CHARITIES:2;CHARITY:1;CUSHION:1;DREAM:1;DRIFT:2;FISHING:3;FLY:2;GLASS:2;GOAT:1;ICE:1;LAUNCH:1;MOAT:1;PADDLE:1;PAPER:1;PARADE:1;PLASTER:1;RAFT:1;RAG:7;RIVER:1;SAIL:3;SEA:2;SHIP:5;SILENT:1;SINK:16;SWIM:5;SWIMMING:1;WATER:8	20839
1575	COCKROACH	COCKROACH	4061	0	0		16624
1577	AND	AND	873	30	98	A:1;ALSO:6;AND:1;ANOTHER:1;BUT:32;CHIPS:1;ETC.:1;GOOD:1;HAND:1;I:1;IF:2;NO:1;NOR:1;NOT:2;NOTHING:1;NOW:6;OF COURSE:1;OR:15;OUT:1;PAIRS:1;SO:7;SO ON:3;THEN:3;TO:1;TOO:1;WHAT:1;WHY:1;YES:1;YET:1;YOU:2	21810
1578	IGUANA	IGUANA	10268	0	0		301
1579	BE	BE	1832	49	99	AGREE:1;ALIVE:2;ALL:1;AM:10;ARE:3;ASSURED:1;AT:1;AWFUL:1;BEE:1;BEEN:1;BIRMINGHAM:1;BIRTH:1;CAREFUL:2;CAUSE:3;CONFIDENT:1;DO:1;DRUNK:2;EMPTY:1;EXIST:13;EXISTENCE:3;FRIENDLY:1;GONE:1;GOOD:6;HAMLET:1;HAY:1;HERE:1;IN:1;IS:4;IT:1;KIND:1;LIVE:3;LOVED:1;ME:2;MINE:1;NOT:3;NOW:1;OF:1;OR NOT TO BE:4;QUIET:1;SICK:1;STING:1;THANKFUL:1;THOU:1;TO:3;WAS:3;WASP:1;WE:1;WERE:1;YOURSELF:1	9247
158	PUT ON	PUT ON	16287	0	0		6988
1580	ONLY	ONLY	14371	34	98	ALL:2;ALONE:7;ALONG:1;ALSO:5;BUT:5;BUT ALSO:2;CHILD:3;EVER:1;EXIT:1;FEW:1;IF:3;JUST:3;LONE:1;LONELY:6;ME:3;NEVER:2;NOT:5;NOW:4;NUR:1;ONCE:4;ONE:21;ONYX:1;OR:1;RUBBISH:1;SINGLE:3;SOME:1;THE:1;TODAY:1;WATER:1;WHAT:1;WHEN:2;WITHOUT:1;YET:1;YOU:2	4860
1581	ALLIGATOR	ALLIGATOR	721	0	0		20122
1583	BRAIN	BRAIN	2590	46	95	BEAUTY:1;BOX:3;BRITAIN:1;BULLET:1;CELL:2;CELLS:1;CEREBRUM:1;CHILD:3;CORTEX:1;COVER:1;DAMAGE:2;DEATH:1;DRAIN:14;GREY:1;HEAD:9;HEADACHE:1;HEAT:1;INTELLIGENCE:1;MASS:1;MATTER:1;MEMORY:1;MIND:7;MYSTERY:1;NERVES:2;NEURONS:1;OPERATION:1;PATTERN:1;PRESENT:1;PROFESSOR:1;QUIZ:1;RESEARCH:1;RESTAURANT:1;SCULL:1;SHOT:1;SKULL:3;STEM:1;STORM:5;STUPID:1;SURGEON:3;SURGERY:2;TEASER:2;THINK:6;VIVA:1;WASH:1;WAVE:1;WHITE:1	14989
1584	BLISTER	BLISTER	2288	38	100	BLOOD:1;BOAT:1;BOIL:4;BUBBLE:3;BURN:4;BURST:2;CORN:1;CUT:1;FAST:1;FEET:4;FLUID:1;FOOT:22;FOOTBALL:2;GUN:1;HAND:1;HEAL:1;HEAT:4;HEEL:5;HOLE:2;HUMP:1;LIQUID:1;OVEN:1;PAIN:7;PAINFUL:1;PLASTER:1;POP:1;ROWING:1;RUN:1;SHOE:1;SISTER:3;SKIN:3;SOCK:1;SOCKS:1;SOFT:1;SORE:10;SQUASH:1;WALK:1;WALKING:2	14313
1585	SLEEP	SLEEP	18644	45	100	AWAKE:7;BADLY:1;BED:16;BLISS:1;CONTENT:1;DARK:1;DEATH:2;DEEP:2;DIE:2;DOSE:1;DOZE:1;DREAM:8;DREAMS:2;EASY:1;FAST:1;FATIGUE:1;FREQUENTLY:1;HEALTH:1;HEAVY:1;KIP:1;LABORATORY:1;LIGHTLY:1;MORNING:1;NIGHT:7;NIGHTS:1;PEACE:3;QUIET:1;REST:7;SLEEPLESS:1;SLUMBERS:1;SNOOZE:1;SNORE:2;SOUND:3;SOUNDLY:2;TIGHT:1;TIRED:3;TIREDNESS:1;UNCONSCIOUS:2;WALK:2;WALKER:1;WALKING:1;WELL:1;WINK:1;YES:2;YES PLEASE:1	9607
1588	TURN	TURN	21438	38	98	ABOUT:2;AGAIN:2;AROUND:13;ASIDE:1;AWAY:2;BACK:1;BEND:1;CIRCLE:1;CORNER:2;CURVE:1;DISC:1;FAST:3;FUCK:1;GO:1;GO ROUND:1;IN:1;LATHE:1;LEAF:1;LEARN:1;LEFT:9;MORE:1;OFF:1;ON:2;OUT:1;OVER:5;PAGE:1;REVOLVE:2;RIGHT:3;ROAD:2;ROTUND:1;ROUND:23;SCREW:3;TO:1;TRAFFIC:1;TURN:1;TWIST:2;WHEEL:1;WHERE:1	12712
1590	WAIT (FOR)	WAIT	22315	37	96	ABOUT:1;AROUND:1;ATTEND:2;BOREDOM:1;BUS:8;BUS STOP:1;CROSS:1;DELAY:1;FOR:20;GO:3;HALT:2;HATE:1;HERE:5;HOLD:1;HOLD ON:1;HOUR:1;HURRY:1;KILOGRAMS:1;LATE:2;LONG:2;LONG TIME:1;MINUTE:2;ON:2;POUND:2;PUNCTUALITY:1;SEE:5;STAND:1;STATION:1;STAY:3;STILL:1;STOP:10;TABLE:1;TILL:1;TIME:2;UNTIL:5;WAIT:1;WAITER:1	13687
1591	UP	UP	21863	22	100	ABOVE:1;AGAIN:1;AND ABOUT:1;AWAY:3;DEEP:1;DOWN:72;HIGH:2;HILL:2;HILLS:1;INCLINE:1;MOUNTAIN:1;ON:1;OVER:1;SKIRT:1;STAIRS:3;STICK:1;STUCK:1;THERE:1;TO:1;TOWN:1;UPON A TIME:1;YOU:2	13184
1592	CHEST	CHEST	3636	49	98	BEAT:2;BODY:1;BOX:2;BREAST:4;BREASTS:1;BREST:1;BUST:2;CABINET:1;CASE:1;COLD:1;COMPLAINT:1;COUGH:1;DISEASE:1;DRAWER:2;DRAWERS:11;EXPAND:2;EXPANDER:9;EXPANDERS:2;EXPANSION:3;GRANDFATHER:1;HAIR:1;HAIRS:2;HAIRY:3;HEAD:1;HEART:1;INCHES:1;LUNGS:3;MAN:1;MEASUREMENT:5;MEN:1;MICE:1;MUSCLES:1;NUT:4;OAK:1;PAIN:1;PAINS:2;RIB:2;RIBS:3;RUB:1;SLIP:1;STOMACH:1;STRONG:1;TOE:1;TREASURE:1;TRUNK:1;VEST:1;WALL:1;WOOD:1;X-RAY:5	16151
1593	DEEP	DEEP	5396	41	100	ATLANTIC:1;BLUE:3;BOTTOMLESS:1;COLD:1;COOL:1;CUT:1;DARK:3;DOWN:3;DROWN:1;FATHOMS:1;FOG:1;HEIGHT:1;HIGH:1;HOLE:1;LAKE:1;LOVE:1;MOUNTAIN:1;MOURNING:1;OCEAN:1;PIT:1;PLUNGE:1;PROFOUND:3;PURPLE:2;RIVER:1;SAM:1;SEA:18;SEEP:1;SHALLOW:11;SINK:1;SLEEP:10;SOOTH:1;SOUTH:1;SUBMARINE:1;TABLE:1;THOUGHT:1;TIRED:1;TRENCH:1;WATER:12;WATERS:1;WELL:2;WIDE:3	18106
1594	FLOUR	FLOUR	7887	42	96	BAD:1;BAG:3;BAKER:1;BAKERY:1;BAKING:1;BOMB:1;BREAD:9;CAKE:13;CAKES:2;CORN:2;DOE:1;FLOWER:1;FOOD:1;GRADER:2;GRAVY:1;JAM:1;KNEED:1;LOAF:1;MADE:1;MILK:1;MILL:5;PANCAKE:1;PANCAKES:1;PASTE:3;PASTRY:4;POWER:2;PRETTY:1;SACK:1;SALT:1;SAUCE:1;SCONES:1;SHOPPING:1;SIFT:1;SOUR:1;SPILLERS:2;STORE:1;SUGAR:2;THAT:1;WATER:8;WHEAT:4;WHITE:8;YEAST:1	20873
1595	SOUTH	SOUTH	19045	28	100	AFRICA:2;ALABAMA:1;AMERICA:1;BEST:1;BORDER:1;COUNTRY:1;DOWNS:1;EAST:3;ENGLAND:2;FRANCE:1;FROM:1;HEAT:1;HOME:1;HOT:1;KENSINGTON:1;NORTH:58;PIER:1;POLE:6;RIDING:1;SCOTT:1;SEA:1;SHIELDS:1;SIDE:1;SUN:1;WALES:1;WENT:1;WEST:7;WORTH:1	10053
1596	LOCK	LOCK	12060	25	98	BOLT:1;CANAL:1;CLICK:1;CLOSE:1;DOOR:22;FASTEN:1;HAIR:7;HEED:1;IRON:1;KEY:44;PAD:1;PADLOCK:1;PICK:1;SAFE:1;SEE:1;SMITH:3;STOLEN:1;THAMES:1;THIEF:1;TONY:1;UNLOCK:1;UP:2;WAIT:1;WHEEL:1;YALE:1	2293
1597	AIRPLANE	AIRPLANE	623	0	0		19033
1598	NORTH	NORTH	13882	20	98	ALASKA:2;BRIDGE:1;COLD:1;COUNTRY:1;DARK:1;DIRT:1;EAST:2;FAR:1;HARRY:1;HOME:4;NICE:1;POLE:5;RIDING:1;SEA:1;SOUTH:69;STAR:1;START:1;WALES:1;WEST:2;WHEN:1	4316
1599	WORD	WORD	22969	43	97	ANALYSIS:1;ASSOCIATION:14;BLACKBOARD:1;BOOK:7;CLEVER:1;COMMAND:1;CROSSWORD:1;DAMN:1;DICTION:1;DICTIONARY:5;DOG:1;FOR:1;FROST:1;GAME:6;INTEGER:1;LAST:1;LETTER:4;LETTERS:4;LINE:1;LOGIC:1;MEANING:5;MOUTH:1;NEXT:1;NOUN:1;ORDER:3;SENTENCE:9;SHAPE:1;SOUND:4;SPEAK:2;SPEECH:1;SPELL:1;SPOKE:1;SPOKEN:2;STEP:1;TEST:1;THINK:1;TITLE:1;VERB:2;VOCABULARY:1;WITH:1;WORD:1;WRITE:1;YES:1	14412
1600	SKIRT	SKIRT	18593	40	95	AROUND:1;BIRD:1;BLOUSE:7;CLOTHES:1;DETOUR:1;DRESS:8;EDGE:1;FEMALE:1;FEMALES:1;FLARE:1;FLIRT:1;FOOTMEN:1;FULL:2;GIRL:10;GREEN:1;HANGER:1;HERS:1;JERSEY:1;JUMPER:5;LEG:3;LEGS:4;LENGTH:1;LIFT:1;LUSCIOUS:1;MAXI:1;MINI:13;NICE:1;NO:1;PLEAT:1;PLEATS:1;PRICE:1;SEX:1;SHIRK:1;SHORT:8;SMALL:1;STOCKINGS:1;SWEATER:1;THIGH:1;TROUSERS:1;WOMAN:5	9550
1601	WEAK	WEAK	22502	40	96	ANKLE:1;ARM:1;BEER:1;DILUTE:1;FALSE:1;FEEBLE:8;FIELD:1;FRAIL:2;HEART:1;HEAVY:1;I&#39;M SORRY I&#39;LL READ%:1;ILL:1;INCAPABLE:1;KNEES:1;LAGGING:1;LEGS:1;LOUSY:1;ME:1;MEAK:1;MIND:1;MUSCLE:1;MUSCLES:1;NERVE:1;PALE:1;POOR:1;PUNY:5;PUTRID:1;SOFTLY:1;STRENGTH:2;STRONG:43;STUPID:1;TEA:2;TEAK:1;THIN:1;TIRED:1;UNABLE:1;UNHAPPINESS:1;WEEDY:1;WILL:1;WOOLY:1	13895
1602	WAKE UP	WAKE UP	22325	0	0		13698
1603	MOSQUE	MOSQUE	13275	0	0		3642
1604	TEMPLES	TEMPLES	20460	0	0		11626
1605	SKULL	SKULL	18600	30	95	ANATOMY:1;BONE:8;BONES:2;BRAIN:9;BROKEN:1;CAP:3;CRACKED:1;CROSS:1;CROSS-BONES:9;CRUSH:1;DEAD:1;DEATH:3;EAT:1;EYES:2;FOOT:1;FRACTURE:2;HAMLET:2;HEAD:32;HOLES:1;MAN:1;MEDICS:1;MIND:1;NUT:1;PIRATES:1;PITMAN:1;ROW:1;SKELETON:3;SOCKET:2;VACUUM:1;VERTEBRAE:1	9559
1606	INSIDE	INSIDE	10689	26	99	AROUND:1;ARTICLE:1;BLOOD:2;BOX:1;COLD:1;DARK:2;DOOR:1;FIRE:1;HOUSE:1;IN:1;INNER:1;INTERIOR:1;INWARDS:1;JAIL:3;JOB:1;KNOWLEDGE:1;LEFT:2;LOVE:1;OUT:21;OUTSIDE:44;PRISON:2;ROOM:2;RUSSIA:1;WARM:2;WITHIN:3;WOMB:1	768
1607	HATE	HATE	9478	34	99	AMERICA:1;ANGER:3;BEAR:1;BRITAIN:1;COLD:1;COMPLEX:1;CORE:1;CRIME:1;DISLIKE:2;ENVY:2;EXAMS:2;FATE:1;FEAR:4;FUL:1;GATE:1;JACK:1;KILL:1;LATE:1;LIFE:2;LIKE:2;LOATHE:2;LOVE:54;MATE:1;NAZIS:1;NEIGHBOUR:1;NOT:1;PASSION:1;POLICE:1;PREJUDICE:1;RAGE:1;REVULSION:1;TIGHT:1;WAR:2;WHY:1	22641
1608	LISTEN	LISTEN	11979	35	99	ATTEND:2;ATTENTIVELY:1;AUDITORY:1;CARE:1;CAREFULLY:3;CONCENTRATE:1;DOOR:2;EAR:6;FACE:1;FOLK:1;HARD:2;HEAR:37;HEARD:1;HERE:2;IN:1;LENT:1;LOOK:1;ME:2;MUSIC:3;NOISE:1;NOW:1;PLEASURE:1;RADIO:4;SEE:1;SLEEP:1;SPEAK:2;STEREO:1;TALK:1;THINK:1;TO:11;TRAIN:1;WATCH:1;WIRELESS:1;WITH MOTHER:1;WORDS:1	2201
1609	IDEA	IDEA	10229	51	97	ABOUT:1;ABSTRACT:1;ACT:1;BRAIN:4;BRAIN WAVE:1;BRIGHT:3;BRILLIANT:1;CONCEPT:1;CONCISE:1;DREAM:1;ENLIGHTENMENT:1;EXCITEMENT:1;FACT:1;FLASH:1;GAME:1;GOOD:5;GREAT:1;GUESS:1;HASH:1;HEAD:1;HOPE:1;IDEAL:3;IDEALS:1;IMAGE:1;IMAGINATION:1;INSPIRATION:1;INVENTION:1;LIGHT:1;LOVE:1;MAN:1;MIND:4;NEW:2;NO:1;NONE:1;NOTION:3;OCCURS:1;OF:1;PLAN:1;PLATO:1;PRINCIPLE:1;REASON:1;SHIT:1;SMART:1;THINK:8;THINKS:1;THOUGHT:22;TIGHT:1;WAVE:1;WHAT:2;WHICH:1;WRITE:1	258
1610	PROSTITUTE	PROSTITUTE	16106	0	0		6788
1611	INVITE	INVITE	10836	0	0		932
1612	LETTER	LETTER	11804	42	99	ALPHABET:3;BOX:4;BUSINESS:1;CARD:1;ENVELOPE:9;EPISTLE:1;FIGURE:1;FRENCH:1;FRIEND:2;FROM:2;GAME:1;GOOD NEWS:1;HEAD:1;HEARTH:1;INK:1;LAW:2;LOVE:2;M:1;MIKE:1;MOTHER:1;NAME:1;NEWS:2;NICE:1;PARCEL:1;PEN:2;POST:19;POSTMAN:2;RACK:1;SENT:1;SET:1;SHEET:1;STAMP:7;TIME:1;TO:1;WHITE:1;WORD:2;WORK:1;WRITE:11;WRITER:1;WRITING:3;WRITTEN:1;5D:1	2008
1613	COLOR	COLOR	4147	38	99	AMERICA:1;AMERICAN:5;BAR:2;BLACK:6;BLIND:3;BLUE:18;BRIGHT:1;CAMERA:1;CHICAGO:1;COLOUR:2;CREED:1;FILM:3;FORM:1;FUN:1;GREEN:5;GREY:1;LOSS:1;MAUVE:1;MOVIE:1;PAINT:2;PICTURE:1;PINK:3;PREJUDICE:1;PRINT:1;PURPLE:1;RACE:1;RAINBOW:1;RAN:1;RED:15;SHAPE:1;SLIDE:1;SOUND:1;SPELT WRONG:2;T.V.:1;TELEVISION:3;VISION:1;WHITE:4;YELLOW:3	16719
1614	SUMMIT	SUMMIT	19935	14	96	ARDUOUS:1;CLIMAX:2;CONFERENCE:9;CRAG:1;EVEREST:5;HEIGHT:1;HILL:3;MEETING:6;MOUNT:1;MOUNTAIN:9;MOUNTAINS:1;PEAK:15;TALK:1;TOP:41	11041
1615	ESCAPE	ESCAPE	6964	54	98	ACID:1;ARRIVE:1;AWAY:1;BID:1;BLACK:1;BONDS:1;BOOKS:1;BRICK:1;CAPTURE:2;CAUGHT:1;DANGER:1;DEATH:1;DIE:1;DIFFICULTY:1;FEAR:1;FENCE:1;FILM:1;FIRE:5;FLEE:3;FREE:3;FREEDOM:5;FROM:10;GO:1;GREAT:1;HATCH:3;HAZARD:1;HIDE:1;HOLE:2;IT:1;LADDER:2;LAST:1;LEAVE:2;LEFT:1;LIBERTY:1;LIFE:1;LUCKY:1;MAN:1;NIGHT:1;NOW:1;PRISON:8;QUICKLY:1;RESCUE:1;ROPE:1;ROUTE:6;ROUTINE:1;RUN:5;RUN AWAY:1;RUSSIA:1;SUNSHINE:1;TRAP:1;TRAPPED:1;TUNNEL:2;WAR:1;YES:1	19848
1616	CLOTH	CLOTH	3986	50	96	BROTH:1;CAP:8;CAPE:1;CLOTHES:7;CLOTHING:1;COAT:4;COLOUR:2;COTTON:1;CUT:2;DISH:4;DRESS:2;DUST:1;DUSTER:1;EARS:2;FABRIC:3;FEEL:1;FELT:1;FIBRE:1;FLANNEL:1;GOLD:2;GOOD:1;HEMP:1;IN:1;JACKET:1;LANCASHIRE:1;LINEN:2;MATERIAL:2;MOP:1;NYLON:1;RAG:5;SEA:1;SHEEP:1;SHEET:2;SILK:2;SMOOTH:1;SUIT:3;SWEATER:1;TABLE:4;TAILOR:2;TARTAN:1;TEA:1;THREAD:1;TROUSERS:1;WASHING-UP:1;WEAVE:1;WEAVER:1;WOOL:6;WORSTED:1;WOVEN:2;YARN:1	16539
162	HICCOUGH	HICCOUGH	9726	0	0		22917
1620	SON	SON	18984	21	99	BORN:1;BOY:3;CHILD:3;CHRIST:1;DAD:1;DAUGHTER:49;DAUGHTERS:1;DEAR:1;FAMILY:1;FARMER:1;FATHER:22;HAPPINESS:1;HEIR:1;HUSBAND:1;LOVER:3;ME:1;MOTHER:4;MY:1;RELATION:1;SHINE:1;SUN:1	9984
1621	SNEEZE	SNEEZE	18825	29	97	AGAIN:1;ATISHOO:5;BLESS YOU:2;BLOW:2;BREEZE:1;COLD:24;COUGH:27;COUGHS:1;DISEASES:1;HAIR:1;HANDKERCHIEF:5;HANKY:2;HAY FEVER:2;HAY-FEVER:1;LOUD:1;NOISE:4;NOSE:3;PAIN:1;PEPPER:1;QUICK:1;REFLEX:1;SNIFF:1;SNOT:1;SPIT:2;SQUEEZE:1;TICKLE:2;TISSUE:1;VIOLENTLY:1;WHEEZE:1	9808
1622	SHIRT	SHIRT	18270	41	95	ADRIAN:1;ARM:1;BACK:2;BLOUSE:3;BUTTON:6;BUTTONS:1;CLEAN:1;CLOTHES:1;COLLAR:3;COLOUR:1;CUFFS:2;DIRT:1;FAIL:1;FIRST:1;FRONT:3;HAIR:1;IRON:1;IRONING:1;JACKET:1;JUMPER:2;LAUNDRY:1;MAN:2;MARKS &#38; SPENCERS:1;NIGHT:1;NYLON:1;PINS:1;SHORTS:1;SKIRT:1;SLEEVE:6;SPORT:1;STRIPES:1;STUFFED:1;T:1;TAIL:12;TAILS:1;TIE:15;TROUSERS:4;VEST:4;WASH:1;WHERE:1;WHITE:4	9192
1623	SPEAK	SPEAK	19115	47	97	ASK:1;BELCH:1;CHEAT:1;COMMUNICATE:1;EASY:5;ENGLISH:4;EVIL:1;FACTS:1;FAST:1;HEAR:4;LANGUAGE:1;LAUGHTER:1;LIVERPOOL:1;LOUD:2;LOUDLY:1;ME:1;MIKE:1;MOUTH:1;NOISY:1;NOW:1;OF:1;ORATE:1;ORATOR:1;OUT:2;PLAIN:1;REPLY:1;RUBBISH:1;SAY:7;SHOUT:4;SILENT:1;SOFT:1;SOFTLY:2;SPEAKER:1;SPEECH:2;SPOKEN:1;TALK:18;TELL:1;TO:2;TO ME:1;TONGUE:1;UP:3;UTTER:2;VOICE:1;WELL:4;WHISPER:1;WORD:1;WORDS:4	10131
1624	EMPTY	EMPTY	6753	39	98	BAG:1;BARRELS:1;BIN:1;BOTTLE:2;BOX:2;CAN:1;CLOSED:1;CUP:1;DEAD:1;DRUNK:1;FILL:2;FUEL:1;FULL:46;GLASS:2;GONE:1;HEAD:2;HOLE:2;HOLLOW:1;HOPELESS:1;HOUSE:2;INSIDE:1;LIFE:2;MILK BOTTLE:1;NESS:1;NOTHING:3;OPEN:1;PAIL:1;PANG:1;ROOM:3;SOON:1;THIRSTY:1;TIN:1;TUMMY:1;USELESS:1;VACUUM:1;VESSEL:2;VESSELS:1;VOID:2;WORD:1	19614
1625	DEAD	DEAD	5293	40	97	AFTERWARDS:1;AGAINST:1;ALIVE:40;BEAT:5;BODY:1;BORED:1;BURIED:2;CIRCUIT:1;COFFIN:1;DIE:2;DRUNK:1;DUCK:1;DUST:2;END:1;ENGLISH:1;FINITO:1;GOD:1;GONE:2;GOOD:1;GRAVE:2;HARD:1;INERT:1;LIFE:1;LIFELESS:1;LINE:1;LIVE:3;LIVING:2;LOSS:2;MAN:5;MEN:2;NAIL:1;NIL:1;OR:1;QUICK:1;RAT:1;SEA:1;SHUTTLE:1;SURE:1;TIRED:1;YES:1	17992
1626	EXPLAIN	EXPLAIN	7207	58	99	-ING:1;ANNOTATE:1;ANSWER:3;ARGUMENT:1;ASK:1;ATTEMPT:1;AWAY:1;CLARIFY:1;CLEARLY:1;COMPREHEND:1;CONFUSE:1;DEMONSTRATE:1;DESCRIBE:1;DETAIL:1;DIFFICULT:2;DISCUSS:2;DISCUSSIONS:1;DISREGARD:1;ELUCIDATE:1;EVERYTHING:2;EXAM:1;EXPLANATION:1;EXPOUND:1;FURTHER:1;HELP:3;HOLD:1;HOW:2;IT:3;KNOW:1;LATER:3;LOGICALLY:1;MAKE KNOWN:1;ME:1;MEANING:1;NOTHING:1;QUESTION:2;REASON:5;REFER:1;SAY:1;SHOW:1;SIMPLIFY:2;SOMETHING:1;SPEAK:1;STATE:1;TALK:1;TEACH:1;TEACHER:1;TELL:6;THINK:3;THIS:1;TOLD:1;TRANSLATE:1;TRUTH:1;UNDERSTAND:3;UNDERSTANDING:1;WHAT:7;WHY:9;WORDS:1	20119
1627	CHAIN	CHAIN	3491	47	99	ACRE:1;ANCHOR:2;BALL:1;BELL:1;BELT:1;BICYCLE:1;BIKE:2;CHINK:1;COLD:1;COMMAND:1;CRICKET:1;CROSS:1;DOG:1;EVENT:1;EVENTS:2;FIND:1;FLUSH:2;FURLONG:2;GANG:14;GOLD:1;KISS:1;LAVATORY:2;LENGTH:1;LETTER:1;LETTERS:1;LINK:8;LINKAGE:1;LINKS:3;LOCKET:1;LOO:1;MAIL:7;MAYOR:1;METAL:1;MILES:1;NECK:1;NECKLACE:1;NOTHING:1;PLUG:2;PRISON:3;PULL:1;REACTION:16;SHIP:1;SMOKER:1;THOUGHT:1;TIE:1;WATCH:1;WORK:1	15990
